type,status,departure.iataCode,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.gate,arrival.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,departure.gate
departure,active,lpl,eggp,2.0,2022-04-22t16:40:00.000,2022-04-22t16:40:00.000,pmi,lepa,,05,2022-04-22t20:10:00.000,ryanair,fr,ryr,9592,fr9592,ryr9592,2022-04-22t16:42:00.000,2022-04-22t16:42:00.000,2022-04-22t16:42:00.000,2022-04-22t19:55:00.000,,,,,,
departure,active,lpl,eggp,10.0,2022-04-22t17:05:00.000,2022-04-22t17:05:00.000,bgy,lime,,,2022-04-22t20:15:00.000,ryanair,fr,ryr,6884,fr6884,ryr6884,2022-04-22t17:14:00.000,2022-04-22t17:14:00.000,2022-04-22t17:14:00.000,2022-04-22t20:03:00.000,,,,,,
departure,active,lpl,eggp,57.0,2022-04-22t18:40:00.000,2022-04-22t19:37:00.000,vie,loww,,,2022-04-22t22:00:00.000,ryanair,fr,ryr,9758,fr9758,ryr9758,,,,,,,,,,
departure,active,lpl,eggp,153.0,2022-04-22t18:50:00.000,2022-04-22t21:23:00.000,krk,epkk,t,,2022-04-22t22:20:00.000,ryanair,fr,ryr,9646,fr9646,ryr9646,,,,,,,,,,
departure,active,lpl,eggp,18.0,2022-04-22t20:40:00.000,2022-04-22t20:58:00.000,dub,eidw,1,3,2022-04-22t21:35:00.000,ryanair,fr,ryr,447,fr447,ryr447,,,,,113,,,,,
departure,active,lpl,eggp,70.0,2022-04-22t21:45:00.000,2022-04-22t22:55:00.000,fco,lirf,3,,2022-04-23t01:30:00.000,ryanair,fr,ryr,3010,fr3010,ryr3010,,,,,,,,,,
departure,active,lpl,eggp,,2022-04-22t22:15:00.000,2022-04-22t22:15:00.000,dub,eidw,1,5,2022-04-22t23:10:00.000,ryanair,fr,ryr,449,fr449,ryr449,,,,,103,,,,,
departure,active,lpl,eggp,,2022-04-23t06:40:00.000,2022-04-23t06:40:00.000,bva,lfob,t1,,2022-04-23t09:00:00.000,ryanair,fr,ryr,6888,fr6888,ryr6888,,,,,,,,,,
departure,active,lpl,eggp,10.0,2022-04-23t06:45:00.000,2022-04-23t06:55:00.000,wmi,epmo,,,2022-04-23t10:10:00.000,ryanair,fr,ryr,4043,fr4043,ryr4043,,,,,,,,,,
departure,active,lpl,eggp,7.0,2022-04-23t07:10:00.000,2022-04-23t07:10:00.000,ork,eick,,,2022-04-23t08:20:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,2022-04-23t07:17:00.000,2022-04-23t07:17:00.000,2022-04-23t07:17:00.000,2022-04-23t08:04:00.000,,,,,,
departure,active,lpl,eggp,9.0,2022-04-23t08:25:00.000,2022-04-23t08:25:00.000,dub,eidw,1,4,2022-04-23t09:20:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-04-23t08:34:00.000,2022-04-23t08:34:00.000,2022-04-23t08:34:00.000,,113,,2022-04-23t09:03:00.000,2022-04-23t09:03:00.000,2022-04-23t09:03:00.000,
departure,active,lpl,eggp,,2022-04-23t10:10:00.000,2022-04-23t10:10:00.000,alc,leal,,7b,2022-04-23t13:55:00.000,ryanair,fr,ryr,9898,fr9898,ryr9898,,,,,,,,,,
departure,active,lpl,eggp,,2022-04-23t10:15:00.000,2022-04-23t10:15:00.000,noc,eikn,,,2022-04-23t11:20:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,,,,,,,,,,
departure,active,lpl,eggp,,2022-04-23t10:20:00.000,2022-04-23t10:20:00.000,arn,essa,5,7,2022-04-23t13:45:00.000,ryanair,fr,ryr,4666,fr4666,ryr4666,,,,,,,,,,
departure,active,lpl,eggp,,2022-04-23t12:30:00.000,2022-04-23t12:30:00.000,agp,lemg,,,2022-04-23t16:20:00.000,ryanair,fr,ryr,9892,fr9892,ryr9892,,,,,,,,,,
departure,active,lpl,eggp,,2022-04-23t12:40:00.000,2022-04-23t12:40:00.000,egc,lfbe,,,2022-04-23t15:35:00.000,ryanair,fr,ryr,9918,fr9918,ryr9918,,,,,,,,,,
departure,active,lpl,eggp,33.0,2022-04-23t13:15:00.000,2022-04-23t13:15:00.000,bcn,lebl,2,45,2022-04-23t16:35:00.000,ryanair,fr,ryr,9146,fr9146,ryr9146,2022-04-23t13:48:00.000,2022-04-23t13:48:00.000,2022-04-23t13:48:00.000,2022-04-23t16:45:00.000,,10.0,,,,
departure,active,lpl,eggp,28.0,2022-04-23t16:25:00.000,2022-04-23t16:25:00.000,sof,lbsf,2,,2022-04-23t21:45:00.000,ryanair,fr,ryr,6338,fr6338,ryr6338,2022-04-23t16:52:00.000,2022-04-23t16:52:00.000,2022-04-23t16:52:00.000,2022-04-23t21:52:00.000,,8.0,,,,
departure,active,lpl,eggp,,2022-04-23t17:15:00.000,2022-04-23t17:15:00.000,alc,leal,,7a,2022-04-23t21:00:00.000,ryanair,fr,ryr,9886,fr9886,ryr9886,,,,,,,,,,
departure,active,lpl,eggp,6.0,2022-04-23t17:35:00.000,2022-04-23t17:35:00.000,vno,eyvi,,,2022-04-23t22:25:00.000,ryanair,fr,ryr,9622,fr9622,ryr9622,2022-04-23t17:40:00.000,2022-04-23t17:40:00.000,2022-04-23t17:40:00.000,2022-04-23t22:09:00.000,,,,,,
departure,active,lpl,eggp,11.0,2022-04-23t18:35:00.000,2022-04-23t18:35:00.000,dub,eidw,1,4,2022-04-23t19:30:00.000,ryanair,fr,ryr,447,fr447,ryr447,2022-04-23t18:45:00.000,2022-04-23t18:45:00.000,2022-04-23t18:45:00.000,,103,,2022-04-23t19:16:00.000,2022-04-23t19:16:00.000,2022-04-23t19:16:00.000,
departure,active,lpl,eggp,7.0,2022-04-23t20:35:00.000,2022-04-23t20:35:00.000,opo,lppr,,,2022-04-23t23:00:00.000,ryanair,fr,ryr,9202,fr9202,ryr9202,2022-04-23t20:41:00.000,2022-04-23t20:41:00.000,2022-04-23t20:41:00.000,2022-04-23t22:39:00.000,,,,,,
departure,active,lpl,eggp,6.0,2022-04-23t20:40:00.000,2022-04-23t20:40:00.000,dub,eidw,1,5,2022-04-23t21:35:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,2022-04-23t20:45:00.000,2022-04-23t20:45:00.000,2022-04-23t20:45:00.000,,102,,2022-04-23t21:17:00.000,2022-04-23t21:17:00.000,2022-04-23t21:17:00.000,
departure,active,lpl,eggp,,2022-04-23t22:15:00.000,2022-04-23t22:15:00.000,dub,eidw,1,3,2022-04-23t23:10:00.000,ryanair,fr,ryr,449,fr449,ryr449,,,,,109,,,,,
departure,active,lpl,eggp,5.0,2022-04-24t06:30:00.000,2022-04-24t06:30:00.000,ksc,lzkz,,,2022-04-24t10:10:00.000,ryanair,fr,ryr,3344,fr3344,ryr3344,2022-04-24t06:35:00.000,2022-04-24t06:35:00.000,2022-04-24t06:35:00.000,2022-04-24t10:04:00.000,,,,,,
departure,active,lpl,eggp,6.0,2022-04-24t08:15:00.000,2022-04-24t08:15:00.000,agp,lemg,,,2022-04-24t12:05:00.000,ryanair,fr,ryr,9862,fr9862,ryr9862,2022-04-24t08:21:00.000,2022-04-24t08:21:00.000,2022-04-24t08:21:00.000,2022-04-24t11:57:00.000,,,,,,
departure,active,lpl,eggp,6.0,2022-04-24t08:30:00.000,2022-04-24t08:30:00.000,dub,eidw,1,5,2022-04-24t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-04-24t08:36:00.000,2022-04-24t08:36:00.000,2022-04-24t08:36:00.000,2022-04-24t09:07:00.000,105,,,,,
departure,active,lpl,eggp,28.0,2022-04-24t08:30:00.000,2022-04-24t08:30:00.000,fco,lirf,3,4,2022-04-24t12:15:00.000,ryanair,fr,ryr,3010,fr3010,ryr3010,2022-04-24t08:58:00.000,2022-04-24t08:58:00.000,2022-04-24t08:58:00.000,2022-04-24t11:57:00.000,,,,,,
departure,active,lpl,eggp,,2022-04-24t08:55:00.000,2022-04-24t08:55:00.000,bcn,lebl,2,42,2022-04-24t12:15:00.000,ryanair,fr,ryr,9146,fr9146,ryr9146,,,,,,,,,,
departure,active,lpl,eggp,10.0,2022-04-24t11:50:00.000,2022-04-24t11:50:00.000,reu,lers,t1,1,2022-04-24t15:05:00.000,ryanair,fr,ryr,9824,fr9824,ryr9824,2022-04-24t11:59:00.000,2022-04-24t11:59:00.000,2022-04-24t11:59:00.000,2022-04-24t14:56:00.000,,,,,,
departure,active,lpl,eggp,18.0,2022-04-24t12:50:00.000,2022-04-24t12:50:00.000,noc,eikn,,,2022-04-24t13:55:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,2022-04-24t13:08:00.000,2022-04-24t13:08:00.000,2022-04-24t13:08:00.000,2022-04-24t13:53:00.000,,,,,,
departure,active,lpl,eggp,,2022-04-24t15:20:00.000,2022-04-24t15:20:00.000,dub,eidw,1,5,2022-04-24t16:15:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,,,,,108,,,,,
departure,active,lpl,eggp,,2022-04-24t15:30:00.000,2022-04-24t15:30:00.000,fue,gcfv,,5,2022-04-24t19:50:00.000,ryanair,fr,ryr,4081,fr4081,ryr4081,,,,,,,,,,
departure,active,lpl,eggp,5.0,2022-04-24t17:20:00.000,2022-04-24t17:20:00.000,tll,eetn,,,2022-04-24t22:35:00.000,ryanair,fr,ryr,6929,fr6929,ryr6929,2022-04-24t17:24:00.000,2022-04-24t17:24:00.000,2022-04-24t17:24:00.000,2022-04-24t21:54:00.000,,,,,,
departure,active,lpl,eggp,2.0,2022-04-24t18:00:00.000,2022-04-24t18:00:00.000,pmi,lepa,,7,2022-04-24t21:30:00.000,ryanair,fr,ryr,9592,fr9592,ryr9592,2022-04-24t18:02:00.000,2022-04-24t18:02:00.000,2022-04-24t18:02:00.000,2022-04-24t21:12:00.000,,,,,,
departure,active,lpl,eggp,10.0,2022-04-24t19:10:00.000,2022-04-24t19:10:00.000,dub,eidw,1,3,2022-04-24t20:05:00.000,ryanair,fr,ryr,447,fr447,ryr447,2022-04-24t19:20:00.000,2022-04-24t19:20:00.000,2022-04-24t19:20:00.000,2022-04-24t19:50:00.000,107,,,,,
departure,cancelled,lpl,eggp,,2022-04-24t19:45:00.000,2022-04-24t19:45:00.000,crl,ebci,,,2022-04-24t22:05:00.000,ryanair,fr,ryr,6922,fr6922,ryr6922,,,,,,,,,,
departure,active,lpl,eggp,24.0,2022-04-24t19:55:00.000,2022-04-24t19:55:00.000,wro,epwr,,a,2022-04-24t23:05:00.000,ryanair,fr,ryr,9648,fr9648,ryr9648,2022-04-24t20:18:00.000,2022-04-24t20:18:00.000,2022-04-24t20:18:00.000,2022-04-24t23:17:00.000,,13.0,,,,
departure,active,lpl,eggp,8.0,2022-04-24t20:00:00.000,2022-04-24t20:00:00.000,fao,lpfr,,,2022-04-24t22:50:00.000,ryanair,fr,ryr,4031,fr4031,ryr4031,2022-04-24t20:07:00.000,2022-04-24t20:07:00.000,2022-04-24t20:07:00.000,2022-04-24t22:37:00.000,,,,,,
departure,active,lpl,eggp,20.0,2022-04-24t20:50:00.000,2022-04-24t20:50:00.000,poz,eppo,,,2022-04-24t23:55:00.000,ryanair,fr,ryr,9628,fr9628,ryr9628,2022-04-24t21:10:00.000,2022-04-24t21:10:00.000,2022-04-24t21:10:00.000,2022-04-25t00:02:00.000,,8.0,,,,
departure,active,lpl,eggp,,2022-04-24t22:25:00.000,2022-04-24t22:25:00.000,dub,eidw,1,5,2022-04-24t23:20:00.000,ryanair,fr,ryr,449,fr449,ryr449,2022-04-24t22:22:00.000,2022-04-24t22:22:00.000,2022-04-24t22:22:00.000,2022-04-24t22:56:00.000,102,,,,,
departure,active,lpl,eggp,,2022-04-25t06:15:00.000,2022-04-25t06:15:00.000,tfs,gcts,,a3,2022-04-25t10:50:00.000,ryanair,fr,ryr,4346,fr4346,ryr4346,,,,,,,,,,
departure,active,lpl,eggp,,2022-04-25t06:15:00.000,2022-04-25t06:15:00.000,alc,leal,,5b,2022-04-25t10:00:00.000,ryanair,fr,ryr,9886,fr9886,ryr9886,,,,,,,,,,
departure,active,lpl,eggp,,2022-04-25t06:30:00.000,2022-04-25t06:30:00.000,agp,lemg,,,2022-04-25t10:20:00.000,ryanair,fr,ryr,9862,fr9862,ryr9862,,,,,,,,,,
departure,active,lpl,eggp,,2022-04-25t07:50:00.000,2022-04-25t07:50:00.000,bgy,lime,,,2022-04-25t11:00:00.000,ryanair,fr,ryr,6884,fr6884,ryr6884,,,,,,,,,,
departure,active,lpl,eggp,,2022-04-25t08:30:00.000,2022-04-25t08:30:00.000,dub,eidw,1,3,2022-04-25t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,,,,,103,,,,,
departure,active,lpl,eggp,,2022-04-25t08:30:00.000,2022-04-25t08:30:00.000,vie,loww,,,2022-04-25t11:50:00.000,ryanair,fr,ryr,9758,fr9758,ryr9758,,,,,,,,,,
departure,active,lpl,eggp,30.0,2022-04-25t13:00:00.000,2022-04-25t13:30:00.000,fco,lirf,3,9,2022-04-25t16:45:00.000,ryanair,fr,ryr,3010,fr3010,ryr3010,,,,,,,,,,
departure,active,lpl,eggp,,2022-04-25t13:30:00.000,2022-04-25t13:30:00.000,dub,eidw,1,3,2022-04-25t14:25:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,,,,,106,,,,,
departure,active,lpl,eggp,,2022-04-25t13:30:00.000,2022-04-25t13:30:00.000,noc,eikn,,,2022-04-25t14:35:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,,,,,,,,,,
departure,active,lpl,eggp,42.0,2022-04-25t16:10:00.000,2022-04-25t16:52:00.000,kun,eyka,,,2022-04-25t21:00:00.000,ryanair,fr,ryr,5727,fr5727,ryr5727,,,,,,,,,,
departure,active,lpl,eggp,,2022-04-25t16:35:00.000,2022-04-25t16:35:00.000,sbz,lrsb,,,2022-04-25t21:30:00.000,ryanair,fr,ryr,6934,fr6934,ryr6934,,,,,,,,,,
departure,active,lpl,eggp,4.0,2022-04-25t17:05:00.000,2022-04-25t17:05:00.000,krk,epkk,t,,2022-04-25t20:35:00.000,ryanair,fr,ryr,9646,fr9646,ryr9646,2022-04-25t17:08:00.000,2022-04-25t17:08:00.000,2022-04-25t17:08:00.000,2022-04-25t20:18:00.000,,,,,,
departure,active,lpl,eggp,10.0,2022-04-25t19:10:00.000,2022-04-25t19:10:00.000,dub,eidw,1,2,2022-04-25t20:05:00.000,ryanair,fr,ryr,447,fr447,ryr447,2022-04-25t19:19:00.000,2022-04-25t19:19:00.000,2022-04-25t19:19:00.000,2022-04-25t19:55:00.000,1xn,,,,,
departure,active,lpl,eggp,,2022-04-25t20:15:00.000,2022-04-25t20:15:00.000,pmi,lepa,,6,2022-04-25t23:45:00.000,ryanair,fr,ryr,9592,fr9592,ryr9592,,,,,,,,,,
departure,active,lpl,eggp,,2022-04-25t22:15:00.000,2022-04-25t22:15:00.000,dub,eidw,1,2,2022-04-25t23:10:00.000,ryanair,fr,ryr,449,fr449,ryr449,,,,,103,,,,,
departure,active,lpl,eggp,20.0,2022-04-26t06:10:00.000,2022-04-26t06:30:00.000,wmi,epmo,,,2022-04-26t09:35:00.000,ryanair,fr,ryr,4043,fr4043,ryr4043,,,,,,,,,,
departure,active,lpl,eggp,2.0,2022-04-26t07:00:00.000,2022-04-26t07:00:00.000,sof,lbsf,2,,2022-04-26t12:20:00.000,ryanair,fr,ryr,6338,fr6338,ryr6338,2022-04-26t07:02:00.000,2022-04-26t07:02:00.000,2022-04-26t07:02:00.000,2022-04-26t12:01:00.000,,,,,,
departure,active,lpl,eggp,10.0,2022-04-26t08:25:00.000,2022-04-26t08:25:00.000,dub,eidw,1,3,2022-04-26t09:20:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-04-26t08:35:00.000,2022-04-26t08:35:00.000,2022-04-26t08:35:00.000,,107,,2022-04-26t09:08:00.000,2022-04-26t09:08:00.000,2022-04-26t09:08:00.000,
departure,active,lpl,eggp,3.0,2022-04-26t08:55:00.000,2022-04-26t08:55:00.000,egc,lfbe,,,2022-04-26t11:50:00.000,ryanair,fr,ryr,9918,fr9918,ryr9918,2022-04-26t08:57:00.000,2022-04-26t08:57:00.000,2022-04-26t08:57:00.000,2022-04-26t11:29:00.000,,,,,,
departure,active,lpl,eggp,45.0,2022-04-26t11:55:00.000,2022-04-26t12:40:00.000,alc,leal,,6b,2022-04-26t15:40:00.000,ryanair,fr,ryr,9898,fr9898,ryr9898,,,,,,,,,,
departure,active,lpl,eggp,37.0,2022-04-26t12:35:00.000,2022-04-26t12:35:00.000,arn,essa,5,3,2022-04-26t16:00:00.000,ryanair,fr,ryr,4666,fr4666,ryr4666,2022-04-26t13:11:00.000,2022-04-26t13:11:00.000,2022-04-26t13:11:00.000,2022-04-26t16:17:00.000,22,18.0,,,,
departure,active,lpl,eggp,8.0,2022-04-26t13:20:00.000,2022-04-26t13:20:00.000,ork,eick,,,2022-04-26t14:30:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,2022-04-26t13:27:00.000,2022-04-26t13:27:00.000,2022-04-26t13:27:00.000,2022-04-26t14:09:00.000,,,,,,
departure,active,lpl,eggp,,2022-04-26t13:30:00.000,2022-04-26t13:30:00.000,dub,eidw,1,2,2022-04-26t14:25:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,,,,,103,,,,,
departure,active,lpl,eggp,10.0,2022-04-26t16:25:00.000,2022-04-26t16:35:00.000,vno,eyvi,,,2022-04-26t21:15:00.000,ryanair,fr,ryr,9622,fr9622,ryr9622,,,,,,,,,,
departure,active,lpl,eggp,18.0,2022-04-26t16:30:00.000,2022-04-26t16:35:00.000,agp,lemg,,,2022-04-26t20:20:00.000,ryanair,fr,ryr,9892,fr9892,ryr9892,2022-04-26t16:47:00.000,2022-04-26t16:47:00.000,2022-04-26t16:47:00.000,2022-04-26t20:25:00.000,,5.0,,,,
departure,active,lpl,eggp,7.0,2022-04-26t16:45:00.000,2022-04-26t16:45:00.000,noc,eikn,,,2022-04-26t17:50:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,2022-04-26t16:51:00.000,2022-04-26t16:51:00.000,2022-04-26t16:51:00.000,2022-04-26t17:39:00.000,,,,,,
departure,active,lpl,eggp,4.0,2022-04-26t18:20:00.000,2022-04-26t18:20:00.000,opo,lppr,,,2022-04-26t20:45:00.000,ryanair,fr,ryr,9202,fr9202,ryr9202,2022-04-26t18:24:00.000,2022-04-26t18:24:00.000,2022-04-26t18:24:00.000,2022-04-26t20:20:00.000,,,,,,
departure,active,lpl,eggp,1.0,2022-04-26t18:25:00.000,2022-04-26t18:25:00.000,fao,lpfr,,,2022-04-26t21:15:00.000,ryanair,fr,ryr,4031,fr4031,ryr4031,2022-04-26t18:26:00.000,2022-04-26t18:26:00.000,2022-04-26t18:26:00.000,,,,,,,
departure,active,lpl,eggp,,2022-04-26t19:10:00.000,2022-04-26t19:10:00.000,dub,eidw,1,4,2022-04-26t20:05:00.000,ryanair,fr,ryr,447,fr447,ryr447,,,,,104,,,,,
departure,active,lpl,eggp,,2022-04-26t19:40:00.000,2022-04-26t19:40:00.000,bva,lfob,t1,,2022-04-26t22:00:00.000,ryanair,fr,ryr,6888,fr6888,ryr6888,2022-04-26t19:36:00.000,2022-04-26t19:36:00.000,2022-04-26t19:36:00.000,2022-04-26t21:34:00.000,,,,,,
departure,active,lpl,eggp,,2022-04-26t22:30:00.000,2022-04-26t22:30:00.000,dub,eidw,1,4,2022-04-26t23:25:00.000,ryanair,fr,ryr,449,fr449,ryr449,,,,,103,,,,,
departure,active,lpl,eggp,9.0,2022-04-27t06:40:00.000,2022-04-27t06:40:00.000,tll,eetn,,,2022-04-27t11:55:00.000,ryanair,fr,ryr,6929,fr6929,ryr6929,2022-04-27t06:48:00.000,2022-04-27t06:48:00.000,2022-04-27t06:48:00.000,2022-04-27t11:19:00.000,,,,,,
departure,active,lpl,eggp,7.0,2022-04-27t06:40:00.000,2022-04-27t06:40:00.000,agp,lemg,,,2022-04-27t10:30:00.000,ryanair,fr,ryr,9862,fr9862,ryr9862,2022-04-27t06:46:00.000,2022-04-27t06:46:00.000,2022-04-27t06:46:00.000,2022-04-27t10:25:00.000,,,,,,
departure,active,lpl,eggp,,2022-04-27t07:20:00.000,2022-04-27t07:20:00.000,ork,eick,,,2022-04-27t08:30:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,2022-04-27t07:17:00.000,2022-04-27t07:17:00.000,2022-04-27t07:17:00.000,2022-04-27t08:10:00.000,,,,,,
departure,active,lpl,eggp,12.0,2022-04-27t08:30:00.000,2022-04-27t08:30:00.000,dub,eidw,1,4,2022-04-27t09:25:00.000,ryanair,fr,ryr,443,fr443,ryr443,2022-04-27t08:42:00.000,2022-04-27t08:42:00.000,2022-04-27t08:42:00.000,2022-04-27t09:12:00.000,111,,,,,
departure,active,lpl,eggp,6.0,2022-04-27t10:25:00.000,2022-04-27t10:25:00.000,alc,leal,,3b,2022-04-27t14:10:00.000,ryanair,fr,ryr,9898,fr9898,ryr9898,2022-04-27t10:31:00.000,2022-04-27t10:31:00.000,2022-04-27t10:31:00.000,2022-04-27t13:54:00.000,,,,,,
departure,active,lpl,eggp,19.0,2022-04-27t13:30:00.000,2022-04-27t13:30:00.000,noc,eikn,,,2022-04-27t14:35:00.000,ryanair,fr,ryr,6673,fr6673,ryr6673,2022-04-27t13:49:00.000,2022-04-27t13:49:00.000,2022-04-27t13:49:00.000,2022-04-27t14:36:00.000,,1.0,,,,
departure,active,lpl,eggp,16.0,2022-04-27t14:00:00.000,2022-04-27t14:05:00.000,dub,eidw,1,4,2022-04-27t14:55:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,2022-04-27t14:15:00.000,2022-04-27t14:15:00.000,2022-04-27t14:15:00.000,2022-04-27t14:49:00.000,113,,,,,
departure,active,lpl,eggp,5.0,2022-04-27t16:50:00.000,2022-04-27t16:50:00.000,bcn,lebl,2,40,2022-04-27t20:10:00.000,ryanair,fr,ryr,9146,fr9146,ryr9146,2022-04-27t16:54:00.000,2022-04-27t16:54:00.000,2022-04-27t16:54:00.000,2022-04-27t19:53:00.000,,,,,,
departure,active,lpl,eggp,8.0,2022-04-27t17:25:00.000,2022-04-27t17:25:00.000,poz,eppo,,,2022-04-27t20:30:00.000,ryanair,fr,ryr,9628,fr9628,ryr9628,2022-04-27t17:33:00.000,2022-04-27t17:33:00.000,2022-04-27t17:33:00.000,2022-04-27t20:25:00.000,,,,,,
departure,active,lpl,eggp,6.0,2022-04-27t18:05:00.000,2022-04-27t18:15:00.000,ksc,lzkz,,,2022-04-27t21:45:00.000,ryanair,fr,ryr,3344,fr3344,ryr3344,2022-04-27t18:11:00.000,2022-04-27t18:11:00.000,2022-04-27t18:11:00.000,2022-04-27t21:37:00.000,,,,,,
departure,active,lpl,eggp,25.0,2022-04-27t19:10:00.000,2022-04-27t19:35:00.000,dub,eidw,1,2,2022-04-27t20:05:00.000,ryanair,fr,ryr,447,fr447,ryr447,,,,,105,,,,,
departure,active,lpl,eggp,,2022-04-27t22:50:00.000,2022-04-27t22:50:00.000,dub,eidw,1,3,2022-04-27t23:45:00.000,ryanair,fr,ryr,449,fr449,ryr449,,,,,106,,,,,
departure,active,lpl,eggp,,2022-04-28t06:15:00.000,2022-04-28t06:15:00.000,sbz,lrsb,,,2022-04-28t11:10:00.000,ryanair,fr,ryr,6934,fr6934,ryr6934,,,,,,,,,,
departure,active,lpl,eggp,5.0,2022-04-28t06:45:00.000,2022-04-28t06:45:00.000,fco,lirf,3,3,2022-04-28t10:30:00.000,ryanair,fr,ryr,3010,fr3010,ryr3010,2022-04-28t06:50:00.000,2022-04-28t06:50:00.000,2022-04-28t06:50:00.000,2022-04-28t10:10:00.000,,,,,,
departure,active,lpl,eggp,9.0,2022-04-28t06:55:00.000,2022-04-28t06:55:00.000,alc,leal,,5a,2022-04-28t10:40:00.000,ryanair,fr,ryr,9886,fr9886,ryr9886,2022-04-28t07:04:00.000,2022-04-28t07:04:00.000,2022-04-28t07:04:00.000,2022-04-28t10:25:00.000,,,,,,
departure,active,lpl,eggp,,2022-04-28t08:25:00.000,2022-04-28t08:25:00.000,dub,eidw,1,4,2022-04-28t09:20:00.000,ryanair,fr,ryr,443,fr443,ryr443,,,,,103,,,,,
departure,active,lpl,eggp,55.0,2022-04-28t11:25:00.000,2022-04-28t12:20:00.000,wro,epwr,,a,2022-04-28t14:35:00.000,ryanair,fr,ryr,9648,fr9648,ryr9648,,,,,,,,,,
departure,active,lpl,eggp,15.0,2022-04-28t12:10:00.000,2022-04-28t12:25:00.000,wmi,epmo,,,2022-04-28t15:35:00.000,ryanair,fr,ryr,4043,fr4043,ryr4043,,,,,,,,,,
departure,active,lpl,eggp,21.0,2022-04-28t13:20:00.000,2022-04-28t13:41:00.000,ork,eick,,,2022-04-28t14:30:00.000,ryanair,fr,ryr,9895,fr9895,ryr9895,,,,,,,,,,
departure,active,lpl,eggp,20.0,2022-04-28t13:25:00.000,2022-04-28t13:45:00.000,crl,ebci,,,2022-04-28t15:45:00.000,ryanair,fr,ryr,6922,fr6922,ryr6922,,,,,,,,,,
departure,active,lpl,eggp,,2022-04-28t13:30:00.000,2022-04-28t13:30:00.000,dub,eidw,1,2,2022-04-28t14:25:00.000,ryanair,fr,ryr,1443,fr1443,ryr1443,,,,,112,,,,,
departure,active,lpl,eggp,,2022-04-28t16:50:00.000,2022-04-28t16:50:00.000,bcn,lebl,2,44,2022-04-28t20:10:00.000,ryanair,fr,ryr,9146,fr9146,ryr9146,,,,,,,,,,
departure,active,lpl,eggp,9.0,2022-04-28t17:05:00.000,2022-04-28t17:05:00.000,kun,eyka,,,2022-04-28t21:55:00.000,ryanair,fr,ryr,5727,fr5727,ryr5727,2022-04-28t17:14:00.000,2022-04-28t17:14:00.000,2022-04-28t17:14:00.000,2022-04-28t21:37:00.000,,,,,,
departure,active,lpl,eggp,15.0,2022-04-28t17:25:00.000,2022-04-28t17:25:00.000,fao,lpfr,,,2022-04-28t20:15:00.000,ryanair,fr,ryr,4031,fr4031,ryr4031,2022-04-28t17:39:00.000,2022-04-28t17:39:00.000,2022-04-28t17:39:00.000,2022-04-28t20:12:00.000,,,,,,
departure,active,lpl,eggp,,2022-04-28t18:50:00.000,2022-04-28t18:50:00.000,reu,lers,t1,2,2022-04-28t22:05:00.000,ryanair,fr,ryr,9824,fr9824,ryr9824,,,,,,,,,,
departure,active,lpl,eggp,24.0,2022-04-28t19:10:00.000,2022-04-28t19:10:00.000,dub,eidw,1,5,2022-04-28t20:05:00.000,ryanair,fr,ryr,447,fr447,ryr447,2022-04-28t19:34:00.000,2022-04-28t19:34:00.000,2022-04-28t19:34:00.000,2022-04-28t20:11:00.000,102,7.0,,,,
departure,active,lpl,eggp,15.0,2022-04-28t19:30:00.000,2022-04-28t19:30:00.000,agp,lemg,,,2022-04-28t23:20:00.000,ryanair,fr,ryr,9862,fr9862,ryr9862,2022-04-28t19:45:00.000,2022-04-28t19:45:00.000,2022-04-28t19:45:00.000,2022-04-28t23:20:00.000,,,,,,
departure,active,lpl,eggp,141.0,2022-04-28t20:00:00.000,2022-04-28t22:21:00.000,poz,eppo,,,2022-04-28t23:05:00.000,ryanair,fr,ryr,9628,fr9628,ryr9628,,,,,,,,,,
departure,active,lpl,eggp,,2022-04-28t22:25:00.000,2022-04-28t22:25:00.000,dub,eidw,1,2,2022-04-28t23:20:00.000,ryanair,fr,ryr,449,fr449,ryr449,,,,,103,,,,,
