type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,ncl,egnt,20,21.0,2022-01-09t13:25:00.000,2022-01-09t13:25:00.000,2022-01-09t13:45:00.000,2022-01-09t13:45:00.000,2022-01-09t13:45:00.000,ams,eham,,8,a08,2022-01-09t15:45:00.000,2022-01-09t15:38:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-09t17:30:00.000,2022-01-09t17:30:00.000,,,,ams,eham,2,11,d31,2022-01-09t19:50:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-10t06:00:00.000,2022-01-10t06:00:00.000,,,,ams,eham,,9,a08,2022-01-10t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,10.0,2022-01-10t09:25:00.000,2022-01-10t09:25:00.000,2022-01-10t09:34:00.000,2022-01-10t09:34:00.000,2022-01-10t09:34:00.000,ams,eham,,8,a08,2022-01-10t11:45:00.000,2022-01-10t11:27:00.000,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-10t13:25:00.000,2022-01-10t13:25:00.000,,,,ams,eham,,,a08,2022-01-10t15:45:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,10.0,2022-01-10t17:30:00.000,2022-01-10t17:30:00.000,2022-01-10t17:40:00.000,2022-01-10t17:40:00.000,2022-01-10t17:40:00.000,ams,eham,2,11,d12,2022-01-10t19:50:00.000,2022-01-10t19:38:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-11t06:00:00.000,2022-01-11t06:00:00.000,,,,ams,eham,,8,a08,2022-01-11t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-11t09:25:00.000,2022-01-11t09:25:00.000,,,,ams,eham,,,a08,2022-01-11t11:45:00.000,,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-11t13:25:00.000,2022-01-11t13:25:00.000,,,,ams,eham,,,a08,2022-01-11t15:45:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,12.0,2022-01-11t17:30:00.000,2022-01-11t17:33:00.000,2022-01-11t17:41:00.000,2022-01-11t17:41:00.000,2022-01-11t17:41:00.000,ams,eham,,12,d07,2022-01-11t19:50:00.000,2022-01-11t19:32:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,scheduled,ncl,egnt,20,60.0,2022-01-12t06:00:00.000,2022-01-12t07:00:00.000,,,,ams,eham,,13,a08,2022-01-12t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,cancelled,ncl,egnt,,,2022-01-12t09:25:00.000,2022-01-12t09:25:00.000,,,,ams,eham,,,a08,2022-01-12t11:45:00.000,,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,active,ncl,egnt,,30.0,2022-01-12t13:25:00.000,2022-01-12t13:55:00.000,,,,ams,eham,,8,a08,2022-01-12t15:45:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-12t17:30:00.000,2022-01-12t17:25:00.000,,,,ams,eham,,,d31,2022-01-12t19:50:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,20,11.0,2022-01-13t06:00:00.000,2022-01-13t06:00:00.000,2022-01-13t06:11:00.000,2022-01-13t06:11:00.000,2022-01-13t06:11:00.000,ams,eham,,8,a08,2022-01-13t08:20:00.000,2022-01-13t08:05:00.000,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,1.0,2022-01-13t09:25:00.000,2022-01-13t09:25:00.000,2022-01-13t09:26:00.000,2022-01-13t09:26:00.000,2022-01-13t09:26:00.000,ams,eham,,8,a08,2022-01-13t11:45:00.000,2022-01-13t11:21:00.000,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-13t13:25:00.000,2022-01-13t13:25:00.000,,,,ams,eham,,,a08,2022-01-13t15:45:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-13t17:30:00.000,2022-01-13t17:30:00.000,,,,ams,eham,,,d16,2022-01-13t19:50:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-14t06:00:00.000,2022-01-14t06:00:00.000,,,,ams,eham,,,a08,2022-01-14t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,cancelled,ncl,egnt,,,2022-01-14t09:25:00.000,,,,,ams,eham,,,,2022-01-14t11:45:00.000,,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,active,ncl,egnt,20,3.0,2022-01-14t13:25:00.000,2022-01-14t13:25:00.000,2022-01-14t13:27:00.000,2022-01-14t13:27:00.000,2022-01-14t13:27:00.000,ams,eham,2,10,d29,2022-01-14t15:45:00.000,2022-01-14t15:26:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-14t17:30:00.000,2022-01-14t17:30:00.000,2022-01-14t17:27:00.000,2022-01-14t17:27:00.000,2022-01-14t17:27:00.000,ams,eham,2,11,e09,2022-01-14t19:50:00.000,2022-01-14t19:20:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-15t06:00:00.000,2022-01-15t06:00:00.000,,,,ams,eham,,8,a08,2022-01-15t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,12.0,2022-01-15t09:25:00.000,2022-01-15t09:25:00.000,2022-01-15t09:36:00.000,2022-01-15t09:36:00.000,2022-01-15t09:36:00.000,ams,eham,,8,a08,2022-01-15t11:45:00.000,2022-01-15t11:33:00.000,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-15t13:25:00.000,2022-01-15t13:26:00.000,2022-01-15t13:22:00.000,2022-01-15t13:22:00.000,2022-01-15t13:22:00.000,ams,eham,2,9,d27,2022-01-15t15:45:00.000,,klm,kl,klm,960,kl960,klm960,,2022-01-15t15:17:00.000,2022-01-15t15:17:00.000,2022-01-15t15:17:00.000,,,,,,
departure,cancelled,ncl,egnt,,,2022-01-16t06:00:00.000,,,,,ams,eham,,,,2022-01-16t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,cancelled,ncl,egnt,,,2022-01-16t09:25:00.000,,,,,ams,eham,,,,2022-01-16t11:45:00.000,,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,cancelled,ncl,egnt,,,2022-01-16t13:25:00.000,,,,,ams,eham,,,,2022-01-16t15:45:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-16t17:30:00.000,2022-01-16t17:30:00.000,,,,ams,eham,2,11,d28,2022-01-16t19:50:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,cancelled,ncl,egnt,,,2022-01-17t06:00:00.000,,,,,ams,eham,,,,2022-01-17t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,9.0,2022-01-17t09:25:00.000,2022-01-17t09:25:00.000,2022-01-17t09:33:00.000,2022-01-17t09:33:00.000,2022-01-17t09:33:00.000,ams,eham,,8,a08,2022-01-17t11:45:00.000,2022-01-17t11:29:00.000,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-17t13:25:00.000,2022-01-17t13:25:00.000,2022-01-17t13:23:00.000,2022-01-17t13:23:00.000,2022-01-17t13:23:00.000,ams,eham,2,12,d23,2022-01-17t15:45:00.000,2022-01-17t15:19:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-17t17:30:00.000,2022-01-17t17:30:00.000,,,,ams,eham,2,13,e8,2022-01-17t19:50:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,20,11.0,2022-01-18t06:00:00.000,2022-01-18t06:00:00.000,2022-01-18t06:11:00.000,2022-01-18t06:11:00.000,2022-01-18t06:11:00.000,ams,eham,2,13,d24,2022-01-18t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,11.0,2022-01-18t13:25:00.000,2022-01-18t13:25:00.000,2022-01-18t13:36:00.000,2022-01-18t13:36:00.000,2022-01-18t13:36:00.000,ams,eham,,13,a08,2022-01-18t15:45:00.000,2022-01-18t15:32:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,9.0,2022-01-18t17:30:00.000,2022-01-18t17:30:00.000,2022-01-18t17:38:00.000,2022-01-18t17:38:00.000,2022-01-18t17:38:00.000,ams,eham,2,11,d25,2022-01-18t19:50:00.000,2022-01-18t19:42:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-19t06:00:00.000,2022-01-19t06:00:00.000,,,,ams,eham,,12,a08,2022-01-19t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,3.0,2022-01-19t13:25:00.000,2022-01-19t13:25:00.000,2022-01-19t13:27:00.000,2022-01-19t13:27:00.000,2022-01-19t13:27:00.000,ams,eham,,8,a08,2022-01-19t15:45:00.000,2022-01-19t15:24:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,2.0,2022-01-19t17:30:00.000,2022-01-19t17:30:00.000,2022-01-19t17:32:00.000,2022-01-19t17:32:00.000,2022-01-19t17:32:00.000,ams,eham,2,9,d27,2022-01-19t19:50:00.000,2022-01-19t19:31:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-20t06:00:00.000,2022-01-20t06:00:00.000,,,,ams,eham,,13,a08,2022-01-20t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,2.0,2022-01-20t09:25:00.000,2022-01-20t09:25:00.000,2022-01-20t09:26:00.000,2022-01-20t09:26:00.000,2022-01-20t09:26:00.000,ams,eham,,8,a08,2022-01-20t11:45:00.000,2022-01-20t11:22:00.000,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-20t13:25:00.000,2022-01-20t13:25:00.000,,,,ams,eham,,8,a08,2022-01-20t15:45:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,7.0,2022-01-20t17:30:00.000,2022-01-20t17:30:00.000,2022-01-20t17:37:00.000,2022-01-20t17:37:00.000,2022-01-20t17:37:00.000,ams,eham,,11,d14,2022-01-20t19:50:00.000,2022-01-20t19:33:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-21t06:00:00.000,2022-01-21t06:00:00.000,2022-01-21t06:00:00.000,2022-01-21t06:00:00.000,2022-01-21t06:00:00.000,ams,eham,,8,a08,2022-01-21t08:20:00.000,2022-01-21t07:51:00.000,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-21t09:25:00.000,2022-01-21t09:25:00.000,,,,ams,eham,,13,a08,2022-01-21t11:45:00.000,,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-21t13:25:00.000,2022-01-21t13:25:00.000,,,,ams,eham,,8,a08,2022-01-21t15:45:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,9.0,2022-01-21t17:30:00.000,2022-01-21t17:30:00.000,2022-01-21t17:38:00.000,2022-01-21t17:38:00.000,2022-01-21t17:38:00.000,ams,eham,2,10,d18,2022-01-21t19:50:00.000,2022-01-21t19:35:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,20,10.0,2022-01-22t06:00:00.000,2022-01-22t06:10:00.000,,,,ams,eham,,8,a08,2022-01-22t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-22t09:25:00.000,2022-01-22t09:25:00.000,2022-01-22t09:24:00.000,2022-01-22t09:24:00.000,2022-01-22t09:24:00.000,ams,eham,,13,a08,2022-01-22t11:45:00.000,2022-01-22t11:22:00.000,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,active,ncl,egnt,20,3.0,2022-01-22t13:25:00.000,2022-01-22t13:28:00.000,,,,ams,eham,2,12,e4,2022-01-22t15:45:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-23t06:00:00.000,2022-01-23t06:00:00.000,,,,ams,eham,,8,a08,2022-01-23t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,6.0,2022-01-23t13:25:00.000,2022-01-23t13:25:00.000,2022-01-23t13:30:00.000,2022-01-23t13:30:00.000,2022-01-23t13:30:00.000,ams,eham,2,11,d25,2022-01-23t15:45:00.000,2022-01-23t15:32:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,1.0,2022-01-23t17:30:00.000,2022-01-23t17:30:00.000,2022-01-23t17:30:00.000,2022-01-23t17:30:00.000,2022-01-23t17:30:00.000,ams,eham,2,11,d27,2022-01-23t19:50:00.000,2022-01-23t19:27:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,20,2.0,2022-01-24t06:00:00.000,2022-01-24t06:02:00.000,,,,ams,eham,,8,a08,2022-01-24t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,6.0,2022-01-24t09:25:00.000,2022-01-24t09:25:00.000,2022-01-24t09:31:00.000,2022-01-24t09:31:00.000,2022-01-24t09:31:00.000,ams,eham,2,9,d26,2022-01-24t11:45:00.000,2022-01-24t11:28:00.000,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,active,ncl,egnt,20,7.0,2022-01-24t13:25:00.000,2022-01-24t13:25:00.000,2022-01-24t13:31:00.000,2022-01-24t13:31:00.000,2022-01-24t13:31:00.000,ams,eham,,13,a08,2022-01-24t15:45:00.000,2022-01-24t15:29:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,8.0,2022-01-24t17:30:00.000,2022-01-24t17:30:00.000,2022-01-24t17:37:00.000,2022-01-24t17:37:00.000,2022-01-24t17:37:00.000,ams,eham,2,12,d18,2022-01-24t19:50:00.000,2022-01-24t19:33:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-25t06:00:00.000,2022-01-25t06:00:00.000,,,,ams,eham,,8,a08,2022-01-25t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-25t13:25:00.000,2022-01-25t13:25:00.000,2022-01-25t13:20:00.000,2022-01-25t13:20:00.000,2022-01-25t13:20:00.000,ams,eham,,8,a08,2022-01-25t15:45:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,5.0,2022-01-25t17:30:00.000,2022-01-25t17:30:00.000,2022-01-25t17:35:00.000,2022-01-25t17:35:00.000,2022-01-25t17:35:00.000,ams,eham,2,12,e4,2022-01-25t19:50:00.000,2022-01-25t19:29:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,20,3.0,2022-01-26t06:00:00.000,2022-01-26t06:00:00.000,2022-01-26t06:02:00.000,2022-01-26t06:02:00.000,2022-01-26t06:02:00.000,ams,eham,,13,a08,2022-01-26t08:20:00.000,2022-01-26t07:51:00.000,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,4.0,2022-01-26t13:25:00.000,2022-01-26t13:25:00.000,2022-01-26t13:28:00.000,2022-01-26t13:28:00.000,2022-01-26t13:28:00.000,ams,eham,2,10,d22,2022-01-26t15:45:00.000,2022-01-26t15:26:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,1.0,2022-01-26t17:30:00.000,2022-01-26t17:30:00.000,2022-01-26t17:30:00.000,2022-01-26t17:30:00.000,2022-01-26t17:30:00.000,ams,eham,,13,e07,2022-01-26t19:50:00.000,2022-01-26t19:25:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-27t06:00:00.000,2022-01-27t06:00:00.000,,,,ams,eham,,,a08,2022-01-27t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,19,7.0,2022-01-27t09:25:00.000,2022-01-27t09:25:00.000,2022-01-27t09:32:00.000,2022-01-27t09:32:00.000,2022-01-27t09:32:00.000,ams,eham,,13,a08,2022-01-27t11:45:00.000,2022-01-27t11:23:00.000,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,active,ncl,egnt,20,12.0,2022-01-27t17:30:00.000,2022-01-27t17:30:00.000,2022-01-27t17:41:00.000,2022-01-27t17:41:00.000,2022-01-27t17:41:00.000,ams,eham,2,11,d16,2022-01-27t19:50:00.000,2022-01-27t19:35:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,20,1.0,2022-01-28t06:00:00.000,2022-01-28t06:01:00.000,,,,ams,eham,,8,a08,2022-01-28t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,30.0,2022-01-28t09:25:00.000,2022-01-28t09:55:00.000,,,,ams,eham,,8,a08,2022-01-28t11:45:00.000,,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,active,ncl,egnt,20,1.0,2022-01-28t13:25:00.000,2022-01-28t13:25:00.000,2022-01-28t13:26:00.000,2022-01-28t13:26:00.000,2022-01-28t13:26:00.000,ams,eham,,13,a08,2022-01-28t15:45:00.000,2022-01-28t15:21:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-28t17:30:00.000,2022-01-28t17:30:00.000,2022-01-28t17:29:00.000,2022-01-28t17:29:00.000,2022-01-28t17:29:00.000,ams,eham,2,11,e07,2022-01-28t19:50:00.000,2022-01-28t19:27:00.000,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-29t06:00:00.000,2022-01-29t06:00:00.000,,,,ams,eham,,13,a08,2022-01-29t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,9.0,2022-01-29t09:25:00.000,2022-01-29t09:34:00.000,,,,ams,eham,,13,a08,2022-01-29t11:45:00.000,,klm,kl,klm,958,kl958,klm958,,,,,,,,,,
departure,active,ncl,egnt,7,,2022-01-29t13:25:00.000,2022-01-29t13:25:00.000,2022-01-29t13:25:00.000,2022-01-29t13:25:00.000,2022-01-29t13:25:00.000,ams,eham,,10,d03,2022-01-29t15:45:00.000,2022-01-29t15:17:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-30t06:00:00.000,2022-01-30t06:00:00.000,,,,ams,eham,,8,a08,2022-01-30t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,9.0,2022-01-30t13:25:00.000,2022-01-30t13:25:00.000,2022-01-30t13:34:00.000,2022-01-30t13:34:00.000,2022-01-30t13:34:00.000,ams,eham,,8,a08,2022-01-30t15:45:00.000,2022-01-30t15:30:00.000,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,active,ncl,egnt,20,,2022-01-30t17:30:00.000,2022-01-30t17:30:00.000,,,,ams,eham,2,11,d27,2022-01-30t19:50:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,scheduled,ncl,egnt,20,240.0,2022-01-31t06:00:00.000,2022-01-31t10:00:00.000,,,,ams,eham,,,a08,2022-01-31t08:20:00.000,,klm,kl,klm,952,kl952,klm952,,,,,,,,,,
departure,active,ncl,egnt,20,15.0,2022-01-31t13:25:00.000,2022-01-31t13:40:00.000,,,,ams,eham,,13,d26,2022-01-31t15:45:00.000,,klm,kl,klm,960,kl960,klm960,,,,,,,,,,
departure,cancelled,ncl,egnt,,,2022-01-31t17:30:00.000,2022-01-31t17:30:00.000,,,,ams,eham,,,d23,2022-01-31t19:50:00.000,,klm,kl,klm,964,kl964,klm964,,,,,,,,,,
departure,active,ncl,egnt,10,15.0,2022-01-02t06:50:00.000,2022-01-02t06:50:00.000,2022-01-02t07:04:00.000,2022-01-02t07:04:00.000,2022-01-02t07:04:00.000,alc,leal,,,,2022-01-02t10:55:00.000,2022-01-02t10:44:00.000,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-02t08:00:00.000,2022-01-02t08:00:00.000,,,,ace,gcrr,1,5,,2022-01-02t12:30:00.000,,jet2,ls,exs,545,ls545,exs545,,,,,,,,,,
departure,active,ncl,egnt,25,5.0,2022-01-02t08:30:00.000,2022-01-02t08:30:00.000,2022-01-02t08:34:00.000,2022-01-02t08:34:00.000,2022-01-02t08:34:00.000,ayt,ltai,1,103,,2022-01-02t16:05:00.000,2022-01-02t15:35:00.000,jet2,ls,exs,507,ls507,exs507,,,,,,,,,,
departure,active,ncl,egnt,19,,2022-01-02t09:00:00.000,2022-01-02t09:00:00.000,,,,tfs,gcts,,a2,,2022-01-02t13:45:00.000,,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-02t09:30:00.000,2022-01-02t09:30:00.000,,,,lpa,gclp,,36,,2022-01-02t14:10:00.000,,jet2,ls,exs,541,ls541,exs541,,,,,,,,,,
departure,active,ncl,egnt,6,6.0,2022-01-02t13:45:00.000,,2022-01-02t13:50:00.000,2022-01-02t13:50:00.000,2022-01-02t13:50:00.000,gva,lsgg,2,22,,2022-01-02t16:55:00.000,2022-01-02t16:00:00.000,jet2,ls,exs,595,ls595,exs595,,,,,,,,,,
departure,active,ncl,egnt,20,1.0,2022-01-03t06:30:00.000,2022-01-03t06:30:00.000,2022-01-03t06:30:00.000,2022-01-03t06:30:00.000,2022-01-03t06:30:00.000,fnc,lpma,,,,2022-01-03t10:40:00.000,2022-01-03t10:31:00.000,jet2,ls,exs,529,ls529,exs529,,,,,,,,,,
departure,active,ncl,egnt,26,17.0,2022-01-03t06:45:00.000,2022-01-03t06:45:00.000,2022-01-03t07:02:00.000,2022-01-03t07:02:00.000,2022-01-03t07:02:00.000,agp,lemg,,,,2022-01-03t11:10:00.000,2022-01-03t10:55:00.000,jet2,ls,exs,557,ls557,exs557,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-03t08:00:00.000,2022-01-03t08:00:00.000,,,,ace,gcrr,1,7,,2022-01-03t12:30:00.000,,jet2,ls,exs,545,ls545,exs545,,,,,,,,,,
departure,active,ncl,egnt,21,4.0,2022-01-03t09:00:00.000,2022-01-03t09:00:00.000,2022-01-03t09:03:00.000,2022-01-03t09:03:00.000,2022-01-03t09:03:00.000,tfs,gcts,,a6,,2022-01-03t13:45:00.000,2022-01-03t13:28:00.000,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,24,,2022-01-03t09:30:00.000,2022-01-03t09:30:00.000,,,,fue,gcfv,,5,,2022-01-03t14:10:00.000,,jet2,ls,exs,521,ls521,exs521,,,,,,,,,,
departure,active,ncl,egnt,20,3.0,2022-01-03t15:20:00.000,2022-01-03t15:20:00.000,2022-01-03t15:23:00.000,2022-01-03t15:23:00.000,2022-01-03t15:23:00.000,krk,epkk,t,,,2022-01-03t19:00:00.000,2022-01-03t18:36:00.000,jet2,ls,exs,353,ls353,exs353,,,,,,,,,,
departure,active,ncl,egnt,6,,2022-01-03t16:30:00.000,2022-01-03t16:30:00.000,,,,prg,lkpr,1,13,,2022-01-03t19:45:00.000,,jet2,ls,exs,509,ls509,exs509,,,,,,,,,,
departure,scheduled,ncl,egnt,,165.0,2022-01-04t08:00:00.000,2022-01-04t10:45:00.000,,,,ace,gcrr,1,2,,2022-01-04t12:30:00.000,,jet2,ls,exs,545,ls545,exs545,,,,,,,,,,
departure,active,ncl,egnt,10,,2022-01-04t09:00:00.000,2022-01-04t09:00:00.000,,,,tfs,gcts,,a6,,2022-01-04t13:45:00.000,,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-04t09:30:00.000,2022-01-04t09:30:00.000,,,,lpa,gclp,,37,,2022-01-04t14:10:00.000,,jet2,ls,exs,541,ls541,exs541,,,,,,,,,,
departure,active,ncl,egnt,26,,2022-01-04t10:30:00.000,2022-01-04t10:30:00.000,,,,alc,leal,,,,2022-01-04t14:35:00.000,,jet2,ls,exs,583,ls583,exs583,,,,,,,,,,
departure,active,ncl,egnt,7,,2022-01-04t11:00:00.000,2022-01-04t11:00:00.000,,,,tfs,gcts,,a1,,2022-01-04t15:45:00.000,,jet2,ls,exs,505,ls505,exs505,,,,,,,,,,
departure,active,ncl,egnt,19,17.0,2022-01-05t08:00:00.000,2022-01-05t08:00:00.000,2022-01-05t08:16:00.000,2022-01-05t08:16:00.000,2022-01-05t08:16:00.000,ace,gcrr,1,7,,2022-01-05t12:30:00.000,2022-01-05t12:24:00.000,jet2,ls,exs,545,ls545,exs545,,,,,,,,,,
departure,active,ncl,egnt,21,,2022-01-05t09:00:00.000,2022-01-05t09:00:00.000,,,,tfs,gcts,,b4,,2022-01-05t13:45:00.000,,jet2,ls,exs,517,ls517,exs517,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-05t09:30:00.000,2022-01-05t09:30:00.000,,,,fue,gcfv,,3,,2022-01-05t14:10:00.000,,jet2,ls,exs,521,ls521,exs521,,,,,,,,,,
departure,active,ncl,egnt,,,2022-01-05t10:00:00.000,2022-01-05t10:00:00.000,,,,agp,lemg,,,,2022-01-05t14:15:00.000,,jet2,ls,exs,557,ls557,exs557,,,,,,,,,,
departure,active,ncl,egnt,7,5.0,2022-01-06t08:00:00.000,2022-01-06t08:00:00.000,2022-01-06t08:04:00.000,2022-01-06t08:04:00.000,2022-01-06t08:04:00.000,ace,gcrr,1,4,,2022-01-06t12:30:00.000,2022-01-06t12:13:00.000,jet2,ls,exs,545,ls545,exs545,,,,,,,,,,
