type,status,departure.iataCode,departure.icaoCode,departure.scheduledTime,departure.estimatedTime,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.gate,arrival.scheduledTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.gate,departure.delay,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.estimatedTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,cwl,egff,2022-09-02t15:15:00.000,2022-09-02t15:45:00.000,dub,eidw,1,5,108,2022-09-02t16:10:00.000,ryanair,fr,ryr,635,fr635,ryr635,,30.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-03t19:10:00.000,2022-09-03t19:10:00.000,fao,lpfr,,,,2022-09-03t21:45:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,3,10.0,2022-09-03t19:20:00.000,2022-09-03t19:20:00.000,2022-09-03t19:20:00.000,2022-09-03t21:39:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-04t14:50:00.000,2022-09-04t14:50:00.000,dub,eidw,1,2,105,2022-09-04t15:45:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-05t14:25:00.000,2022-09-05t14:55:00.000,dub,eidw,1,3,1xs,2022-09-05t15:20:00.000,ryanair,fr,ryr,635,fr635,ryr635,,30.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-06t17:30:00.000,2022-09-06t17:30:00.000,fao,lpfr,,,c3,2022-09-06t20:05:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-07t15:20:00.000,2022-09-07t16:05:00.000,dub,eidw,1,4,107,2022-09-07t16:15:00.000,ryanair,fr,ryr,635,fr635,ryr635,,45.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-09t15:15:00.000,2022-09-09t15:15:00.000,dub,eidw,1,2,109,2022-09-09t16:10:00.000,ryanair,fr,ryr,635,fr635,ryr635,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-10t19:10:00.000,2022-09-10t19:10:00.000,fao,lpfr,,,,2022-09-10t21:45:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-11t14:50:00.000,2022-09-11t14:50:00.000,dub,eidw,1,2,107,2022-09-11t15:45:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,43.0,2022-09-11t15:33:00.000,2022-09-11t15:33:00.000,2022-09-11t15:33:00.000,2022-09-11t16:13:00.000,,,,28.0,,,,,,
departure,active,cwl,egff,2022-09-12t14:25:00.000,2022-09-12t14:25:00.000,dub,eidw,1,3,111,2022-09-12t15:20:00.000,ryanair,fr,ryr,635,fr635,ryr635,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-13t17:30:00.000,2022-09-13t17:30:00.000,fao,lpfr,,,c3,2022-09-13t20:05:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,3,11.0,2022-09-13t17:41:00.000,2022-09-13t17:41:00.000,2022-09-13t17:41:00.000,2022-09-13t19:57:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-14t15:20:00.000,2022-09-14t16:10:00.000,dub,eidw,1,4,106,2022-09-14t16:15:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,50.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-16t15:15:00.000,2022-09-16t15:15:00.000,dub,eidw,1,5,112,2022-09-16t16:10:00.000,ryanair,fr,ryr,635,fr635,ryr635,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-17t19:10:00.000,2022-09-17t19:10:00.000,fao,lpfr,,,,2022-09-17t21:45:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-18t14:50:00.000,2022-09-18t15:15:00.000,dub,eidw,1,5,vcc2,2022-09-18t15:45:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,37.0,2022-09-18t15:27:00.000,2022-09-18t15:27:00.000,2022-09-18t15:27:00.000,2022-09-18t15:58:00.000,,,,13.0,,,,,,
departure,active,cwl,egff,2022-09-19t14:25:00.000,2022-09-19t15:10:00.000,dub,eidw,1,2,107,2022-09-19t15:20:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,45.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-20t17:30:00.000,2022-09-20t17:30:00.000,fao,lpfr,,,,2022-09-20t20:05:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,3,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-21t15:20:00.000,2022-09-21t15:45:00.000,dub,eidw,1,2,110,2022-09-21t16:15:00.000,ryanair,fr,ryr,635,fr635,ryr635,,25.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-23t15:15:00.000,2022-09-23t16:10:00.000,dub,eidw,1,2,1xs,2022-09-23t16:10:00.000,ryanair,fr,ryr,635,fr635,ryr635,,55.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-24t19:10:00.000,2022-09-24t19:10:00.000,fao,lpfr,,,,2022-09-24t21:45:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-25t14:50:00.000,2022-09-25t14:50:00.000,dub,eidw,1,4,3,2022-09-25t15:45:00.000,ryanair,fr,ryr,635,fr635,ryr635,,40.0,2022-09-25t15:29:00.000,2022-09-25t15:29:00.000,2022-09-25t15:29:00.000,2022-09-25t16:13:00.000,,,,28.0,,,,,,
departure,active,cwl,egff,2022-09-26t14:25:00.000,2022-09-26t15:20:00.000,dub,eidw,1,3,104,2022-09-26t15:20:00.000,ryanair,fr,ryr,635,fr635,ryr635,3,55.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-27t17:30:00.000,2022-09-27t17:30:00.000,fao,lpfr,,,,2022-09-27t20:05:00.000,ryanair,fr,ryr,9224,fr9224,ryr9224,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-28t15:20:00.000,2022-09-28t16:15:00.000,dub,eidw,1,4,103,2022-09-28t16:15:00.000,ryanair,fr,ryr,635,fr635,ryr635,,55.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-29t17:35:00.000,2022-09-29t17:35:00.000,dub,eidw,1,3,103,2022-09-29t18:30:00.000,ryanair,fr,ryr,635,fr635,ryr635,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-30t15:15:00.000,2022-09-30t15:15:00.000,dub,eidw,1,2,gnib,2022-09-30t16:10:00.000,ryanair,fr,ryr,635,fr635,ryr635,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-01t05:50:00.000,2022-09-01t05:50:00.000,ams,eham,,13,a08,2022-09-01t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,9.0,2022-09-01t05:59:00.000,2022-09-01t05:59:00.000,2022-09-01t05:59:00.000,2022-09-01t07:58:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-01t17:15:00.000,2022-09-01t17:15:00.000,ams,eham,,9,a08,2022-09-01t19:35:00.000,klm,kl,klm,1064,kl1064,klm1064,11b,10.0,2022-09-01t17:24:00.000,2022-09-01t17:24:00.000,2022-09-01t17:24:00.000,2022-09-01t19:21:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-02t05:50:00.000,2022-09-02t05:50:00.000,ams,eham,,11,a08,2022-09-02t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-02t17:15:00.000,2022-09-02t17:25:00.000,ams,eham,,11,a08,2022-09-02t19:35:00.000,klm,kl,klm,1064,kl1064,klm1064,,10.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-03t05:50:00.000,2022-09-03t05:50:00.000,ams,eham,,11,a08,2022-09-03t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,2.0,2022-09-03t05:52:00.000,2022-09-03t05:52:00.000,2022-09-03t05:52:00.000,2022-09-03t07:53:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-03t17:15:00.000,2022-09-03t17:15:00.000,ams,eham,,12,d23,2022-09-03t19:35:00.000,klm,kl,klm,1064,kl1064,klm1064,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-04t17:15:00.000,2022-09-04t17:59:00.000,ams,eham,,12,a08,2022-09-04t19:35:00.000,klm,kl,klm,1064,kl1064,klm1064,11b,44.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-05t05:50:00.000,2022-09-05t05:50:00.000,ams,eham,,11,a08,2022-09-05t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-05t16:15:00.000,2022-09-05t16:15:00.000,ams,eham,,9,a08,2022-09-05t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-06t05:50:00.000,2022-09-06t05:50:00.000,ams,eham,,8,a08,2022-09-06t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-06t16:15:00.000,2022-09-06t16:15:00.000,ams,eham,,12,a08,2022-09-06t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-07t05:50:00.000,2022-09-07t05:50:00.000,ams,eham,,,a08,2022-09-07t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-07t16:15:00.000,2022-09-07t16:35:00.000,ams,eham,,13,a08,2022-09-07t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,,20.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-08t05:50:00.000,2022-09-08t05:50:00.000,ams,eham,,12,a08,2022-09-08t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-08t16:15:00.000,2022-09-08t16:15:00.000,ams,eham,,8,a08,2022-09-08t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,11a,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-09t16:15:00.000,2022-09-09t16:15:00.000,ams,eham,,,a08,2022-09-09t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-10t05:50:00.000,2022-09-10t05:50:00.000,ams,eham,,,a08,2022-09-10t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-10t16:45:00.000,2022-09-10t16:45:00.000,ams,eham,,10,a08,2022-09-10t19:05:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,11.0,2022-09-10t16:55:00.000,2022-09-10t16:55:00.000,2022-09-10t16:55:00.000,2022-09-10t18:53:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-11t16:45:00.000,2022-09-11t16:45:00.000,ams,eham,2,11,a08,2022-09-11t19:05:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,12.0,2022-09-11t16:57:00.000,2022-09-11t16:57:00.000,2022-09-11t16:57:00.000,2022-09-11t18:50:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-12t05:50:00.000,2022-09-12t05:50:00.000,ams,eham,,9,a08,2022-09-12t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,,2022-09-12t05:47:00.000,2022-09-12t05:47:00.000,2022-09-12t05:47:00.000,2022-09-12t07:43:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-12t16:15:00.000,2022-09-12t18:15:00.000,ams,eham,2,8,a08,2022-09-12t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,,120.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-13t05:50:00.000,2022-09-13t06:10:00.000,ams,eham,,8,a08,2022-09-13t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,20.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-13t16:15:00.000,2022-09-13t16:30:00.000,ams,eham,,9,a08,2022-09-13t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,15.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-14t05:50:00.000,2022-09-14t05:54:00.000,ams,eham,,12,a08,2022-09-14t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,4.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-14t16:15:00.000,2022-09-14t16:40:00.000,ams,eham,,8,a08,2022-09-14t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,40.0,2022-09-14t16:54:00.000,2022-09-14t16:54:00.000,2022-09-14t16:54:00.000,2022-09-14t18:51:00.000,,,,16.0,,,,,,
departure,active,cwl,egff,2022-09-15t05:50:00.000,2022-09-15t05:50:00.000,ams,eham,,11,a08,2022-09-15t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,4,8.0,2022-09-15t05:57:00.000,2022-09-15t05:57:00.000,2022-09-15t05:57:00.000,2022-09-15t07:58:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-15t16:15:00.000,2022-09-15t17:05:00.000,ams,eham,,9,d23,2022-09-15t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,,50.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-16t05:50:00.000,2022-09-16t05:50:00.000,ams,eham,,13,a08,2022-09-16t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,6.0,2022-09-16t05:56:00.000,2022-09-16t05:56:00.000,2022-09-16t05:56:00.000,2022-09-16t07:52:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-16t16:15:00.000,2022-09-16t17:45:00.000,ams,eham,2,13,a08,2022-09-16t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,,90.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-17t05:50:00.000,2022-09-17t05:50:00.000,ams,eham,,9,a08,2022-09-17t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-17t16:45:00.000,2022-09-17t19:25:00.000,ams,eham,,,a08,2022-09-17t19:05:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,160.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-18t16:45:00.000,2022-09-18t17:00:00.000,ams,eham,,11,a08,2022-09-18t19:05:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,15.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-19t05:50:00.000,2022-09-19t05:50:00.000,ams,eham,,8,a08,2022-09-19t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-19t16:15:00.000,2022-09-19t16:15:00.000,ams,eham,,13,a08,2022-09-19t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,13.0,2022-09-19t16:28:00.000,2022-09-19t16:28:00.000,2022-09-19t16:28:00.000,2022-09-19t18:23:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-20t16:15:00.000,2022-09-20t16:15:00.000,ams,eham,,8,d25,2022-09-20t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-21t05:50:00.000,2022-09-21t05:50:00.000,ams,eham,,,a08,2022-09-21t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-21t16:15:00.000,2022-09-21t16:30:00.000,ams,eham,,11,a08,2022-09-21t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,,15.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-22t05:50:00.000,2022-09-22t05:50:00.000,ams,eham,2,9,a08,2022-09-22t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,3.0,2022-09-22t05:52:00.000,2022-09-22t05:52:00.000,2022-09-22t05:52:00.000,2022-09-22t07:54:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-22t16:15:00.000,2022-09-22t16:15:00.000,ams,eham,,8,a08,2022-09-22t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-23t05:50:00.000,2022-09-23t05:50:00.000,ams,eham,,13,a08,2022-09-23t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-23t16:15:00.000,2022-09-23t16:20:00.000,ams,eham,,13,d25,2022-09-23t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,,5.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-24t05:50:00.000,2022-09-24t05:50:00.000,ams,eham,,9,a08,2022-09-24t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-24t16:45:00.000,2022-09-24t16:45:00.000,ams,eham,,,d27,2022-09-24t19:05:00.000,klm,kl,klm,1066,kl1066,klm1066,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-25t16:45:00.000,2022-09-25t16:45:00.000,ams,eham,,8,a08,2022-09-25t19:05:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,14.0,2022-09-25t16:58:00.000,2022-09-25t16:58:00.000,2022-09-25t16:58:00.000,2022-09-25t18:53:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-26t05:50:00.000,2022-09-26t05:50:00.000,ams,eham,,13,a08,2022-09-26t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-26t16:15:00.000,2022-09-26t16:15:00.000,ams,eham,,9,a08,2022-09-26t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-27t05:50:00.000,2022-09-27t05:50:00.000,ams,eham,,10,a08,2022-09-27t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,11b,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-27t16:15:00.000,2022-09-27t16:15:00.000,ams,eham,,13,d26,2022-09-27t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,10.0,2022-09-27t16:25:00.000,2022-09-27t16:25:00.000,2022-09-27t16:25:00.000,2022-09-27t18:17:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-28t05:50:00.000,2022-09-28t05:50:00.000,ams,eham,,12,a08,2022-09-28t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-28t16:15:00.000,2022-09-28t16:15:00.000,ams,eham,,10,a08,2022-09-28t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,12.0,2022-09-28t16:27:00.000,2022-09-28t16:27:00.000,2022-09-28t16:27:00.000,2022-09-28t18:23:00.000,,,,,,,,,,
departure,active,cwl,egff,2022-09-29t05:50:00.000,2022-09-29t05:50:00.000,ams,eham,,8,a08,2022-09-29t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-29t16:15:00.000,2022-09-29t17:05:00.000,ams,eham,,9,d22,2022-09-29t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,50.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-30t05:50:00.000,2022-09-30t05:50:00.000,ams,eham,,,a08,2022-09-30t08:15:00.000,klm,kl,klm,1058,kl1058,klm1058,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-30t16:15:00.000,2022-09-30t16:30:00.000,ams,eham,,11,d25,2022-09-30t18:35:00.000,klm,kl,klm,1066,kl1066,klm1066,11b,15.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-03t06:05:00.000,,ibz,leib,1,08,,2022-09-03t09:30:00.000,tui airways,by,tom,6604,by6604,tom6604,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-05t18:05:00.000,,dlm,ltbs,i,,,2022-09-06t00:15:00.000,tui airways,by,tom,486,by486,tom486,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-10t06:05:00.000,,ibz,leib,1,08,,2022-09-10t09:30:00.000,tui airways,by,tom,6604,by6604,tom6604,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-12t18:05:00.000,2022-09-12t19:25:00.000,dlm,ltbs,i,,,2022-09-13t00:15:00.000,tui airways,by,tom,486,by486,tom486,,80.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-17t06:05:00.000,,ibz,leib,1,09,,2022-09-17t09:30:00.000,tui airways,by,tom,6604,by6604,tom6604,,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-23t14:10:00.000,2022-09-23t16:35:00.000,tfs,gcts,,b2,,2022-09-23t18:15:00.000,tui airways,by,tom,6554,by6554,tom6554,,145.0,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-24t06:05:00.000,2022-09-24t06:05:00.000,ibz,leib,1,08,,2022-09-24t09:30:00.000,tui airways,by,tom,6604,by6604,tom6604,10,,,,,,,,,,,,,,,
departure,active,cwl,egff,2022-09-01t05:50:00.000,2022-09-01t05:50:00.000,ams,eham,,13,a08,2022-09-01t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,11b,9.0,2022-09-01t05:59:00.000,2022-09-01t05:59:00.000,2022-09-01t05:59:00.000,2022-09-01t07:58:00.000,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-09-01t17:15:00.000,2022-09-01t17:15:00.000,ams,eham,,9,a08,2022-09-01t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,10.0,2022-09-01t17:24:00.000,2022-09-01t17:24:00.000,2022-09-01t17:24:00.000,2022-09-01t19:21:00.000,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-09-02t05:50:00.000,2022-09-02t05:50:00.000,ams,eham,,11,a08,2022-09-02t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,,,,,,,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-09-02t17:15:00.000,2022-09-02t17:25:00.000,ams,eham,,11,a08,2022-09-02t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,,10.0,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-09-03t05:50:00.000,2022-09-03t05:50:00.000,ams,eham,,11,a08,2022-09-03t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,11b,2.0,2022-09-03t05:52:00.000,2022-09-03t05:52:00.000,2022-09-03t05:52:00.000,2022-09-03t07:53:00.000,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-09-03t17:15:00.000,2022-09-03t17:15:00.000,ams,eham,,12,d23,2022-09-03t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,,,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-09-04t17:15:00.000,2022-09-04t17:59:00.000,ams,eham,,12,a08,2022-09-04t19:35:00.000,virgin atlantic,vs,vir,7024,vs7024,vir7024,11b,44.0,,,,,,,,,klm,kl,klm,1064,kl1064,klm1064
departure,active,cwl,egff,2022-09-05t05:50:00.000,2022-09-05t05:50:00.000,ams,eham,,11,a08,2022-09-05t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,11b,,,,,,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-09-05t16:15:00.000,2022-09-05t16:15:00.000,ams,eham,,9,a08,2022-09-05t18:35:00.000,virgin atlantic,vs,vir,7090,vs7090,vir7090,11b,,,,,,,,,,klm,kl,klm,1066,kl1066,klm1066
departure,active,cwl,egff,2022-09-06t05:50:00.000,2022-09-06t05:50:00.000,ams,eham,,8,a08,2022-09-06t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,11b,,,,,,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-09-06t16:15:00.000,2022-09-06t16:15:00.000,ams,eham,,12,a08,2022-09-06t18:35:00.000,virgin atlantic,vs,vir,7090,vs7090,vir7090,11b,,,,,,,,,,klm,kl,klm,1066,kl1066,klm1066
departure,active,cwl,egff,2022-09-07t05:50:00.000,2022-09-07t05:50:00.000,ams,eham,,,a08,2022-09-07t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,,,,,,,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-09-07t16:15:00.000,2022-09-07t16:35:00.000,ams,eham,,13,a08,2022-09-07t18:35:00.000,virgin atlantic,vs,vir,7090,vs7090,vir7090,,20.0,,,,,,,,,klm,kl,klm,1066,kl1066,klm1066
departure,active,cwl,egff,2022-09-08t05:50:00.000,2022-09-08t05:50:00.000,ams,eham,,12,a08,2022-09-08t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,,,,,,,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-09-08t16:15:00.000,2022-09-08t16:15:00.000,ams,eham,,8,a08,2022-09-08t18:35:00.000,virgin atlantic,vs,vir,7090,vs7090,vir7090,11a,,,,,,,,,,klm,kl,klm,1066,kl1066,klm1066
departure,active,cwl,egff,2022-09-09t16:15:00.000,2022-09-09t16:15:00.000,ams,eham,,,a08,2022-09-09t18:35:00.000,virgin atlantic,vs,vir,7090,vs7090,vir7090,,,,,,,,,,,klm,kl,klm,1066,kl1066,klm1066
departure,active,cwl,egff,2022-09-10t05:50:00.000,2022-09-10t05:50:00.000,ams,eham,,,a08,2022-09-10t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,,,,,,,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-09-10t16:45:00.000,2022-09-10t16:45:00.000,ams,eham,,10,a08,2022-09-10t19:05:00.000,virgin atlantic,vs,vir,7090,vs7090,vir7090,11b,11.0,2022-09-10t16:55:00.000,2022-09-10t16:55:00.000,2022-09-10t16:55:00.000,2022-09-10t18:53:00.000,,,,,klm,kl,klm,1066,kl1066,klm1066
departure,active,cwl,egff,2022-09-11t16:45:00.000,2022-09-11t16:45:00.000,ams,eham,2,11,a08,2022-09-11t19:05:00.000,virgin atlantic,vs,vir,7090,vs7090,vir7090,11b,12.0,2022-09-11t16:57:00.000,2022-09-11t16:57:00.000,2022-09-11t16:57:00.000,2022-09-11t18:50:00.000,,,,,klm,kl,klm,1066,kl1066,klm1066
departure,active,cwl,egff,2022-09-12t05:50:00.000,2022-09-12t05:50:00.000,ams,eham,,9,a08,2022-09-12t08:15:00.000,virgin atlantic,vs,vir,7022,vs7022,vir7022,11b,,2022-09-12t05:47:00.000,2022-09-12t05:47:00.000,2022-09-12t05:47:00.000,2022-09-12t07:43:00.000,,,,,klm,kl,klm,1058,kl1058,klm1058
departure,active,cwl,egff,2022-09-12t16:15:00.000,2022-09-12t18:15:00.000,ams,eham,2,8,a08,2022-09-12t18:35:00.000,virgin atlantic,vs,vir,7090,vs7090,vir7090,,120.0,,,,,,,,,klm,kl,klm,1066,kl1066,klm1066
