type,status,departure.iataCode,departure.icaoCode,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.baggage,arrival.delay,departure.gate,arrival.gate,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,bfs,egaa,18.0,2022-10-07t06:30:00.000,2022-10-07t06:30:00.000,2022-10-07t06:48:00.000,2022-10-07t06:48:00.000,2022-10-07t06:48:00.000,agp,lemg,2022-10-07t10:55:00.000,2022-10-07t10:29:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,39.0,2022-10-07t06:50:00.000,2022-10-07t07:17:00.000,2022-10-07t07:29:00.000,2022-10-07t07:29:00.000,2022-10-07t07:29:00.000,pmi,lepa,2022-10-07t10:50:00.000,,jet2,ls,exs,361,ls361,exs361,,18,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-10-07t07:25:00.000,2022-10-07t07:25:00.000,2022-10-07t07:35:00.000,2022-10-07t07:35:00.000,2022-10-07t07:35:00.000,alc,leal,2022-10-07t11:35:00.000,2022-10-07t11:08:00.000,jet2,ls,exs,301,ls301,exs301,,7b,,,,,,,,,
departure,active,bfs,egaa,22.0,2022-10-07t14:35:00.000,,2022-10-07t14:57:00.000,2022-10-07t14:57:00.000,2022-10-07t14:57:00.000,tfs,gcts,2022-10-07t19:05:00.000,2022-10-07t19:03:00.000,jet2,ls,exs,381,ls381,exs381,,b4,,,,,,,,,
departure,active,bfs,egaa,9.0,2022-10-07t15:10:00.000,,2022-10-07t15:18:00.000,2022-10-07t15:18:00.000,2022-10-07t15:18:00.000,tfs,gcts,2022-10-07t19:55:00.000,2022-10-07t19:27:00.000,jet2,ls,exs,341,ls341,exs341,,a7,,,,,,,,,
departure,active,bfs,egaa,25.0,2022-10-07t15:40:00.000,2022-10-07t16:00:00.000,2022-10-07t16:04:00.000,2022-10-07t16:04:00.000,2022-10-07t16:04:00.000,ayt,ltai,2022-10-07t22:40:00.000,2022-10-07t22:12:00.000,jet2,ls,exs,363,ls363,exs363,1,,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-10-08t06:30:00.000,2022-10-08t06:30:00.000,2022-10-08t06:40:00.000,2022-10-08t06:40:00.000,2022-10-08t06:40:00.000,agp,lemg,2022-10-08t10:55:00.000,2022-10-08t10:19:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,,2022-10-08t07:10:00.000,2022-10-08t07:10:00.000,,,,fao,lpfr,2022-10-08t10:20:00.000,,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-10-08t07:25:00.000,,2022-10-08t07:38:00.000,2022-10-08t07:38:00.000,2022-10-08t07:38:00.000,alc,leal,2022-10-08t11:35:00.000,2022-10-08t11:08:00.000,jet2,ls,exs,301,ls301,exs301,,5b,,,,,,,,,
departure,active,bfs,egaa,22.0,2022-10-08t15:10:00.000,2022-10-08t15:24:00.000,2022-10-08t15:31:00.000,2022-10-08t15:31:00.000,2022-10-08t15:31:00.000,dbv,lddu,2022-10-08t19:30:00.000,2022-10-08t19:16:00.000,jet2,ls,exs,333,ls333,exs333,,,,,,,,,,,
departure,active,bfs,egaa,9.0,2022-10-08t15:25:00.000,,2022-10-08t15:33:00.000,2022-10-08t15:33:00.000,2022-10-08t15:33:00.000,fue,gcfv,2022-10-08t19:55:00.000,2022-10-08t19:29:00.000,jet2,ls,exs,307,ls307,exs307,,2,,,,,,,,,
departure,active,bfs,egaa,20.0,2022-10-08t15:45:00.000,2022-10-08t16:00:00.000,2022-10-08t16:04:00.000,2022-10-08t16:04:00.000,2022-10-08t16:04:00.000,tfs,gcts,2022-10-08t20:30:00.000,2022-10-08t20:09:00.000,jet2,ls,exs,381,ls381,exs381,,a2,,,,,,,,,
departure,active,bfs,egaa,16.0,2022-10-09t07:10:00.000,,2022-10-09t07:25:00.000,2022-10-09t07:25:00.000,2022-10-09t07:25:00.000,fao,lpfr,2022-10-09t10:20:00.000,2022-10-09t10:06:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,7.0,2022-10-09t07:30:00.000,2022-10-09t07:30:00.000,2022-10-09t07:37:00.000,2022-10-09t07:37:00.000,2022-10-09t07:37:00.000,reu,lers,2022-10-09t11:15:00.000,2022-10-09t10:49:00.000,jet2,ls,exs,303,ls303,exs303,t1,2,,,,,,,,,
departure,active,bfs,egaa,25.0,2022-10-09t07:50:00.000,2022-10-09t08:15:00.000,2022-10-09t08:14:00.000,2022-10-09t08:14:00.000,2022-10-09t08:14:00.000,pmi,lepa,2022-10-09t11:50:00.000,2022-10-09t11:42:00.000,jet2,ls,exs,361,ls361,exs361,,05,,,,,,,,,
departure,active,bfs,egaa,19.0,2022-10-09t14:40:00.000,,2022-10-09t14:58:00.000,2022-10-09t14:58:00.000,2022-10-09t14:58:00.000,ace,gcrr,2022-10-09t19:15:00.000,2022-10-09t18:53:00.000,jet2,ls,exs,309,ls309,exs309,1,4,,,,,,,,,
departure,active,bfs,egaa,30.0,2022-10-09t15:25:00.000,2022-10-09t15:55:00.000,,,,lpa,gclp,2022-10-09t20:05:00.000,,jet2,ls,exs,371,ls371,exs371,,37,,,,,,,,,
departure,active,bfs,egaa,17.0,2022-10-09t15:40:00.000,,2022-10-09t15:56:00.000,2022-10-09t15:56:00.000,2022-10-09t15:56:00.000,ibz,leib,2022-10-09t19:50:00.000,2022-10-09t19:36:00.000,jet2,ls,exs,397,ls397,exs397,1,08,,,,,,,,,
departure,active,bfs,egaa,5.0,2022-10-10t06:30:00.000,,2022-10-10t06:34:00.000,2022-10-10t06:34:00.000,2022-10-10t06:34:00.000,agp,lemg,2022-10-10t10:55:00.000,2022-10-10t10:14:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-10-10t06:50:00.000,,2022-10-10t07:03:00.000,2022-10-10t07:03:00.000,2022-10-10t07:03:00.000,pmi,lepa,2022-10-10t10:50:00.000,2022-10-10t10:32:00.000,jet2,ls,exs,361,ls361,exs361,,05,,,,,,,,,
departure,active,bfs,egaa,8.0,2022-10-10t07:25:00.000,2022-10-10t07:25:00.000,2022-10-10t07:33:00.000,2022-10-10t07:33:00.000,2022-10-10t07:33:00.000,alc,leal,2022-10-10t11:35:00.000,2022-10-10t11:04:00.000,jet2,ls,exs,301,ls301,exs301,,4b,,,,,,,,,
departure,active,bfs,egaa,16.0,2022-10-10t14:45:00.000,2022-10-10t14:45:00.000,2022-10-10t15:00:00.000,2022-10-10t15:00:00.000,2022-10-10t15:00:00.000,tfs,gcts,2022-10-10t19:30:00.000,2022-10-10t19:08:00.000,jet2,ls,exs,381,ls381,exs381,,b4,,,,,,,,,
departure,active,bfs,egaa,40.0,2022-10-10t15:25:00.000,2022-10-10t16:05:00.000,,,,her,lgir,2022-10-10t22:10:00.000,,jet2,ls,exs,321,ls321,exs321,,,,,,,,,,,
departure,active,bfs,egaa,21.0,2022-10-10t15:40:00.000,,2022-10-10t16:00:00.000,2022-10-10t16:00:00.000,2022-10-10t16:00:00.000,dlm,ltbs,2022-10-10t22:15:00.000,2022-10-10t22:03:00.000,jet2,ls,exs,379,ls379,exs379,i,,,,,,,,,,
departure,active,bfs,egaa,54.0,2022-10-11t07:10:00.000,2022-10-11t07:10:00.000,2022-10-11t08:03:00.000,2022-10-11t08:03:00.000,2022-10-11t08:03:00.000,fao,lpfr,2022-10-11t10:20:00.000,2022-10-11t10:42:00.000,jet2,ls,exs,305,ls305,exs305,,,22.0,,,,,,,,
departure,active,bfs,egaa,5.0,2022-10-11t09:30:00.000,,2022-10-11t09:34:00.000,2022-10-11t09:34:00.000,2022-10-11t09:34:00.000,ace,gcrr,2022-10-11t14:00:00.000,2022-10-11t13:26:00.000,jet2,ls,exs,309,ls309,exs309,1,5,,,,,,,,,
departure,active,bfs,egaa,9.0,2022-10-11t10:30:00.000,,2022-10-11t10:38:00.000,2022-10-11t10:38:00.000,2022-10-11t10:38:00.000,ayt,ltai,2022-10-11t17:30:00.000,2022-10-11t16:47:00.000,jet2,ls,exs,363,ls363,exs363,1,,,,,,,,,,
departure,active,bfs,egaa,12.0,2022-10-11t15:25:00.000,,2022-10-11t15:36:00.000,2022-10-11t15:36:00.000,2022-10-11t15:36:00.000,rho,lgrp,2022-10-11t22:20:00.000,2022-10-11t21:37:00.000,jet2,ls,exs,325,ls325,exs325,,,,,,,,,,,
departure,active,bfs,egaa,4.0,2022-10-12t09:30:00.000,2022-10-12t09:30:00.000,2022-10-12t09:34:00.000,2022-10-12t09:34:00.000,2022-10-12t09:34:00.000,pfo,lcph,2022-10-12t16:50:00.000,2022-10-12t16:02:00.000,jet2,ls,exs,329,ls329,exs329,,,,,,,,,,,
departure,active,bfs,egaa,8.0,2022-10-12t10:30:00.000,,2022-10-12t10:38:00.000,2022-10-12t10:38:00.000,2022-10-12t10:38:00.000,fue,gcfv,2022-10-12t15:00:00.000,2022-10-12t14:28:00.000,jet2,ls,exs,307,ls307,exs307,,4,,,,,,,,,
departure,active,bfs,egaa,5.0,2022-10-13t07:10:00.000,,2022-10-13t07:15:00.000,2022-10-13t07:15:00.000,2022-10-13t07:15:00.000,fao,lpfr,2022-10-13t10:20:00.000,2022-10-13t09:53:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,9.0,2022-10-13t07:15:00.000,2022-10-13t07:15:00.000,2022-10-13t07:23:00.000,2022-10-13t07:23:00.000,2022-10-13t07:23:00.000,reu,lers,2022-10-13t11:00:00.000,2022-10-13t10:36:00.000,jet2,ls,exs,303,ls303,exs303,t1,2,,,,,,,,,
departure,active,bfs,egaa,6.0,2022-10-13t09:25:00.000,,2022-10-13t09:31:00.000,2022-10-13t09:31:00.000,2022-10-13t09:31:00.000,ace,gcrr,2022-10-13t13:55:00.000,2022-10-13t13:20:00.000,jet2,ls,exs,309,ls309,exs309,1,5,,,,,,,,,
departure,active,bfs,egaa,21.0,2022-10-13t15:25:00.000,,2022-10-13t15:46:00.000,2022-10-13t15:46:00.000,2022-10-13t15:46:00.000,lpa,gclp,2022-10-13t20:05:00.000,2022-10-13t19:44:00.000,jet2,ls,exs,371,ls371,exs371,,36,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-10-13t16:10:00.000,,2022-10-13t16:19:00.000,2022-10-13t16:19:00.000,2022-10-13t16:19:00.000,dlm,ltbs,2022-10-13t22:45:00.000,2022-10-13t22:20:00.000,jet2,ls,exs,379,ls379,exs379,i,,,,,,,,,,
departure,active,bfs,egaa,5.0,2022-10-14t06:30:00.000,,2022-10-14t06:34:00.000,2022-10-14t06:34:00.000,2022-10-14t06:34:00.000,agp,lemg,2022-10-14t10:55:00.000,2022-10-14t10:14:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,15.0,2022-10-14t06:50:00.000,,2022-10-14t07:05:00.000,2022-10-14t07:05:00.000,2022-10-14t07:05:00.000,pmi,lepa,2022-10-14t10:50:00.000,2022-10-14t10:32:00.000,jet2,ls,exs,361,ls361,exs361,,08,,,,,,,,,
departure,active,bfs,egaa,9.0,2022-10-14t07:25:00.000,,2022-10-14t07:34:00.000,2022-10-14t07:34:00.000,2022-10-14t07:34:00.000,alc,leal,2022-10-14t11:35:00.000,2022-10-14t11:04:00.000,jet2,ls,exs,301,ls301,exs301,,7b,,,,,,,,,
departure,active,bfs,egaa,37.0,2022-10-14t14:35:00.000,,2022-10-14t15:11:00.000,2022-10-14t15:11:00.000,2022-10-14t15:11:00.000,tfs,gcts,2022-10-14t19:05:00.000,2022-10-14t19:12:00.000,jet2,ls,exs,381,ls381,exs381,,a1,7.0,,,,,,,,
departure,active,bfs,egaa,12.0,2022-10-14t15:10:00.000,,2022-10-14t15:22:00.000,2022-10-14t15:22:00.000,2022-10-14t15:22:00.000,tfs,gcts,2022-10-14t19:55:00.000,2022-10-14t19:25:00.000,jet2,ls,exs,341,ls341,exs341,,a1,,,,,,,,,
departure,active,bfs,egaa,15.0,2022-10-14t15:40:00.000,,2022-10-14t15:54:00.000,2022-10-14t15:54:00.000,2022-10-14t15:54:00.000,ayt,ltai,2022-10-14t22:40:00.000,2022-10-14t21:59:00.000,jet2,ls,exs,363,ls363,exs363,1,,,,,,,,,,
departure,active,bfs,egaa,7.0,2022-10-15t06:30:00.000,2022-10-15t06:30:00.000,2022-10-15t06:37:00.000,2022-10-15t06:37:00.000,2022-10-15t06:37:00.000,agp,lemg,2022-10-15t10:55:00.000,2022-10-15t10:23:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,8.0,2022-10-15t07:10:00.000,2022-10-15t07:10:00.000,2022-10-15t07:17:00.000,2022-10-15t07:17:00.000,2022-10-15t07:17:00.000,fao,lpfr,2022-10-15t10:20:00.000,2022-10-15t09:55:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,14.0,2022-10-15t07:25:00.000,2022-10-15t07:25:00.000,2022-10-15t07:38:00.000,2022-10-15t07:38:00.000,2022-10-15t07:38:00.000,alc,leal,2022-10-15t11:35:00.000,2022-10-15t11:14:00.000,jet2,ls,exs,301,ls301,exs301,,5b,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-10-15t15:25:00.000,,2022-10-15t15:34:00.000,2022-10-15t15:34:00.000,2022-10-15t15:34:00.000,fue,gcfv,2022-10-15t19:55:00.000,2022-10-15t19:31:00.000,jet2,ls,exs,307,ls307,exs307,,4,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-10-15t15:30:00.000,,2022-10-15t15:43:00.000,2022-10-15t15:43:00.000,2022-10-15t15:43:00.000,ace,gcrr,2022-10-15t20:00:00.000,2022-10-15t19:37:00.000,jet2,ls,exs,309,ls309,exs309,1,3,,,,,,,,,
departure,active,bfs,egaa,35.0,2022-10-15t15:45:00.000,2022-10-15t16:00:00.000,2022-10-15t16:20:00.000,2022-10-15t16:20:00.000,2022-10-15t16:20:00.000,tfs,gcts,2022-10-15t20:30:00.000,2022-10-15t20:20:00.000,jet2,ls,exs,381,ls381,exs381,,a3,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-10-16t07:10:00.000,2022-10-16t07:10:00.000,2022-10-16t07:23:00.000,2022-10-16t07:23:00.000,2022-10-16t07:23:00.000,fao,lpfr,2022-10-16t10:20:00.000,2022-10-16t10:04:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-10-16t07:30:00.000,2022-10-16t07:30:00.000,2022-10-16t07:40:00.000,2022-10-16t07:40:00.000,2022-10-16t07:40:00.000,reu,lers,2022-10-16t11:15:00.000,2022-10-16t10:55:00.000,jet2,ls,exs,303,ls303,exs303,t1,1,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-10-16t07:50:00.000,2022-10-16t07:50:00.000,2022-10-16t08:02:00.000,2022-10-16t08:02:00.000,2022-10-16t08:02:00.000,pmi,lepa,2022-10-16t11:50:00.000,2022-10-16t11:29:00.000,jet2,ls,exs,361,ls361,exs361,,05,,,,,,,,,
departure,active,bfs,egaa,9.0,2022-10-16t14:40:00.000,2022-10-16t14:40:00.000,2022-10-16t14:49:00.000,2022-10-16t14:49:00.000,2022-10-16t14:49:00.000,ace,gcrr,2022-10-16t19:15:00.000,2022-10-16t18:42:00.000,jet2,ls,exs,309,ls309,exs309,1,3,,,,,,,,,
departure,active,bfs,egaa,13.0,2022-10-16t15:25:00.000,,2022-10-16t15:37:00.000,2022-10-16t15:37:00.000,2022-10-16t15:37:00.000,lpa,gclp,2022-10-16t20:05:00.000,2022-10-16t19:37:00.000,jet2,ls,exs,371,ls371,exs371,,36,,,,,,,,,
departure,active,bfs,egaa,21.0,2022-10-16t15:45:00.000,,2022-10-16t16:05:00.000,2022-10-16t16:05:00.000,2022-10-16t16:05:00.000,tfs,gcts,2022-10-16t20:30:00.000,2022-10-16t20:07:00.000,jet2,ls,exs,381,ls381,exs381,,b5,,,,,,,,,
departure,active,bfs,egaa,38.0,2022-10-17t06:30:00.000,,2022-10-17t07:08:00.000,2022-10-17t07:08:00.000,2022-10-17t07:08:00.000,agp,lemg,2022-10-17t10:55:00.000,2022-10-17t10:49:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-10-17t06:50:00.000,,2022-10-17t06:59:00.000,2022-10-17t06:59:00.000,2022-10-17t06:59:00.000,pmi,lepa,2022-10-17t10:50:00.000,2022-10-17t10:32:00.000,jet2,ls,exs,361,ls361,exs361,,18,,,,,,,,,
departure,active,bfs,egaa,9.0,2022-10-17t07:25:00.000,,2022-10-17t07:33:00.000,2022-10-17t07:33:00.000,2022-10-17t07:33:00.000,alc,leal,2022-10-17t11:35:00.000,2022-10-17t11:10:00.000,jet2,ls,exs,301,ls301,exs301,,4b,,,,,,,,,
departure,active,bfs,egaa,24.0,2022-10-17t14:45:00.000,,2022-10-17t15:08:00.000,2022-10-17t15:08:00.000,2022-10-17t15:08:00.000,tfs,gcts,2022-10-17t19:30:00.000,2022-10-17t19:18:00.000,jet2,ls,exs,381,ls381,exs381,,a1,,,,,,,,,
departure,active,bfs,egaa,15.0,2022-10-17t15:25:00.000,2022-10-17t15:25:00.000,2022-10-17t15:40:00.000,2022-10-17t15:40:00.000,2022-10-17t15:40:00.000,her,lgir,2022-10-17t22:10:00.000,2022-10-17t21:35:00.000,jet2,ls,exs,321,ls321,exs321,,,,,,,,,,,
departure,active,bfs,egaa,19.0,2022-10-17t15:40:00.000,2022-10-17t15:50:00.000,2022-10-17t15:59:00.000,2022-10-17t15:59:00.000,2022-10-17t15:59:00.000,dlm,ltbs,2022-10-17t22:15:00.000,2022-10-17t21:59:00.000,jet2,ls,exs,379,ls379,exs379,i,,,,,,,,,,
departure,active,bfs,egaa,8.0,2022-10-18t07:10:00.000,2022-10-18t07:10:00.000,2022-10-18t07:17:00.000,2022-10-18t07:17:00.000,2022-10-18t07:17:00.000,fao,lpfr,2022-10-18t10:20:00.000,2022-10-18t09:59:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,7.0,2022-10-18t09:30:00.000,2022-10-18t09:30:00.000,2022-10-18t09:36:00.000,2022-10-18t09:36:00.000,2022-10-18t09:36:00.000,ace,gcrr,2022-10-18t14:00:00.000,2022-10-18t13:33:00.000,jet2,ls,exs,309,ls309,exs309,1,1,,,,,,,,,
departure,active,bfs,egaa,35.0,2022-10-18t10:30:00.000,2022-10-18t11:05:00.000,,,,ayt,ltai,2022-10-18t17:30:00.000,,jet2,ls,exs,363,ls363,exs363,1,,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-10-18t15:25:00.000,2022-10-18t15:25:00.000,2022-10-18t15:35:00.000,2022-10-18t15:35:00.000,2022-10-18t15:35:00.000,rho,lgrp,2022-10-18t22:20:00.000,2022-10-18t21:37:00.000,jet2,ls,exs,325,ls325,exs325,,,,,,,,,,,
departure,active,bfs,egaa,18.0,2022-10-19t09:30:00.000,,2022-10-19t09:47:00.000,2022-10-19t09:47:00.000,2022-10-19t09:47:00.000,pfo,lcph,2022-10-19t16:50:00.000,2022-10-19t16:20:00.000,jet2,ls,exs,329,ls329,exs329,,,,,,,,,,,
departure,active,bfs,egaa,14.0,2022-10-19t10:30:00.000,,2022-10-19t10:44:00.000,2022-10-19t10:44:00.000,2022-10-19t10:44:00.000,fue,gcfv,2022-10-19t15:00:00.000,2022-10-19t14:39:00.000,jet2,ls,exs,307,ls307,exs307,,3,,,,,,,,,
departure,active,bfs,egaa,20.0,2022-10-20t07:10:00.000,2022-10-20t07:20:00.000,2022-10-20t07:29:00.000,2022-10-20t07:29:00.000,2022-10-20t07:29:00.000,fao,lpfr,2022-10-20t10:20:00.000,2022-10-20t10:10:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,22.0,2022-10-20t07:15:00.000,,2022-10-20t07:36:00.000,2022-10-20t07:36:00.000,2022-10-20t07:36:00.000,reu,lers,2022-10-20t11:00:00.000,2022-10-20t10:51:00.000,jet2,ls,exs,303,ls303,exs303,t1,2,,,,,,,,,
departure,active,bfs,egaa,15.0,2022-10-20t09:25:00.000,,2022-10-20t09:40:00.000,2022-10-20t09:40:00.000,2022-10-20t09:40:00.000,ace,gcrr,2022-10-20t13:55:00.000,2022-10-20t13:37:00.000,jet2,ls,exs,309,ls309,exs309,1,3,,,,,,,,,
departure,active,bfs,egaa,6.0,2022-10-20t15:25:00.000,2022-10-20t15:25:00.000,2022-10-20t15:31:00.000,2022-10-20t15:31:00.000,2022-10-20t15:31:00.000,lpa,gclp,2022-10-20t20:05:00.000,2022-10-20t19:35:00.000,jet2,ls,exs,371,ls371,exs371,,34,,,,,,,,,
departure,active,bfs,egaa,18.0,2022-10-20t16:10:00.000,2022-10-20t16:28:00.000,,,,dlm,ltbs,2022-10-20t22:45:00.000,,jet2,ls,exs,379,ls379,exs379,i,,,,,,,,,,
departure,active,bfs,egaa,24.0,2022-10-21t06:30:00.000,2022-10-21t06:44:00.000,2022-10-21t06:54:00.000,2022-10-21t06:54:00.000,2022-10-21t06:54:00.000,agp,lemg,2022-10-21t10:55:00.000,2022-10-21t10:38:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,18.0,2022-10-21t06:50:00.000,2022-10-21t06:50:00.000,2022-10-21t07:08:00.000,2022-10-21t07:08:00.000,2022-10-21t07:08:00.000,pmi,lepa,2022-10-21t10:50:00.000,2022-10-21t10:40:00.000,jet2,ls,exs,361,ls361,exs361,,09,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-10-21t07:25:00.000,2022-10-21t07:25:00.000,2022-10-21t07:35:00.000,2022-10-21t07:35:00.000,2022-10-21t07:35:00.000,alc,leal,2022-10-21t11:35:00.000,2022-10-21t11:12:00.000,jet2,ls,exs,301,ls301,exs301,,7b,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-10-21t14:35:00.000,,2022-10-21t14:44:00.000,2022-10-21t14:44:00.000,2022-10-21t14:44:00.000,tfs,gcts,2022-10-21t19:05:00.000,2022-10-21t18:53:00.000,jet2,ls,exs,381,ls381,exs381,,b5,,,,,,,,,
departure,active,bfs,egaa,8.0,2022-10-21t15:10:00.000,,2022-10-21t15:18:00.000,2022-10-21t15:18:00.000,2022-10-21t15:18:00.000,tfs,gcts,2022-10-21t19:55:00.000,2022-10-21t19:27:00.000,jet2,ls,exs,341,ls341,exs341,,b2,,,,,,,,,
departure,active,bfs,egaa,25.0,2022-10-21t15:40:00.000,2022-10-21t16:10:00.000,2022-10-21t16:05:00.000,2022-10-21t16:05:00.000,2022-10-21t16:05:00.000,ayt,ltai,2022-10-21t22:40:00.000,2022-10-21t22:18:00.000,jet2,ls,exs,363,ls363,exs363,1,,,,,,,,,,
departure,active,bfs,egaa,7.0,2022-10-22t06:30:00.000,,2022-10-22t06:36:00.000,2022-10-22t06:36:00.000,2022-10-22t06:36:00.000,agp,lemg,2022-10-22t10:55:00.000,2022-10-22t10:21:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,38.0,2022-10-22t07:10:00.000,2022-10-22t07:44:00.000,2022-10-22t07:48:00.000,2022-10-22t07:48:00.000,2022-10-22t07:48:00.000,fao,lpfr,2022-10-22t10:20:00.000,2022-10-22t10:27:00.000,jet2,ls,exs,305,ls305,exs305,,,7.0,,,,,,,,
departure,active,bfs,egaa,10.0,2022-10-22t07:25:00.000,,2022-10-22t07:35:00.000,2022-10-22t07:35:00.000,2022-10-22t07:35:00.000,alc,leal,2022-10-22t11:35:00.000,2022-10-22t11:12:00.000,jet2,ls,exs,301,ls301,exs301,,5b,,,,,,,,,
departure,active,bfs,egaa,25.0,2022-10-22t15:25:00.000,2022-10-22t15:48:00.000,2022-10-22t15:49:00.000,2022-10-22t15:49:00.000,2022-10-22t15:49:00.000,fue,gcfv,2022-10-22t19:55:00.000,2022-10-22t19:50:00.000,jet2,ls,exs,307,ls307,exs307,,4,,,,,,,,,
departure,active,bfs,egaa,44.0,2022-10-22t15:30:00.000,2022-10-22t15:41:00.000,2022-10-22t16:14:00.000,2022-10-22t16:14:00.000,2022-10-22t16:14:00.000,ace,gcrr,2022-10-22t20:00:00.000,2022-10-22t20:07:00.000,jet2,ls,exs,309,ls309,exs309,1,2,8.0,,,,,,,,
departure,active,bfs,egaa,22.0,2022-10-22t15:45:00.000,,2022-10-22t16:07:00.000,2022-10-22t16:07:00.000,2022-10-22t16:07:00.000,tfs,gcts,2022-10-22t20:30:00.000,2022-10-22t20:14:00.000,jet2,ls,exs,381,ls381,exs381,,b3,,,,,,,,,
departure,active,bfs,egaa,10.0,2022-10-23t07:10:00.000,2022-10-23t07:44:00.000,2022-10-23t07:19:00.000,2022-10-23t07:19:00.000,2022-10-23t07:19:00.000,fao,lpfr,2022-10-23t10:20:00.000,2022-10-23t09:57:00.000,jet2,ls,exs,305,ls305,exs305,,,,,,,,,,,
departure,active,bfs,egaa,40.0,2022-10-23t07:30:00.000,2022-10-23t08:10:00.000,,,,reu,lers,2022-10-23t11:15:00.000,,jet2,ls,exs,303,ls303,exs303,t1,1,,,,,,,,,
departure,active,bfs,egaa,8.0,2022-10-23t07:50:00.000,2022-10-23t07:50:00.000,2022-10-23t07:58:00.000,2022-10-23t07:58:00.000,2022-10-23t07:58:00.000,pmi,lepa,2022-10-23t11:50:00.000,2022-10-23t11:31:00.000,jet2,ls,exs,361,ls361,exs361,,03,,,,,,,,,
departure,active,bfs,egaa,38.0,2022-10-23t14:40:00.000,2022-10-23t15:00:00.000,2022-10-23t15:17:00.000,2022-10-23t15:17:00.000,2022-10-23t15:17:00.000,ace,gcrr,2022-10-23t19:15:00.000,2022-10-23t19:08:00.000,jet2,ls,exs,309,ls309,exs309,1,5,,,,,,,,,
departure,active,bfs,egaa,37.0,2022-10-23t15:25:00.000,2022-10-23t15:35:00.000,2022-10-23t16:02:00.000,2022-10-23t16:02:00.000,2022-10-23t16:02:00.000,lpa,gclp,2022-10-23t20:05:00.000,2022-10-23t20:01:00.000,jet2,ls,exs,371,ls371,exs371,,36,,,,,,,,,
departure,active,bfs,egaa,100.0,2022-10-23t15:45:00.000,2022-10-23t17:25:00.000,,,,tfs,gcts,2022-10-23t20:30:00.000,,jet2,ls,exs,381,ls381,exs381,,b1,,,,,,,,,
departure,active,bfs,egaa,5.0,2022-10-24t06:30:00.000,2022-10-24t06:30:00.000,2022-10-24t06:34:00.000,2022-10-24t06:34:00.000,2022-10-24t06:34:00.000,agp,lemg,2022-10-24t10:55:00.000,2022-10-24t10:21:00.000,jet2,ls,exs,387,ls387,exs387,,,,,,,,,,,
departure,active,bfs,egaa,15.0,2022-10-24t06:50:00.000,2022-10-24t06:54:00.000,2022-10-24t07:04:00.000,2022-10-24t07:04:00.000,2022-10-24t07:04:00.000,pmi,lepa,2022-10-24t10:50:00.000,2022-10-24t10:34:00.000,jet2,ls,exs,361,ls361,exs361,,18,,,,,,,,,
