type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.estimatedTime,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.delay
departure,active,nwi,egsh,3,10.0,2022-06-14t17:20:00.000,,2022-06-14t17:29:00.000,2022-06-14t17:29:00.000,2022-06-14t17:29:00.000,ams,eham,13,a08,2022-06-14t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,2022-06-14t18:56:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-06-15t06:05:00.000,,,,,ams,eham,11,a08,2022-06-15t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,2,,,,,,,,
departure,active,nwi,egsh,3,12.0,2022-06-15t17:20:00.000,,2022-06-15t17:32:00.000,2022-06-15t17:32:00.000,2022-06-15t17:32:00.000,ams,eham,8,d28,2022-06-15t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,2022-06-15t18:57:00.000,,,,,,,
departure,active,nwi,egsh,3,4.0,2022-06-16t06:05:00.000,2022-06-16t06:05:00.000,2022-06-16t06:08:00.000,2022-06-16t06:08:00.000,2022-06-16t06:08:00.000,ams,eham,9,a08,2022-06-16t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,2,2022-06-16t07:40:00.000,,,,,,,
departure,active,nwi,egsh,3,25.0,2022-06-16t17:20:00.000,2022-06-16t17:45:00.000,,,,ams,eham,11,a08,2022-06-16t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,active,nwi,egsh,1,13.0,2022-06-17t06:05:00.000,,2022-06-17t06:18:00.000,2022-06-17t06:18:00.000,2022-06-17t06:18:00.000,ams,eham,12,a08,2022-06-17t08:00:00.000,2022-06-17t07:50:00.000,2022-06-17t07:50:00.000,2022-06-17t07:50:00.000,klm,kl,klm,1514,kl1514,klm1514,2,,,,,,,,
departure,active,nwi,egsh,3,24.0,2022-06-17t17:20:00.000,2022-06-17t17:30:00.000,2022-06-17t17:43:00.000,2022-06-17t17:43:00.000,2022-06-17t17:43:00.000,ams,eham,11,a08,2022-06-17t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,2022-06-17t19:12:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-06-18t09:30:00.000,,,,,ams,eham,8,a08,2022-06-18t11:25:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,active,nwi,egsh,1,,2022-06-19t06:05:00.000,,,,,ams,eham,,a08,2022-06-19t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,15.0,2022-06-19t17:20:00.000,2022-06-19t17:35:00.000,,,,ams,eham,12,a08,2022-06-19t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,active,nwi,egsh,3,,2022-06-20t06:05:00.000,2022-06-20t06:05:00.000,,,,ams,eham,13,a08,2022-06-20t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,48.0,2022-06-20t17:20:00.000,2022-06-20t17:20:00.000,2022-06-20t18:08:00.000,2022-06-20t18:08:00.000,2022-06-20t18:08:00.000,ams,eham,11,a08,2022-06-20t19:15:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,2,2022-06-20t19:40:00.000,,,,,,,25.0
departure,active,nwi,egsh,1,,2022-06-21t06:05:00.000,,,,,ams,eham,11,a08,2022-06-21t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,2,,,,,,,,
departure,active,nwi,egsh,3,14.0,2022-06-21t17:20:00.000,,2022-06-21t17:34:00.000,2022-06-21t17:34:00.000,2022-06-21t17:34:00.000,ams,eham,9,a08,2022-06-21t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,2022-06-21t19:06:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-06-22t06:05:00.000,,,,,ams,eham,,a08,2022-06-22t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,25.0,2022-06-22t17:20:00.000,2022-06-22t17:45:00.000,,,,ams,eham,9,a08,2022-06-22t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,active,nwi,egsh,3,,2022-06-23t06:05:00.000,,,,,ams,eham,8,a08,2022-06-23t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,9.0,2022-06-23t17:20:00.000,2022-06-23t17:20:00.000,2022-06-23t17:28:00.000,2022-06-23t17:28:00.000,2022-06-23t17:28:00.000,ams,eham,8,d23,2022-06-23t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,2022-06-23t19:04:00.000,,,,,,,
departure,active,nwi,egsh,1,,2022-06-24t06:05:00.000,,,,,ams,eham,13,a08,2022-06-24t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,10.0,2022-06-24t17:20:00.000,2022-06-24t17:30:00.000,,,,ams,eham,12,a08,2022-06-24t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,,,,,,,,,
departure,active,nwi,egsh,3,,2022-06-25t09:30:00.000,2022-06-25t09:30:00.000,,,,ams,eham,8,a08,2022-06-25t11:25:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,2,,,,,,,,
departure,active,nwi,egsh,1,12.0,2022-06-26t06:05:00.000,,2022-06-26t06:16:00.000,2022-06-26t06:16:00.000,2022-06-26t06:16:00.000,ams,eham,13,a08,2022-06-26t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,2,2022-06-26t07:47:00.000,,,,,,,
departure,active,nwi,egsh,3,20.0,2022-06-26t17:20:00.000,2022-06-26t17:40:00.000,,,,ams,eham,8,d26,2022-06-26t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,active,nwi,egsh,3,,2022-06-27t06:05:00.000,,,,,ams,eham,,a08,2022-06-27t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,,2022-06-27t17:20:00.000,,,,,ams,eham,,a08,2022-06-27t19:15:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
departure,active,nwi,egsh,1,10.0,2022-06-28t06:05:00.000,,2022-06-28t06:15:00.000,2022-06-28t06:15:00.000,2022-06-28t06:15:00.000,ams,eham,13,a08,2022-06-28t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,2,2022-06-28t07:47:00.000,,,,,,,
departure,active,nwi,egsh,3,55.0,2022-06-28t17:20:00.000,2022-06-28t18:15:00.000,,,,ams,eham,8,a08,2022-06-28t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,active,nwi,egsh,1,,2022-06-29t06:05:00.000,,,,,ams,eham,13,a08,2022-06-29t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,2,,,,,,,,
departure,active,nwi,egsh,3,35.0,2022-06-29t17:20:00.000,2022-06-29t17:55:00.000,,,,ams,eham,8,a08,2022-06-29t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,active,nwi,egsh,3,6.0,2022-06-30t06:05:00.000,2022-06-30t05:05:00.000,2022-06-30t06:10:00.000,2022-06-30t06:10:00.000,2022-06-30t06:10:00.000,ams,eham,8,a08,2022-06-30t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,2,2022-06-30t07:44:00.000,,,,,,,
departure,active,nwi,egsh,3,10.0,2022-06-30t17:20:00.000,2022-06-30t17:30:00.000,,,,ams,eham,11,d28,2022-06-30t19:15:00.000,,,,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,
departure,active,nwi,egsh,,,2022-06-03t06:00:00.000,,,,,cfu,lgkr,,,2022-06-03t11:00:00.000,,,,tui airways,by,tom,5528,by5528,tom5528,,,,,,,,,
departure,active,nwi,egsh,,,2022-06-15t13:20:00.000,,,,,rho,lgrp,,,2022-06-15t19:15:00.000,,,,tui airways,by,tom,5382,by5382,tom5382,,,,,,,,,
departure,active,nwi,egsh,,,2022-06-21t06:00:00.000,,,,,pmi,lepa,06,,2022-06-21t09:25:00.000,,,,tui airways,by,tom,5248,by5248,tom5248,,,,,,,,,
departure,active,nwi,egsh,,,2022-06-21t13:40:00.000,,,,,her,lgir,,,2022-06-21t19:30:00.000,,,,tui airways,by,tom,5226,by5226,tom5226,,,,,,,,,
departure,active,nwi,egsh,1,6.0,2022-06-01t06:05:00.000,,2022-06-01t06:11:00.000,2022-06-01t06:11:00.000,2022-06-01t06:11:00.000,ams,eham,12,a08,2022-06-01t08:00:00.000,2022-06-01t07:43:00.000,2022-06-01t07:43:00.000,2022-06-01t07:43:00.000,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,20.0,2022-06-01t17:20:00.000,2022-06-01t17:40:00.000,,,,ams,eham,9,a08,2022-06-01t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,,2022-06-02t06:05:00.000,,,,,ams,eham,8,a08,2022-06-02t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,19.0,2022-06-02t17:20:00.000,2022-06-02t17:39:00.000,,,,ams,eham,11,a08,2022-06-02t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,,,2022-06-03t06:05:00.000,2022-06-03t06:05:00.000,,,,ams,eham,,a08,2022-06-03t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,cancelled,nwi,egsh,,,2022-06-03t17:20:00.000,,,,,ams,eham,,,2022-06-03t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,,2022-06-04t06:05:00.000,,,,,ams,eham,11,a08,2022-06-04t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,20.0,2022-06-04t09:30:00.000,2022-06-04t09:50:00.000,,,,ams,eham,12,a08,2022-06-04t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,1,7.0,2022-06-05t06:05:00.000,,2022-06-05t06:11:00.000,2022-06-05t06:11:00.000,2022-06-05t06:11:00.000,ams,eham,12,a08,2022-06-05t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,2022-06-05t07:46:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,22.0,2022-06-05t17:20:00.000,,2022-06-05t17:42:00.000,2022-06-05t17:42:00.000,2022-06-05t17:42:00.000,ams,eham,11,a08,2022-06-05t19:15:00.000,2022-06-05t19:13:00.000,2022-06-05t19:13:00.000,2022-06-05t19:13:00.000,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,cancelled,nwi,egsh,,,2022-06-06t06:05:00.000,,,,,ams,eham,,,2022-06-06t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,25.0,2022-06-06t17:20:00.000,2022-06-06t17:45:00.000,,,,ams,eham,12,d29,2022-06-06t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,2,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,1,15.0,2022-06-07t06:05:00.000,,2022-06-07t06:19:00.000,2022-06-07t06:19:00.000,2022-06-07t06:19:00.000,ams,eham,11,a08,2022-06-07t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,2022-06-07t07:54:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,37.0,2022-06-07t17:20:00.000,2022-06-07t17:40:00.000,2022-06-07t17:57:00.000,2022-06-07t17:57:00.000,2022-06-07t17:57:00.000,ams,eham,8,a08,2022-06-07t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,2022-06-07t19:29:00.000,klm,kl,klm,1524,kl1524,klm1524,15.0
departure,active,nwi,egsh,3,,2022-06-08t06:05:00.000,,,,,ams,eham,9,a08,2022-06-08t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,80.0,2022-06-08t17:20:00.000,2022-06-08t18:40:00.000,,,,ams,eham,8,a08,2022-06-08t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,,2022-06-09t06:05:00.000,,,,,ams,eham,9,a08,2022-06-09t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,5.0,2022-06-09t17:20:00.000,2022-06-09t17:25:00.000,,,,ams,eham,8,a08,2022-06-09t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,,2022-06-10t06:05:00.000,,,,,ams,eham,10,a08,2022-06-10t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,10.0,2022-06-10t17:20:00.000,2022-06-10t17:30:00.000,,,,ams,eham,8,a08,2022-06-10t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,cancelled,nwi,egsh,,,2022-06-11t06:05:00.000,,,,,ams,eham,,,2022-06-11t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,5.0,2022-06-11t09:30:00.000,2022-06-11t09:35:00.000,,,,ams,eham,12,a08,2022-06-11t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,2,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,1,,2022-06-12t06:05:00.000,2022-06-12t06:05:00.000,,,,ams,eham,11,a08,2022-06-12t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-06-12t17:20:00.000,,,,,ams,eham,8,a08,2022-06-12t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,10.0,2022-06-13t06:05:00.000,,2022-06-13t06:14:00.000,2022-06-13t06:14:00.000,2022-06-13t06:14:00.000,ams,eham,10,a08,2022-06-13t08:00:00.000,2022-06-13t07:48:00.000,2022-06-13t07:48:00.000,2022-06-13t07:48:00.000,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,8.0,2022-06-13t17:20:00.000,,2022-06-13t17:27:00.000,2022-06-13t17:27:00.000,2022-06-13t17:27:00.000,ams,eham,10,a08,2022-06-13t19:15:00.000,2022-06-13t18:57:00.000,2022-06-13t18:57:00.000,2022-06-13t18:57:00.000,virgin atlantic,vs,vir,7086,vs7086,vir7086,2,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,1,6.0,2022-06-14t06:05:00.000,,2022-06-14t06:10:00.000,2022-06-14t06:10:00.000,2022-06-14t06:10:00.000,ams,eham,8,a08,2022-06-14t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,2022-06-14t07:39:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,10.0,2022-06-14t17:20:00.000,,2022-06-14t17:29:00.000,2022-06-14t17:29:00.000,2022-06-14t17:29:00.000,ams,eham,13,a08,2022-06-14t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,2022-06-14t18:56:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,,2022-06-15t06:05:00.000,,,,,ams,eham,11,a08,2022-06-15t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,12.0,2022-06-15t17:20:00.000,,2022-06-15t17:32:00.000,2022-06-15t17:32:00.000,2022-06-15t17:32:00.000,ams,eham,8,d28,2022-06-15t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,2022-06-15t18:57:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,4.0,2022-06-16t06:05:00.000,2022-06-16t06:05:00.000,2022-06-16t06:08:00.000,2022-06-16t06:08:00.000,2022-06-16t06:08:00.000,ams,eham,9,a08,2022-06-16t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,2022-06-16t07:40:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,25.0,2022-06-16t17:20:00.000,2022-06-16t17:45:00.000,,,,ams,eham,11,a08,2022-06-16t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,1,13.0,2022-06-17t06:05:00.000,,2022-06-17t06:18:00.000,2022-06-17t06:18:00.000,2022-06-17t06:18:00.000,ams,eham,12,a08,2022-06-17t08:00:00.000,2022-06-17t07:50:00.000,2022-06-17t07:50:00.000,2022-06-17t07:50:00.000,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,24.0,2022-06-17t17:20:00.000,2022-06-17t17:30:00.000,2022-06-17t17:43:00.000,2022-06-17t17:43:00.000,2022-06-17t17:43:00.000,ams,eham,11,a08,2022-06-17t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,2022-06-17t19:12:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,,2022-06-18t09:30:00.000,,,,,ams,eham,8,a08,2022-06-18t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,1,,2022-06-19t06:05:00.000,,,,,ams,eham,,a08,2022-06-19t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,15.0,2022-06-19t17:20:00.000,2022-06-19t17:35:00.000,,,,ams,eham,12,a08,2022-06-19t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,,2022-06-20t06:05:00.000,2022-06-20t06:05:00.000,,,,ams,eham,13,a08,2022-06-20t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,48.0,2022-06-20t17:20:00.000,2022-06-20t17:20:00.000,2022-06-20t18:08:00.000,2022-06-20t18:08:00.000,2022-06-20t18:08:00.000,ams,eham,11,a08,2022-06-20t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,2,2022-06-20t19:40:00.000,klm,kl,klm,1522,kl1522,klm1522,25.0
departure,active,nwi,egsh,1,,2022-06-21t06:05:00.000,,,,,ams,eham,11,a08,2022-06-21t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,14.0,2022-06-21t17:20:00.000,,2022-06-21t17:34:00.000,2022-06-21t17:34:00.000,2022-06-21t17:34:00.000,ams,eham,9,a08,2022-06-21t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,2022-06-21t19:06:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,,2022-06-22t06:05:00.000,,,,,ams,eham,,a08,2022-06-22t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,25.0,2022-06-22t17:20:00.000,2022-06-22t17:45:00.000,,,,ams,eham,9,a08,2022-06-22t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,,2022-06-23t06:05:00.000,,,,,ams,eham,8,a08,2022-06-23t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,9.0,2022-06-23t17:20:00.000,2022-06-23t17:20:00.000,2022-06-23t17:28:00.000,2022-06-23t17:28:00.000,2022-06-23t17:28:00.000,ams,eham,8,d23,2022-06-23t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,2022-06-23t19:04:00.000,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,1,,2022-06-24t06:05:00.000,,,,,ams,eham,13,a08,2022-06-24t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,10.0,2022-06-24t17:20:00.000,2022-06-24t17:30:00.000,,,,ams,eham,12,a08,2022-06-24t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,,2022-06-25t09:30:00.000,2022-06-25t09:30:00.000,,,,ams,eham,8,a08,2022-06-25t11:25:00.000,,,,virgin atlantic,vs,vir,6939,vs6939,vir6939,2,,klm,kl,klm,1516,kl1516,klm1516,
departure,active,nwi,egsh,1,12.0,2022-06-26t06:05:00.000,,2022-06-26t06:16:00.000,2022-06-26t06:16:00.000,2022-06-26t06:16:00.000,ams,eham,13,a08,2022-06-26t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,2022-06-26t07:47:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,20.0,2022-06-26t17:20:00.000,2022-06-26t17:40:00.000,,,,ams,eham,8,d26,2022-06-26t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,,2022-06-27t06:05:00.000,,,,,ams,eham,,a08,2022-06-27t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,,2022-06-27t17:20:00.000,,,,,ams,eham,,a08,2022-06-27t19:15:00.000,,,,virgin atlantic,vs,vir,7086,vs7086,vir7086,,,klm,kl,klm,1522,kl1522,klm1522,
departure,active,nwi,egsh,1,10.0,2022-06-28t06:05:00.000,,2022-06-28t06:15:00.000,2022-06-28t06:15:00.000,2022-06-28t06:15:00.000,ams,eham,13,a08,2022-06-28t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,2022-06-28t07:47:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,55.0,2022-06-28t17:20:00.000,2022-06-28t18:15:00.000,,,,ams,eham,8,a08,2022-06-28t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,1,,2022-06-29t06:05:00.000,,,,,ams,eham,13,a08,2022-06-29t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,35.0,2022-06-29t17:20:00.000,2022-06-29t17:55:00.000,,,,ams,eham,8,a08,2022-06-29t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,3,6.0,2022-06-30t06:05:00.000,2022-06-30t05:05:00.000,2022-06-30t06:10:00.000,2022-06-30t06:10:00.000,2022-06-30t06:10:00.000,ams,eham,8,a08,2022-06-30t08:00:00.000,,,,virgin atlantic,vs,vir,6938,vs6938,vir6938,2,2022-06-30t07:44:00.000,klm,kl,klm,1514,kl1514,klm1514,
departure,active,nwi,egsh,3,10.0,2022-06-30t17:20:00.000,2022-06-30t17:30:00.000,,,,ams,eham,11,d28,2022-06-30t19:15:00.000,,,,virgin atlantic,vs,vir,6941,vs6941,vir6941,2,,klm,kl,klm,1524,kl1524,klm1524,
departure,active,nwi,egsh,1,,2022-07-01t06:05:00.000,2022-07-01t06:05:00.000,,,,ams,eham,11,a08,2022-07-01t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,27.0,2022-07-01t17:20:00.000,2022-07-01t17:40:00.000,2022-07-01t17:47:00.000,2022-07-01t17:47:00.000,2022-07-01t17:47:00.000,ams,eham,9,a08,2022-07-01t19:15:00.000,2022-07-01t19:18:00.000,2022-07-01t19:18:00.000,2022-07-01t19:18:00.000,klm,kl,klm,1524,kl1524,klm1524,2,,,,,,,,3.0
departure,active,nwi,egsh,3,,2022-07-02t09:25:00.000,,,,,ams,eham,,a08,2022-07-02t11:20:00.000,,,,klm,kl,klm,1516,kl1516,klm1516,,,,,,,,,
departure,cancelled,nwi,egsh,,,2022-07-03t06:05:00.000,,,,,ams,eham,,,2022-07-03t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,,,,,,,,,
departure,active,nwi,egsh,3,30.0,2022-07-03t14:25:00.000,2022-07-03t14:55:00.000,,,,ams,eham,8,a08,2022-07-03t16:20:00.000,,,,klm,kl,klm,1520,kl1520,klm1520,2,,,,,,,,
departure,active,nwi,egsh,3,7.0,2022-07-04t06:05:00.000,,2022-07-04t06:11:00.000,2022-07-04t06:11:00.000,2022-07-04t06:11:00.000,ams,eham,10,a08,2022-07-04t08:00:00.000,,,,klm,kl,klm,1514,kl1514,klm1514,2,2022-07-04t07:45:00.000,,,,,,,
departure,active,nwi,egsh,3,,2022-07-04t14:25:00.000,,,,,ams,eham,16,a08,2022-07-04t16:20:00.000,,,,klm,kl,klm,1520,kl1520,klm1520,,,,,,,,,
departure,active,nwi,egsh,3,,2022-07-04t17:20:00.000,,,,,ams,eham,,d23,2022-07-04t19:15:00.000,,,,klm,kl,klm,1522,kl1522,klm1522,,,,,,,,,
