type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.gate,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.delay,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,gla,egpf,m,28,2022-04-10t15:30:00.000,,2022-04-10t15:55:00.000,2022-04-10t15:55:00.000,2022-04-10t15:55:00.000,ace,gcrr,1,4,,2022-04-10t20:10:00.000,2022-04-10t20:07:00.000,jet2,ls,exs,167,ls167,exs167,25.0,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-04-10t15:40:00.000,2022-04-10t15:40:00.000,2022-04-10t15:52:00.000,2022-04-10t15:52:00.000,2022-04-10t15:52:00.000,lpa,gclp,,36,,2022-04-10t20:35:00.000,2022-04-10t20:20:00.000,jet2,ls,exs,143,ls143,exs143,13.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-04-10t15:50:00.000,2022-04-10t16:24:00.000,2022-04-10t16:28:00.000,2022-04-10t16:28:00.000,2022-04-10t16:28:00.000,fue,gcfv,,3,,2022-04-10t20:35:00.000,2022-04-10t20:37:00.000,jet2,ls,exs,137,ls137,exs137,39.0,,,,3.0,,,,,,
departure,active,gla,egpf,m,32,2022-04-10t17:25:00.000,2022-04-10t17:55:00.000,2022-04-10t18:04:00.000,2022-04-10t18:04:00.000,2022-04-10t18:04:00.000,prg,lkpr,1,11,,2022-04-10t20:55:00.000,2022-04-10t21:05:00.000,jet2,ls,exs,153,ls153,exs153,40.0,,,,11.0,,,,,,
departure,active,gla,egpf,m,41,2022-04-11t06:40:00.000,2022-04-11t06:40:00.000,2022-04-11t06:59:00.000,2022-04-11t06:59:00.000,2022-04-11t06:59:00.000,fao,lpfr,,,,2022-04-11t10:05:00.000,2022-04-11t09:51:00.000,jet2,ls,exs,173,ls173,exs173,19.0,,,,,,,,,,
departure,active,gla,egpf,m,44,2022-04-11t06:45:00.000,2022-04-11t06:46:00.000,,,,agp,lemg,,,,2022-04-11t11:10:00.000,,jet2,ls,exs,133,ls133,exs133,1.0,,,,,,,,,,
departure,active,gla,egpf,m,47,2022-04-11t07:00:00.000,2022-04-11t07:00:00.000,,,,pmi,lepa,,2,,2022-04-11t11:00:00.000,,jet2,ls,exs,189,ls189,exs189,,,,,,,,,,,
departure,active,gla,egpf,m,50,2022-04-11t07:15:00.000,2022-04-11t07:15:00.000,2022-04-11t07:23:00.000,2022-04-11t07:23:00.000,2022-04-11t07:23:00.000,alc,leal,,5b,,2022-04-11t11:30:00.000,2022-04-11t11:08:00.000,jet2,ls,exs,177,ls177,exs177,8.0,,,,,,,,,,
departure,active,gla,egpf,m,53,2022-04-11t07:30:00.000,2022-04-11t07:30:00.000,2022-04-11t07:40:00.000,2022-04-11t07:40:00.000,2022-04-11t07:40:00.000,fco,lirf,3,9,,2022-04-11t11:40:00.000,2022-04-11t11:25:00.000,jet2,ls,exs,135,ls135,exs135,11.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-04-11t15:10:00.000,2022-04-11t15:11:00.000,2022-04-11t15:19:00.000,2022-04-11t15:19:00.000,2022-04-11t15:19:00.000,ibz,leib,1,09,,2022-04-11t19:20:00.000,2022-04-11t19:01:00.000,jet2,ls,exs,119,ls119,exs119,9.0,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-04-11t15:20:00.000,2022-04-11t15:20:00.000,2022-04-11t15:43:00.000,2022-04-11t15:43:00.000,2022-04-11t15:43:00.000,tfs,gcts,,a6,,2022-04-11t20:05:00.000,2022-04-11t20:05:00.000,jet2,ls,exs,155,ls155,exs155,24.0,,,,1.0,,,,,,
departure,active,gla,egpf,m,33,2022-04-11t15:25:00.000,,2022-04-11t15:36:00.000,2022-04-11t15:36:00.000,2022-04-11t15:36:00.000,fnc,lpma,,,,2022-04-11t19:35:00.000,2022-04-11t19:18:00.000,jet2,ls,exs,129,ls129,exs129,11.0,,,,,,,,,,
departure,active,gla,egpf,m,34,2022-04-11t15:45:00.000,2022-04-11t15:45:00.000,2022-04-11t16:00:00.000,2022-04-11t16:00:00.000,2022-04-11t16:00:00.000,dlm,ltbs,i,,,2022-04-11t22:20:00.000,2022-04-11t22:05:00.000,jet2,ls,exs,151,ls151,exs151,16.0,,,,,,,,,,
departure,active,gla,egpf,,,2022-04-11t06:15:00.000,2022-04-11t06:25:00.000,,,,ibz,leib,,,,2022-04-11t10:15:00.000,,jet2,ls,exs,119,ls119,exs119,10.0,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-04-12t08:50:00.000,2022-04-12t08:50:00.000,2022-04-12t08:57:00.000,2022-04-12t08:57:00.000,2022-04-12t08:57:00.000,ace,gcrr,1,5,,2022-04-12t13:30:00.000,2022-04-12t13:09:00.000,jet2,ls,exs,167,ls167,exs167,8.0,,,,,,,,,,
departure,active,gla,egpf,m,44,2022-04-12t09:00:00.000,2022-04-12t09:00:00.000,2022-04-12t09:09:00.000,2022-04-12t09:09:00.000,2022-04-12t09:09:00.000,lpa,gclp,,37,,2022-04-12t13:55:00.000,2022-04-12t13:35:00.000,jet2,ls,exs,143,ls143,exs143,9.0,,,,,,,,,,
departure,active,gla,egpf,m,47,2022-04-12t09:45:00.000,2022-04-12t09:46:00.000,2022-04-12t09:58:00.000,2022-04-12t09:58:00.000,2022-04-12t09:58:00.000,tfs,gcts,,a5,,2022-04-12t14:30:00.000,2022-04-12t14:20:00.000,jet2,ls,exs,125,ls125,exs125,14.0,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-04-12t10:30:00.000,2022-04-12t10:28:00.000,2022-04-12t10:41:00.000,2022-04-12t10:41:00.000,2022-04-12t10:41:00.000,ayt,ltai,1,,,2022-04-12t17:20:00.000,2022-04-12t17:02:00.000,jet2,ls,exs,109,ls109,exs109,12.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-04-12t15:20:00.000,,2022-04-12t15:23:00.000,2022-04-12t15:23:00.000,2022-04-12t15:23:00.000,tfs,gcts,,a5,,2022-04-12t20:05:00.000,2022-04-12t19:44:00.000,jet2,ls,exs,155,ls155,exs155,4.0,,,,,,,,,,
departure,active,gla,egpf,,,2022-04-12t06:40:00.000,2022-04-12t06:50:00.000,,,,mah,lemh,,,,2022-04-12t10:34:00.000,,jet2,ls,exs,145,ls145,exs145,10.0,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-04-13t07:15:00.000,2022-04-13t07:08:00.000,2022-04-13t07:23:00.000,2022-04-13t07:23:00.000,2022-04-13t07:23:00.000,alc,leal,,7a,,2022-04-13t11:30:00.000,2022-04-13t11:08:00.000,jet2,ls,exs,177,ls177,exs177,8.0,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-04-13t09:30:00.000,2022-04-13t09:30:00.000,,,,lca,lclk,,,,2022-04-13t16:40:00.000,,jet2,ls,exs,141,ls141,exs141,,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-04-13t09:45:00.000,2022-04-13t09:45:00.000,2022-04-13t09:52:00.000,2022-04-13t09:52:00.000,2022-04-13t09:52:00.000,tfs,gcts,,a2,,2022-04-13t14:30:00.000,2022-04-13t14:07:00.000,jet2,ls,exs,125,ls125,exs125,8.0,,,,,,,,,,
departure,active,gla,egpf,m,33,2022-04-13t10:10:00.000,2022-04-13t10:10:00.000,2022-04-13t10:18:00.000,2022-04-13t10:18:00.000,2022-04-13t10:18:00.000,pfo,lcph,,,,2022-04-13t17:00:00.000,2022-04-13t16:52:00.000,jet2,ls,exs,157,ls157,exs157,9.0,,,,,,,,,,
departure,active,gla,egpf,m,25,2022-04-13t10:55:00.000,2022-04-13t10:55:00.000,2022-04-13t11:18:00.000,2022-04-13t11:18:00.000,2022-04-13t11:18:00.000,fue,gcfv,,5,,2022-04-13t15:40:00.000,2022-04-13t15:28:00.000,jet2,ls,exs,137,ls137,exs137,23.0,,,,,,,,,,
departure,active,gla,egpf,,,2022-04-13t07:35:00.000,2022-04-13t07:45:00.000,,,,ibz,leib,,,,2022-04-13t11:25:00.000,,jet2,ls,exs,119,ls119,exs119,10.0,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-14t06:40:00.000,2022-04-14t06:44:00.000,,,,fao,lpfr,,,,2022-04-14t10:05:00.000,,jet2,ls,exs,173,ls173,exs173,4.0,,,,,,,,,,
departure,active,gla,egpf,m,24,2022-04-14t06:45:00.000,2022-04-14t06:45:00.000,,,,agp,lemg,,,,2022-04-14t11:00:00.000,,jet2,ls,exs,133,ls133,exs133,,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-14t07:00:00.000,2022-04-14t07:00:00.000,2022-04-14t07:10:00.000,2022-04-14t07:10:00.000,2022-04-14t07:10:00.000,pmi,lepa,,5,,2022-04-14t11:00:00.000,2022-04-14t10:38:00.000,jet2,ls,exs,189,ls189,exs189,11.0,,,,,,,,,,
departure,active,gla,egpf,m,30a,2022-04-14t07:15:00.000,2022-04-14t07:15:00.000,2022-04-14t07:28:00.000,2022-04-14t07:28:00.000,2022-04-14t07:28:00.000,alc,leal,,7b,,2022-04-14t11:30:00.000,2022-04-14t11:12:00.000,jet2,ls,exs,177,ls177,exs177,13.0,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-14t08:00:00.000,2022-04-14t08:00:00.000,2022-04-14t08:15:00.000,2022-04-14t08:15:00.000,2022-04-14t08:15:00.000,prg,lkpr,1,13,,2022-04-14t11:30:00.000,2022-04-14t11:12:00.000,jet2,ls,exs,153,ls153,exs153,15.0,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-04-14t10:00:00.000,2022-04-14t10:00:00.000,,,,mla,lmml,,,,2022-04-14t14:55:00.000,,jet2,ls,exs,131,ls131,exs131,,,,,,,,,,,
departure,active,gla,egpf,m,33,2022-04-14t15:20:00.000,2022-04-14t15:20:00.000,2022-04-14t15:26:00.000,2022-04-14t15:26:00.000,2022-04-14t15:26:00.000,tfs,gcts,,a3,,2022-04-14t20:05:00.000,2022-04-14t19:44:00.000,jet2,ls,exs,155,ls155,exs155,7.0,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-04-14t15:30:00.000,,2022-04-14t15:44:00.000,2022-04-14t15:44:00.000,2022-04-14t15:44:00.000,ayt,ltai,1,,,2022-04-14t22:20:00.000,,jet2,ls,exs,109,ls109,exs109,15.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-04-14t15:30:00.000,,2022-04-14t15:40:00.000,2022-04-14t15:40:00.000,2022-04-14t15:40:00.000,ace,gcrr,1,7,,2022-04-14t20:10:00.000,2022-04-14t19:46:00.000,jet2,ls,exs,167,ls167,exs167,10.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-04-14t16:15:00.000,,2022-04-14t16:23:00.000,2022-04-14t16:23:00.000,2022-04-14t16:23:00.000,lpa,gclp,,36,,2022-04-14t21:10:00.000,2022-04-14t20:44:00.000,jet2,ls,exs,143,ls143,exs143,8.0,,,,,,,,,,
departure,active,gla,egpf,,,2022-04-14t08:15:00.000,2022-04-14t08:25:00.000,,,,reu,lers,,,,2022-04-14t11:38:00.000,,jet2,ls,exs,121,ls121,exs121,10.0,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-15t06:40:00.000,2022-04-15t06:40:00.000,2022-04-15t06:55:00.000,2022-04-15t06:55:00.000,2022-04-15t06:55:00.000,fao,lpfr,,,,2022-04-15t10:05:00.000,2022-04-15t09:51:00.000,jet2,ls,exs,173,ls173,exs173,15.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-04-15t06:45:00.000,2022-04-15t06:45:00.000,2022-04-15t07:03:00.000,2022-04-15t07:03:00.000,2022-04-15t07:03:00.000,agp,lemg,,,,2022-04-15t11:10:00.000,2022-04-15t10:57:00.000,jet2,ls,exs,133,ls133,exs133,18.0,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-15t07:00:00.000,2022-04-15t07:00:00.000,2022-04-15t07:09:00.000,2022-04-15t07:09:00.000,2022-04-15t07:09:00.000,pmi,lepa,,1,,2022-04-15t11:00:00.000,2022-04-15t10:44:00.000,jet2,ls,exs,189,ls189,exs189,10.0,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-04-15t07:15:00.000,2022-04-15t07:15:00.000,2022-04-15t07:19:00.000,2022-04-15t07:19:00.000,2022-04-15t07:19:00.000,alc,leal,,7a,,2022-04-15t11:30:00.000,2022-04-15t11:06:00.000,jet2,ls,exs,177,ls177,exs177,5.0,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-15t07:30:00.000,2022-04-15t07:30:00.000,2022-04-15t07:44:00.000,2022-04-15t07:44:00.000,2022-04-15t07:44:00.000,fco,lirf,3,4,,2022-04-15t11:40:00.000,2022-04-15t11:14:00.000,jet2,ls,exs,135,ls135,exs135,15.0,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-15t09:45:00.000,2022-04-15t09:45:00.000,2022-04-15t09:44:00.000,2022-04-15t09:44:00.000,2022-04-15t09:44:00.000,tfs,gcts,,a5,,2022-04-15t14:30:00.000,2022-04-15t14:02:00.000,jet2,ls,exs,125,ls125,exs125,,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-04-15t15:20:00.000,2022-04-15t15:35:00.000,2022-04-15t15:36:00.000,2022-04-15t15:36:00.000,2022-04-15t15:36:00.000,tfs,gcts,,b4,,2022-04-15t20:05:00.000,2022-04-15t19:57:00.000,jet2,ls,exs,155,ls155,exs155,16.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-04-15t15:30:00.000,2022-04-15t15:39:00.000,,,,rho,lgrp,,,,2022-04-15t22:00:00.000,,jet2,ls,exs,181,ls181,exs181,9.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-04-15t15:40:00.000,2022-04-15t17:00:00.000,,,,ibz,leib,1,09,,2022-04-15t19:50:00.000,,jet2,ls,exs,119,ls119,exs119,80.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-04-15t15:45:00.000,2022-04-15t15:42:00.000,2022-04-15t15:53:00.000,2022-04-15t15:53:00.000,2022-04-15t15:53:00.000,dlm,ltbs,i,,,2022-04-15t22:20:00.000,2022-04-15t21:59:00.000,jet2,ls,exs,151,ls151,exs151,8.0,,,,,,,,,,
departure,active,gla,egpf,,,2022-04-15t07:40:00.000,2022-04-15t07:50:00.000,,,,ibz,leib,,,,2022-04-15t11:38:00.000,,jet2,ls,exs,119,ls119,exs119,10.0,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-16t06:40:00.000,2022-04-16t06:40:00.000,,,,fao,lpfr,,,,2022-04-16t10:05:00.000,,jet2,ls,exs,173,ls173,exs173,,,,,,,,,,,
departure,active,gla,egpf,m,30a,2022-04-16t06:45:00.000,2022-04-16t06:50:00.000,,,,agp,lemg,,,,2022-04-16t11:10:00.000,,jet2,ls,exs,133,ls133,exs133,5.0,,,,,,,,,,
departure,active,gla,egpf,m,25,2022-04-16t07:00:00.000,2022-04-16t07:00:00.000,2022-04-16t07:09:00.000,2022-04-16t07:09:00.000,2022-04-16t07:09:00.000,pmi,lepa,,05,,2022-04-16t11:00:00.000,2022-04-16t10:40:00.000,jet2,ls,exs,189,ls189,exs189,10.0,,,,,,,,,,
departure,active,gla,egpf,m,34,2022-04-16t07:15:00.000,2022-04-16t07:15:00.000,2022-04-16t07:37:00.000,2022-04-16t07:37:00.000,2022-04-16t07:37:00.000,alc,leal,,6b,,2022-04-16t11:30:00.000,2022-04-16t11:21:00.000,jet2,ls,exs,177,ls177,exs177,22.0,,,,,,,,,,
departure,active,gla,egpf,m,30b,2022-04-16t08:40:00.000,2022-04-16t08:30:00.000,2022-04-16t08:43:00.000,2022-04-16t08:43:00.000,2022-04-16t08:43:00.000,gva,lsgg,2,22,,2022-04-16t12:00:00.000,2022-04-16t11:36:00.000,jet2,ls,exs,203,ls203,exs203,3.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-04-16t15:15:00.000,,2022-04-16t15:35:00.000,2022-04-16t15:35:00.000,2022-04-16t15:35:00.000,pfo,lcph,,,,2022-04-16t22:05:00.000,2022-04-16t22:14:00.000,jet2,ls,exs,157,ls157,exs157,21.0,,,,9.0,,,,,,
departure,active,gla,egpf,m,34,2022-04-16t15:20:00.000,2022-04-16t15:35:00.000,,,,tfs,gcts,,b3,,2022-04-16t20:05:00.000,,jet2,ls,exs,155,ls155,exs155,15.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-04-16t15:30:00.000,2022-04-16t15:45:00.000,2022-04-16t16:05:00.000,2022-04-16t16:05:00.000,2022-04-16t16:05:00.000,ayt,ltai,1,106,,2022-04-16t22:20:00.000,2022-04-16t22:22:00.000,jet2,ls,exs,109,ls109,exs109,35.0,,,,3.0,,,,,,
departure,active,gla,egpf,m,32,2022-04-16t15:30:00.000,2022-04-16t15:45:00.000,2022-04-16t15:53:00.000,2022-04-16t15:53:00.000,2022-04-16t15:53:00.000,ace,gcrr,1,3,,2022-04-16t20:10:00.000,2022-04-16t20:05:00.000,jet2,ls,exs,167,ls167,exs167,24.0,,,,,,,,,,
departure,active,gla,egpf,m,25,2022-04-16t15:40:00.000,2022-04-16t15:55:00.000,2022-04-16t16:12:00.000,2022-04-16t16:12:00.000,2022-04-16t16:12:00.000,lpa,gclp,,35,,2022-04-16t20:35:00.000,2022-04-16t20:33:00.000,jet2,ls,exs,143,ls143,exs143,32.0,,,,,,,,,,
departure,active,gla,egpf,m,33,2022-04-16t16:00:00.000,2022-04-16t16:10:00.000,2022-04-16t16:16:00.000,2022-04-16t16:16:00.000,2022-04-16t16:16:00.000,fue,gcfv,,5,,2022-04-16t20:45:00.000,2022-04-16t20:26:00.000,jet2,ls,exs,137,ls137,exs137,16.0,,,,,,,,,,
departure,active,gla,egpf,,,2022-04-16t07:10:00.000,2022-04-16t07:20:00.000,,,,ibz,leib,,,,2022-04-16t10:55:00.000,,jet2,ls,exs,119,ls119,exs119,10.0,,,,,,,,,,
departure,active,gla,egpf,m,30b,2022-04-17t06:30:00.000,2022-04-17t06:28:00.000,2022-04-17t06:40:00.000,2022-04-17t06:40:00.000,2022-04-17t06:40:00.000,her,lgir,,,,2022-04-17t12:55:00.000,2022-04-17t12:50:00.000,jet2,ls,exs,193,ls193,exs193,10.0,,,,,,,,,,
departure,active,gla,egpf,m,34,2022-04-17t06:40:00.000,2022-04-17t06:40:00.000,2022-04-17t06:56:00.000,2022-04-17t06:56:00.000,2022-04-17t06:56:00.000,fao,lpfr,,,,2022-04-17t10:05:00.000,2022-04-17t09:53:00.000,jet2,ls,exs,173,ls173,exs173,16.0,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-17t06:45:00.000,2022-04-17t06:45:00.000,2022-04-17t06:58:00.000,2022-04-17t06:58:00.000,2022-04-17t06:58:00.000,agp,lemg,,,,2022-04-17t11:10:00.000,2022-04-17t10:55:00.000,jet2,ls,exs,133,ls133,exs133,14.0,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-17t07:00:00.000,2022-04-17t07:00:00.000,2022-04-17t07:13:00.000,2022-04-17t07:13:00.000,2022-04-17t07:13:00.000,pmi,lepa,,2,,2022-04-17t11:00:00.000,2022-04-17t10:46:00.000,jet2,ls,exs,189,ls189,exs189,13.0,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-17t07:15:00.000,2022-04-17t07:15:00.000,,,,alc,leal,,3b,,2022-04-17t11:30:00.000,,jet2,ls,exs,177,ls177,exs177,,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-04-17t08:15:00.000,2022-04-17t08:28:00.000,,,,reu,lers,t1,2,,2022-04-17t12:00:00.000,,jet2,ls,exs,121,ls121,exs121,13.0,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-04-17t15:20:00.000,,2022-04-17t15:38:00.000,2022-04-17t15:38:00.000,2022-04-17t15:38:00.000,tfs,gcts,,a3,,2022-04-17t20:05:00.000,2022-04-17t19:59:00.000,jet2,ls,exs,155,ls155,exs155,18.0,,,,,,,,,,
departure,active,gla,egpf,m,33,2022-04-17t15:30:00.000,2022-04-17t15:32:00.000,2022-04-17t15:49:00.000,2022-04-17t15:49:00.000,2022-04-17t15:49:00.000,ayt,ltai,1,102,,2022-04-17t22:20:00.000,2022-04-17t22:09:00.000,jet2,ls,exs,109,ls109,exs109,20.0,,,,,,,,,,
departure,active,gla,egpf,m,28,2022-04-17t15:30:00.000,2022-04-17t15:30:00.000,2022-04-17t15:44:00.000,2022-04-17t15:44:00.000,2022-04-17t15:44:00.000,ace,gcrr,1,5,,2022-04-17t20:10:00.000,2022-04-17t19:54:00.000,jet2,ls,exs,167,ls167,exs167,14.0,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-04-17t15:40:00.000,,2022-04-17t16:09:00.000,2022-04-17t16:09:00.000,2022-04-17t16:09:00.000,lpa,gclp,,35,,2022-04-17t20:35:00.000,2022-04-17t20:33:00.000,jet2,ls,exs,143,ls143,exs143,30.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-04-17t15:50:00.000,,2022-04-17t16:04:00.000,2022-04-17t16:04:00.000,2022-04-17t16:04:00.000,fue,gcfv,,4,,2022-04-17t20:35:00.000,2022-04-17t20:16:00.000,jet2,ls,exs,137,ls137,exs137,15.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-04-17t17:25:00.000,2022-04-17t17:22:00.000,2022-04-17t17:36:00.000,2022-04-17t17:36:00.000,2022-04-17t17:36:00.000,prg,lkpr,1,11,,2022-04-17t20:55:00.000,2022-04-17t20:37:00.000,jet2,ls,exs,153,ls153,exs153,12.0,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-18t06:40:00.000,2022-04-18t06:40:00.000,2022-04-18t06:54:00.000,2022-04-18t06:54:00.000,2022-04-18t06:54:00.000,fao,lpfr,,,,2022-04-18t10:05:00.000,2022-04-18t09:49:00.000,jet2,ls,exs,173,ls173,exs173,14.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-04-18t06:45:00.000,2022-04-18t06:45:00.000,2022-04-18t07:01:00.000,2022-04-18t07:01:00.000,2022-04-18t07:01:00.000,agp,lemg,,,,2022-04-18t11:10:00.000,2022-04-18t10:53:00.000,jet2,ls,exs,133,ls133,exs133,16.0,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-04-18t07:00:00.000,2022-04-18t07:00:00.000,2022-04-18t07:16:00.000,2022-04-18t07:16:00.000,2022-04-18t07:16:00.000,pmi,lepa,,07,,2022-04-18t11:00:00.000,2022-04-18t10:51:00.000,jet2,ls,exs,189,ls189,exs189,17.0,,,,,,,,,,
departure,active,gla,egpf,m,30a,2022-04-18t07:15:00.000,2022-04-18t07:15:00.000,,,,alc,leal,,5b,,2022-04-18t11:30:00.000,,jet2,ls,exs,177,ls177,exs177,,,,,,,,,,,
departure,active,gla,egpf,m,29,2022-04-18t07:30:00.000,2022-04-18t07:30:00.000,2022-04-18t07:42:00.000,2022-04-18t07:42:00.000,2022-04-18t07:42:00.000,fco,lirf,3,4,,2022-04-18t11:40:00.000,2022-04-18t11:25:00.000,jet2,ls,exs,135,ls135,exs135,12.0,,,,,,,,,,
departure,active,gla,egpf,m,33,2022-04-18t15:10:00.000,2022-04-18t15:09:00.000,2022-04-18t15:22:00.000,2022-04-18t15:22:00.000,2022-04-18t15:22:00.000,ibz,leib,1,09,,2022-04-18t19:20:00.000,2022-04-18t19:08:00.000,jet2,ls,exs,119,ls119,exs119,13.0,,,,,,,,,,
departure,active,gla,egpf,m,36,2022-04-18t15:20:00.000,2022-04-18t15:23:00.000,2022-04-18t15:50:00.000,2022-04-18t15:50:00.000,2022-04-18t15:50:00.000,tfs,gcts,,a1,,2022-04-18t20:05:00.000,2022-04-18t20:09:00.000,jet2,ls,exs,155,ls155,exs155,31.0,,,,5.0,,,,,,
departure,active,gla,egpf,m,29,2022-04-18t15:25:00.000,2022-04-18t15:28:00.000,2022-04-18t15:43:00.000,2022-04-18t15:43:00.000,2022-04-18t15:43:00.000,fnc,lpma,,,,2022-04-18t19:35:00.000,2022-04-18t19:33:00.000,jet2,ls,exs,129,ls129,exs129,18.0,,,,,,,,,,
departure,active,gla,egpf,m,27c,2022-04-18t15:45:00.000,2022-04-18t15:50:00.000,,,,dlm,ltbs,i,,,2022-04-18t22:20:00.000,,jet2,ls,exs,151,ls151,exs151,5.0,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-04-19t08:50:00.000,2022-04-19t08:50:00.000,2022-04-19t09:20:00.000,2022-04-19t09:20:00.000,2022-04-19t09:20:00.000,ace,gcrr,1,7,,2022-04-19t13:30:00.000,2022-04-19t13:28:00.000,jet2,ls,exs,167,ls167,exs167,30.0,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-19t09:00:00.000,2022-04-19t09:00:00.000,2022-04-19t09:11:00.000,2022-04-19t09:11:00.000,2022-04-19t09:11:00.000,lpa,gclp,,36,,2022-04-19t13:55:00.000,2022-04-19t13:35:00.000,jet2,ls,exs,143,ls143,exs143,12.0,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-19t09:45:00.000,2022-04-19t09:45:00.000,2022-04-19t10:01:00.000,2022-04-19t10:01:00.000,2022-04-19t10:01:00.000,tfs,gcts,,a7,,2022-04-19t14:30:00.000,2022-04-19t14:15:00.000,jet2,ls,exs,125,ls125,exs125,17.0,,,,,,,,,,
departure,active,gla,egpf,m,25,2022-04-19t10:30:00.000,2022-04-19t10:29:00.000,2022-04-19t10:44:00.000,2022-04-19t10:44:00.000,2022-04-19t10:44:00.000,ayt,ltai,1,104,,2022-04-19t17:20:00.000,2022-04-19t17:09:00.000,jet2,ls,exs,109,ls109,exs109,15.0,,,,,,,,,,
departure,active,gla,egpf,m,34,2022-04-19t15:20:00.000,2022-04-19t15:20:00.000,,,,tfs,gcts,,a1,,2022-04-19t20:05:00.000,,jet2,ls,exs,155,ls155,exs155,,,,,,,,,,,
departure,active,gla,egpf,m,32,2022-04-20t07:15:00.000,2022-04-20t07:15:00.000,2022-04-20t07:21:00.000,2022-04-20t07:21:00.000,2022-04-20t07:21:00.000,alc,leal,,7b,,2022-04-20t11:30:00.000,2022-04-20t11:06:00.000,jet2,ls,exs,177,ls177,exs177,7.0,,,,,,,,,,
departure,active,gla,egpf,m,41,2022-04-20t09:30:00.000,2022-04-20t09:30:00.000,2022-04-20t09:44:00.000,2022-04-20t09:44:00.000,2022-04-20t09:44:00.000,lca,lclk,,,,2022-04-20t16:40:00.000,2022-04-20t16:26:00.000,jet2,ls,exs,141,ls141,exs141,14.0,,,,,,,,,,
departure,active,gla,egpf,m,34,2022-04-20t09:45:00.000,2022-04-20t10:05:00.000,2022-04-20t09:59:00.000,2022-04-20t09:59:00.000,2022-04-20t09:59:00.000,tfs,gcts,,a2,,2022-04-20t14:30:00.000,2022-04-20t14:13:00.000,jet2,ls,exs,125,ls125,exs125,15.0,,,,,,,,,,
departure,active,gla,egpf,m,30b,2022-04-20t10:10:00.000,2022-04-20t10:10:00.000,2022-04-20t10:18:00.000,2022-04-20t10:18:00.000,2022-04-20t10:18:00.000,pfo,lcph,,,,2022-04-20t17:00:00.000,2022-04-20t16:58:00.000,jet2,ls,exs,157,ls157,exs157,8.0,,,,,,,,,,
