type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,departure.delay,arrival.baggage,arrival.gate,arrival.terminal,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay
departure,active,abz,egpd,1,2022-06-17t06:05:00.000,2022-06-17t06:05:00.000,2022-06-17t06:21:00.000,2022-06-17t06:21:00.000,2022-06-17t06:21:00.000,ams,eham,2022-06-17t08:35:00.000,2022-06-17t08:28:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,17.0,9,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,2,2022-06-17t09:15:00.000,2022-06-17t09:15:00.000,2022-06-17t09:28:00.000,2022-06-17t09:28:00.000,2022-06-17t09:28:00.000,ams,eham,2022-06-17t11:45:00.000,2022-06-17t11:33:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,14.0,9,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,2,2022-06-17t10:30:00.000,2022-06-17t10:35:00.000,2022-06-17t10:58:00.000,2022-06-17t10:58:00.000,2022-06-17t10:58:00.000,ams,eham,2022-06-17t13:05:00.000,2022-06-17t13:05:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,28.0,10,a08,2,klm,kl,klm,1444,kl1444,klm1444,,,,1.0
departure,active,abz,egpd,1,2022-06-17t17:20:00.000,2022-06-17t17:20:00.000,2022-06-17t17:50:00.000,2022-06-17t17:50:00.000,2022-06-17t17:50:00.000,ams,eham,2022-06-17t19:55:00.000,2022-06-17t19:55:00.000,virgin atlantic,vs,vir,6942,vs6942,vir6942,30.0,11,d25,2,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-06-18t06:05:00.000,2022-06-18t06:13:00.000,2022-06-18t06:11:00.000,2022-06-18t06:11:00.000,2022-06-18t06:11:00.000,ams,eham,2022-06-18t08:35:00.000,2022-06-18t08:17:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,6.0,11,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-06-18t09:15:00.000,2022-06-18t09:15:00.000,2022-06-18t09:35:00.000,2022-06-18t09:35:00.000,2022-06-18t09:35:00.000,ams,eham,2022-06-18t11:45:00.000,2022-06-18t11:42:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,20.0,11,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,2,2022-06-18t10:30:00.000,2022-06-18t10:30:00.000,2022-06-18t10:51:00.000,2022-06-18t10:51:00.000,2022-06-18t10:51:00.000,ams,eham,2022-06-18t13:05:00.000,2022-06-18t12:59:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,21.0,12,a08,2,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-06-18t17:20:00.000,2022-06-18t17:37:00.000,,,,ams,eham,2022-06-18t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,17.0,8,a08,2,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,2,2022-06-19t06:05:00.000,2022-06-19t06:06:00.000,2022-06-19t06:14:00.000,2022-06-19t06:14:00.000,2022-06-19t06:14:00.000,ams,eham,2022-06-19t08:35:00.000,2022-06-19t08:19:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,9.0,9,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-06-19t09:15:00.000,2022-06-19t09:27:00.000,2022-06-19t09:25:00.000,2022-06-19t09:25:00.000,2022-06-19t09:25:00.000,ams,eham,2022-06-19t11:45:00.000,2022-06-19t11:31:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,11.0,12,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,2,2022-06-19t10:30:00.000,2022-06-19t10:35:00.000,2022-06-19t11:08:00.000,2022-06-19t11:08:00.000,2022-06-19t11:08:00.000,ams,eham,2022-06-19t13:05:00.000,2022-06-19t13:16:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,38.0,11,a08,,klm,kl,klm,1444,kl1444,klm1444,,,,11.0
departure,active,abz,egpd,1,2022-06-19t17:20:00.000,2022-06-19t17:55:00.000,,,,ams,eham,2022-06-19t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,35.0,9,a08,2,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-06-20t06:05:00.000,2022-06-20t06:05:00.000,2022-06-20t06:11:00.000,2022-06-20t06:11:00.000,2022-06-20t06:11:00.000,ams,eham,2022-06-20t08:35:00.000,2022-06-20t08:15:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,7.0,8,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-06-20t09:15:00.000,2022-06-20t09:15:00.000,2022-06-20t09:52:00.000,2022-06-20t09:52:00.000,2022-06-20t09:52:00.000,ams,eham,2022-06-20t11:45:00.000,2022-06-20t11:59:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,37.0,10,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,14.0
departure,active,abz,egpd,1,2022-06-20t10:30:00.000,2022-06-20t10:30:00.000,2022-06-20t11:20:00.000,2022-06-20t11:20:00.000,2022-06-20t11:20:00.000,ams,eham,2022-06-20t13:05:00.000,2022-06-20t13:29:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,50.0,13,a08,2,klm,kl,klm,1444,kl1444,klm1444,,,,24.0
departure,active,abz,egpd,1,2022-06-20t17:20:00.000,2022-06-20t18:00:00.000,,,,ams,eham,2022-06-20t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,40.0,12,a08,2,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-06-21t06:05:00.000,2022-06-21t06:05:00.000,2022-06-21t06:19:00.000,2022-06-21t06:19:00.000,2022-06-21t06:19:00.000,ams,eham,2022-06-21t08:35:00.000,2022-06-21t08:24:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,14.0,12,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-06-21t09:15:00.000,2022-06-21t09:15:00.000,2022-06-21t09:17:00.000,2022-06-21t09:17:00.000,2022-06-21t09:17:00.000,ams,eham,2022-06-21t11:45:00.000,2022-06-21t11:25:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,2.0,12,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-06-21t10:30:00.000,2022-06-21t10:40:00.000,2022-06-21t10:56:00.000,2022-06-21t10:56:00.000,2022-06-21t10:56:00.000,ams,eham,2022-06-21t13:05:00.000,2022-06-21t13:05:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,26.0,8,a08,,klm,kl,klm,1444,kl1444,klm1444,,,,1.0
departure,active,abz,egpd,2,2022-06-21t17:20:00.000,2022-06-21t17:20:00.000,2022-06-21t17:44:00.000,2022-06-21t17:44:00.000,2022-06-21t17:44:00.000,ams,eham,2022-06-21t19:55:00.000,2022-06-21t19:46:00.000,virgin atlantic,vs,vir,6942,vs6942,vir6942,24.0,13,d23,,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,2,2022-06-22t06:05:00.000,2022-06-22t06:05:00.000,2022-06-22t06:20:00.000,2022-06-22t06:20:00.000,2022-06-22t06:20:00.000,ams,eham,2022-06-22t08:35:00.000,2022-06-22t08:26:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,15.0,11,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-06-22t09:15:00.000,2022-06-22t09:17:00.000,2022-06-22t09:27:00.000,2022-06-22t09:27:00.000,2022-06-22t09:27:00.000,ams,eham,2022-06-22t11:45:00.000,2022-06-22t11:36:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,12.0,10,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-06-22t10:30:00.000,2022-06-22t11:40:00.000,,,,ams,eham,2022-06-22t13:05:00.000,,virgin atlantic,vs,vir,6949,vs6949,vir6949,70.0,13,a08,2,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-06-22t17:20:00.000,2022-06-22t17:20:00.000,,,,ams,eham,2022-06-22t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,,12,a08,2,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,cancelled,abz,egpd,,2022-06-23t06:05:00.000,2022-06-23t06:05:00.000,,,,ams,eham,2022-06-23t08:35:00.000,,virgin atlantic,vs,vir,6947,vs6947,vir6947,,,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-06-23t09:15:00.000,2022-06-23t09:15:00.000,2022-06-23t09:37:00.000,2022-06-23t09:37:00.000,2022-06-23t09:37:00.000,ams,eham,2022-06-23t11:45:00.000,2022-06-23t11:46:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,22.0,9,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,2.0
departure,cancelled,abz,egpd,,2022-06-23t10:30:00.000,,,,,ams,eham,2022-06-23t13:05:00.000,,virgin atlantic,vs,vir,6949,vs6949,vir6949,,,,,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-06-23t17:20:00.000,2022-06-23t18:20:00.000,,,,ams,eham,2022-06-23t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,60.0,9,d29,,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-06-24t06:05:00.000,2022-06-24t06:05:00.000,2022-06-24t06:08:00.000,2022-06-24t06:08:00.000,2022-06-24t06:08:00.000,ams,eham,2022-06-24t08:35:00.000,2022-06-24t08:13:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,4.0,10,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,2,2022-06-24t09:15:00.000,2022-06-24t09:15:00.000,2022-06-24t09:23:00.000,2022-06-24t09:23:00.000,2022-06-24t09:23:00.000,ams,eham,2022-06-24t11:45:00.000,2022-06-24t11:33:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,9.0,8,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-06-24t10:30:00.000,2022-06-24t10:50:00.000,2022-06-24t11:09:00.000,2022-06-24t11:09:00.000,2022-06-24t11:09:00.000,ams,eham,2022-06-24t13:05:00.000,2022-06-24t13:20:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,40.0,9,a08,,klm,kl,klm,1444,kl1444,klm1444,,,,16.0
departure,active,abz,egpd,1,2022-06-24t17:20:00.000,2022-06-24t17:37:00.000,2022-06-24t17:48:00.000,2022-06-24t17:48:00.000,2022-06-24t17:48:00.000,ams,eham,2022-06-24t19:55:00.000,2022-06-24t19:55:00.000,virgin atlantic,vs,vir,6942,vs6942,vir6942,29.0,8,a08,,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-06-25t06:05:00.000,2022-06-25t06:05:00.000,2022-06-25t06:16:00.000,2022-06-25t06:16:00.000,2022-06-25t06:16:00.000,ams,eham,2022-06-25t08:35:00.000,2022-06-25t08:26:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,12.0,8,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-06-25t09:15:00.000,2022-06-25t09:13:00.000,2022-06-25t09:20:00.000,2022-06-25t09:20:00.000,2022-06-25t09:20:00.000,ams,eham,2022-06-25t11:45:00.000,2022-06-25t11:28:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,6.0,10,a08,,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-06-25t10:30:00.000,2022-06-25t10:40:00.000,,,,ams,eham,2022-06-25t13:05:00.000,,virgin atlantic,vs,vir,6949,vs6949,vir6949,10.0,8,a08,2,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-06-25t17:20:00.000,2022-06-25t17:36:00.000,2022-06-25t17:51:00.000,2022-06-25t17:51:00.000,2022-06-25t17:51:00.000,ams,eham,2022-06-25t19:55:00.000,2022-06-25t19:57:00.000,virgin atlantic,vs,vir,6942,vs6942,vir6942,32.0,12,a08,2,klm,kl,klm,1450,kl1450,klm1450,,,,2.0
departure,active,abz,egpd,2,2022-06-26t06:05:00.000,2022-06-26t06:05:00.000,2022-06-26t06:07:00.000,2022-06-26t06:07:00.000,2022-06-26t06:07:00.000,ams,eham,2022-06-26t08:35:00.000,2022-06-26t08:22:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,3.0,12,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-06-26t09:15:00.000,2022-06-26t09:15:00.000,2022-06-26t09:12:00.000,2022-06-26t09:12:00.000,2022-06-26t09:12:00.000,ams,eham,2022-06-26t11:45:00.000,2022-06-26t11:25:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,,12,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,2,2022-06-26t10:30:00.000,2022-06-26t10:30:00.000,2022-06-26t10:52:00.000,2022-06-26t10:52:00.000,2022-06-26t10:52:00.000,ams,eham,2022-06-26t13:05:00.000,2022-06-26t12:59:00.000,virgin atlantic,vs,vir,6949,vs6949,vir6949,22.0,11,a08,2,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-06-26t17:20:00.000,2022-06-26t17:30:00.000,,,,ams,eham,2022-06-26t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,10.0,9,a08,,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-06-27t06:05:00.000,2022-06-27t06:18:00.000,2022-06-27t06:23:00.000,2022-06-27t06:23:00.000,2022-06-27t06:23:00.000,ams,eham,2022-06-27t08:35:00.000,2022-06-27t08:30:00.000,virgin atlantic,vs,vir,6947,vs6947,vir6947,19.0,10,a08,,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-06-27t09:15:00.000,2022-06-27t09:32:00.000,2022-06-27t09:32:00.000,2022-06-27t09:32:00.000,2022-06-27t09:32:00.000,ams,eham,2022-06-27t11:45:00.000,2022-06-27t11:40:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,18.0,12,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-06-27t10:30:00.000,2022-06-27t11:05:00.000,,,,ams,eham,2022-06-27t13:05:00.000,,virgin atlantic,vs,vir,6949,vs6949,vir6949,35.0,11,a08,,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,1,2022-06-27t17:20:00.000,2022-06-27t18:50:00.000,,,,ams,eham,2022-06-27t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,90.0,,a08,,klm,kl,klm,1450,kl1450,klm1450,,,,
departure,active,abz,egpd,1,2022-06-28t06:05:00.000,2022-06-28t06:55:00.000,,,,ams,eham,2022-06-28t08:35:00.000,,virgin atlantic,vs,vir,6947,vs6947,vir6947,50.0,8,a08,2,klm,kl,klm,1440,kl1440,klm1440,,,,
departure,active,abz,egpd,1,2022-06-28t09:15:00.000,2022-06-28t09:15:00.000,2022-06-28t09:21:00.000,2022-06-28t09:21:00.000,2022-06-28t09:21:00.000,ams,eham,2022-06-28t11:45:00.000,2022-06-28t11:29:00.000,virgin atlantic,vs,vir,6948,vs6948,vir6948,7.0,10,a08,2,klm,kl,klm,1442,kl1442,klm1442,,,,
departure,active,abz,egpd,1,2022-06-28t10:30:00.000,2022-06-28t10:30:00.000,,,,ams,eham,2022-06-28t13:05:00.000,,virgin atlantic,vs,vir,6949,vs6949,vir6949,,11,a08,2,klm,kl,klm,1444,kl1444,klm1444,,,,
departure,active,abz,egpd,3,2022-06-28t17:20:00.000,2022-06-28t17:55:00.000,,,,ams,eham,2022-06-28t19:55:00.000,,virgin atlantic,vs,vir,6942,vs6942,vir6942,35.0,8,d25,,klm,kl,klm,1450,kl1450,klm1450,,,,
