type,status,departure.iataCode,departure.icaoCode,departure.terminal,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.delay,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.baggage,arrival.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,lgw,egkk,s,5,,2022-07-05t14:55:00.000,2022-07-05t14:55:00.000,,,,dub,eidw,,2022-07-05t16:10:00.000,,ryanair,fr,ryr,123,fr123,ryr123,1,8,103,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-05t17:35:00.000,2022-07-05t17:35:00.000,,,,dub,eidw,,2022-07-05t18:50:00.000,,ryanair,fr,ryr,117,fr117,ryr117,1,9,108,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-05t19:00:00.000,2022-07-05t19:00:00.000,,,,dub,eidw,,2022-07-05t20:15:00.000,,ryanair,fr,ryr,143,fr143,ryr143,1,10,1xn,,,,,,,,,
departure,active,lgw,egkk,s,4,17.0,2022-07-05t19:55:00.000,2022-07-05t19:55:00.000,2022-07-05t20:11:00.000,2022-07-05t20:11:00.000,2022-07-05t20:11:00.000,snn,einn,,2022-07-05t21:15:00.000,2022-07-05t21:11:00.000,ryanair,fr,ryr,1183,fr1183,ryr1183,,,,,,,,,,,,
departure,active,lgw,egkk,s,4,,2022-07-05t20:35:00.000,2022-07-05t20:35:00.000,,,,ork,eick,,2022-07-05t22:00:00.000,,ryanair,fr,ryr,9853,fr9853,ryr9853,,1,2,,,,,,,,,
departure,active,lgw,egkk,s,3,,2022-07-05t21:35:00.000,2022-07-05t21:35:00.000,,,,dub,eidw,,2022-07-05t22:50:00.000,,ryanair,fr,ryr,119,fr119,ryr119,1,6,1xn,,,,,,,,,
departure,active,lgw,egkk,s,4,21.0,2022-07-06t08:50:00.000,2022-07-06t08:50:00.000,2022-07-06t09:11:00.000,2022-07-06t09:11:00.000,2022-07-06t09:11:00.000,dub,eidw,,2022-07-06t10:10:00.000,2022-07-06t10:08:00.000,ryanair,fr,ryr,121,fr121,ryr121,1,6,105,,,,,,,,,
departure,active,lgw,egkk,s,4,39.0,2022-07-06t09:40:00.000,2022-07-06t09:40:00.000,2022-07-06t10:18:00.000,2022-07-06t10:18:00.000,2022-07-06t10:18:00.000,dub,eidw,22.0,2022-07-06t10:55:00.000,2022-07-06t11:16:00.000,ryanair,fr,ryr,113,fr113,ryr113,1,4,04,,,,,,,,,
departure,active,lgw,egkk,s,4,,2022-07-06t12:35:00.000,2022-07-06t12:35:00.000,,,,ork,eick,,2022-07-06t14:00:00.000,,ryanair,fr,ryr,9853,fr9853,ryr9853,,2,7,,,,,,,,,
departure,active,lgw,egkk,s,5,41.0,2022-07-06t13:10:00.000,2022-07-06t13:51:00.000,,,,dub,eidw,,2022-07-06t14:25:00.000,,ryanair,fr,ryr,115,fr115,ryr115,1,5,110,,,,,,,,,
departure,active,lgw,egkk,s,4,36.0,2022-07-06t15:35:00.000,2022-07-06t15:35:00.000,2022-07-06t16:10:00.000,2022-07-06t16:10:00.000,2022-07-06t16:10:00.000,dub,eidw,16.0,2022-07-06t16:50:00.000,2022-07-06t17:06:00.000,ryanair,fr,ryr,123,fr123,ryr123,1,8,04,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-06t17:35:00.000,2022-07-06t17:35:00.000,,,,dub,eidw,,2022-07-06t18:50:00.000,,ryanair,fr,ryr,117,fr117,ryr117,1,4,05,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-06t18:45:00.000,2022-07-06t18:45:00.000,,,,dub,eidw,,2022-07-06t20:00:00.000,,ryanair,fr,ryr,266,fr266,ryr266,1,5,05,,,,,,,,,
departure,active,lgw,egkk,s,3,27.0,2022-07-06t19:45:00.000,2022-07-06t19:45:00.000,2022-07-06t20:11:00.000,2022-07-06t20:11:00.000,2022-07-06t20:11:00.000,dub,eidw,8.0,2022-07-06t20:55:00.000,2022-07-06t21:03:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,3,vcc4,,,,,,,,,
departure,active,lgw,egkk,s,2,,2022-07-06t20:10:00.000,2022-07-06t20:10:00.000,,,,snn,einn,,2022-07-06t21:30:00.000,,ryanair,fr,ryr,1183,fr1183,ryr1183,,,02,,,,,,,,,
departure,active,lgw,egkk,s,3,41.0,2022-07-06t22:00:00.000,2022-07-06t22:00:00.000,2022-07-06t22:41:00.000,2022-07-06t22:41:00.000,2022-07-06t22:41:00.000,dub,eidw,18.0,2022-07-06t23:15:00.000,2022-07-06t23:32:00.000,ryanair,fr,ryr,119,fr119,ryr119,1,4,107,,,,,,,,,
departure,active,lgw,egkk,s,4,26.0,2022-07-07t08:55:00.000,2022-07-07t09:21:00.000,,,,dub,eidw,,2022-07-07t10:10:00.000,,ryanair,fr,ryr,121,fr121,ryr121,1,9,04,,,,,,,,,
departure,active,lgw,egkk,s,4,20.0,2022-07-07t09:45:00.000,2022-07-07t10:05:00.000,,,,dub,eidw,,2022-07-07t11:00:00.000,,ryanair,fr,ryr,113,fr113,ryr113,1,6,102,,,,,,,,,
departure,active,lgw,egkk,s,11,33.0,2022-07-07t11:00:00.000,2022-07-07t11:12:00.000,2022-07-07t11:33:00.000,2022-07-07t11:33:00.000,2022-07-07t11:33:00.000,alc,leal,12.0,2022-07-07t14:25:00.000,2022-07-07t14:37:00.000,ryanair,fr,ryr,2715,fr2715,ryr2715,,3b,,,,,,,,,,
departure,active,lgw,egkk,s,,115.0,2022-07-07t13:10:00.000,2022-07-07t15:05:00.000,,,,dub,eidw,,2022-07-07t14:25:00.000,,ryanair,fr,ryr,115,fr115,ryr115,1,9,104,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-07t14:50:00.000,2022-07-07t14:50:00.000,,,,dub,eidw,,2022-07-07t16:05:00.000,,ryanair,fr,ryr,123,fr123,ryr123,1,4,1xn,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-07t17:35:00.000,2022-07-07t17:35:00.000,,,,dub,eidw,,2022-07-07t18:50:00.000,,ryanair,fr,ryr,117,fr117,ryr117,1,7,05,,,,,,,,,
departure,active,lgw,egkk,s,4,42.0,2022-07-07t19:00:00.000,2022-07-07t19:20:00.000,2022-07-07t19:41:00.000,2022-07-07t19:41:00.000,2022-07-07t19:41:00.000,dub,eidw,18.0,2022-07-07t20:15:00.000,2022-07-07t20:33:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,4,1xn,,,,,,,,,
departure,active,lgw,egkk,s,5,16.0,2022-07-07t20:10:00.000,2022-07-07t20:01:00.000,2022-07-07t20:25:00.000,2022-07-07t20:25:00.000,2022-07-07t20:25:00.000,snn,einn,,2022-07-07t21:30:00.000,2022-07-07t21:28:00.000,ryanair,fr,ryr,1183,fr1183,ryr1183,,,04,,,,,,,,,
departure,active,lgw,egkk,s,4,,2022-07-07t20:35:00.000,2022-07-07t20:35:00.000,,,,ork,eick,,2022-07-07t22:00:00.000,,ryanair,fr,ryr,9853,fr9853,ryr9853,,3,04,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-07t21:30:00.000,2022-07-07t21:30:00.000,,,,dub,eidw,,2022-07-07t22:45:00.000,,ryanair,fr,ryr,119,fr119,ryr119,1,2,1xn,,,,,,,,,
departure,active,lgw,egkk,s,3,,2022-07-08t08:50:00.000,2022-07-08t08:50:00.000,,,,dub,eidw,,2022-07-08t10:10:00.000,,ryanair,fr,ryr,121,fr121,ryr121,1,3,108,,,,,,,,,
departure,active,lgw,egkk,s,2,11.0,2022-07-08t09:45:00.000,2022-07-08t09:45:00.000,2022-07-08t09:55:00.000,2022-07-08t09:55:00.000,2022-07-08t09:55:00.000,dub,eidw,,2022-07-08t11:00:00.000,2022-07-08t10:53:00.000,ryanair,fr,ryr,113,fr113,ryr113,1,5,03,,,,,,,,,
departure,active,lgw,egkk,s,5,28.0,2022-07-08t12:25:00.000,2022-07-08t12:41:00.000,2022-07-08t12:52:00.000,2022-07-08t12:52:00.000,2022-07-08t12:52:00.000,ork,eick,2.0,2022-07-08t13:50:00.000,2022-07-08t13:52:00.000,ryanair,fr,ryr,9853,fr9853,ryr9853,,1,05,,,,,,,,,
departure,active,lgw,egkk,s,2,45.0,2022-07-08t13:15:00.000,2022-07-08t14:00:00.000,,,,dub,eidw,,2022-07-08t14:30:00.000,,ryanair,fr,ryr,115,fr115,ryr115,1,7,02,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-08t14:55:00.000,2022-07-08t14:55:00.000,,,,dub,eidw,,2022-07-08t16:10:00.000,,ryanair,fr,ryr,123,fr123,ryr123,1,7,111,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-08t17:35:00.000,2022-07-08t17:35:00.000,,,,dub,eidw,,2022-07-08t18:50:00.000,,ryanair,fr,ryr,117,fr117,ryr117,1,6,108,,,,,,,,,
departure,active,lgw,egkk,s,17,31.0,2022-07-08t17:35:00.000,2022-07-08t17:35:00.000,2022-07-08t18:05:00.000,2022-07-08t18:05:00.000,2022-07-08t18:05:00.000,alc,leal,10.0,2022-07-08t21:00:00.000,2022-07-08t21:09:00.000,ryanair,fr,ryr,2715,fr2715,ryr2715,,3a,,,,,,,,,,
departure,active,lgw,egkk,s,4,18.0,2022-07-08t19:10:00.000,2022-07-08t19:08:00.000,2022-07-08t19:28:00.000,2022-07-08t19:28:00.000,2022-07-08t19:28:00.000,dub,eidw,,2022-07-08t20:25:00.000,2022-07-08t20:15:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,9,109,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-08t21:35:00.000,2022-07-08t21:35:00.000,,,,dub,eidw,,2022-07-08t22:50:00.000,,ryanair,fr,ryr,119,fr119,ryr119,1,9,05,,,,,,,,,
departure,active,lgw,egkk,s,4,2.0,2022-07-08t22:00:00.000,2022-07-08t22:00:00.000,2022-07-08t22:02:00.000,2022-07-08t22:02:00.000,2022-07-08t22:02:00.000,snn,einn,,2022-07-08t23:20:00.000,2022-07-08t23:05:00.000,ryanair,fr,ryr,1183,fr1183,ryr1183,,,02,,,,,,,,,
departure,active,lgw,egkk,s,2,7.0,2022-07-09t08:55:00.000,2022-07-09t08:55:00.000,2022-07-09t09:01:00.000,2022-07-09t09:01:00.000,2022-07-09t09:01:00.000,dub,eidw,,2022-07-09t10:10:00.000,2022-07-09t09:55:00.000,ryanair,fr,ryr,121,fr121,ryr121,1,5,02,,,,,,,,,
departure,active,lgw,egkk,s,2,17.0,2022-07-09t09:45:00.000,2022-07-09t09:46:00.000,2022-07-09t10:02:00.000,2022-07-09t10:02:00.000,2022-07-09t10:02:00.000,dub,eidw,,2022-07-09t11:00:00.000,2022-07-09t10:58:00.000,ryanair,fr,ryr,113,fr113,ryr113,1,5,02,,,,,,,,,
departure,active,lgw,egkk,s,18,,2022-07-09t10:10:00.000,2022-07-09t10:10:00.000,,,,alc,leal,,2022-07-09t13:35:00.000,,ryanair,fr,ryr,2715,fr2715,ryr2715,,4b,,,,,,,,,,
departure,active,lgw,egkk,s,,,2022-07-09t13:10:00.000,2022-07-09t13:10:00.000,,,,dub,eidw,,2022-07-09t14:25:00.000,,ryanair,fr,ryr,115,fr115,ryr115,1,2,112,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-09t15:50:00.000,2022-07-09t15:50:00.000,,,,dub,eidw,,2022-07-09t17:05:00.000,,ryanair,fr,ryr,123,fr123,ryr123,1,4,113,,,,,,,,,
departure,active,lgw,egkk,s,4,31.0,2022-07-09t17:35:00.000,2022-07-09t17:55:00.000,2022-07-09t18:06:00.000,2022-07-09t18:06:00.000,2022-07-09t18:06:00.000,dub,eidw,12.0,2022-07-09t18:50:00.000,2022-07-09t19:01:00.000,ryanair,fr,ryr,117,fr117,ryr117,1,2,04,,,,,,,,,
departure,active,lgw,egkk,s,5,32.0,2022-07-09t18:40:00.000,2022-07-09t18:56:00.000,2022-07-09t19:11:00.000,2022-07-09t19:11:00.000,2022-07-09t19:11:00.000,ork,eick,7.0,2022-07-09t20:05:00.000,2022-07-09t20:12:00.000,ryanair,fr,ryr,9853,fr9853,ryr9853,,3,05,,,,,,,,,
departure,active,lgw,egkk,s,2,33.0,2022-07-09t18:45:00.000,2022-07-09t19:18:00.000,,,,dub,eidw,,2022-07-09t20:00:00.000,,ryanair,fr,ryr,266,fr266,ryr266,1,4,02,,,,,,,,,
departure,active,lgw,egkk,s,3,23.0,2022-07-09t18:55:00.000,2022-07-09t18:55:00.000,2022-07-09t19:18:00.000,2022-07-09t19:18:00.000,2022-07-09t19:18:00.000,dub,eidw,,2022-07-09t20:10:00.000,2022-07-09t20:08:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,7,03,,,,,,,,,
departure,active,lgw,egkk,s,5,19.0,2022-07-09t20:25:00.000,2022-07-09t20:25:00.000,2022-07-09t20:44:00.000,2022-07-09t20:44:00.000,2022-07-09t20:44:00.000,snn,einn,,2022-07-09t21:45:00.000,2022-07-09t21:43:00.000,ryanair,fr,ryr,1183,fr1183,ryr1183,,,05,,,,,,,,,
departure,active,lgw,egkk,s,4,,2022-07-09t21:35:00.000,2022-07-09t21:35:00.000,,,,dub,eidw,,2022-07-09t22:50:00.000,,ryanair,fr,ryr,119,fr119,ryr119,1,5,04,,,,,,,,,
departure,active,lgw,egkk,s,5,9.0,2022-07-10t08:50:00.000,2022-07-10t08:59:00.000,,,,dub,eidw,,2022-07-10t10:10:00.000,,ryanair,fr,ryr,121,fr121,ryr121,1,6,05,,,,,,,,,
departure,active,lgw,egkk,s,5,13.0,2022-07-10t09:45:00.000,2022-07-10t09:45:00.000,2022-07-10t09:57:00.000,2022-07-10t09:57:00.000,2022-07-10t09:57:00.000,dub,eidw,,2022-07-10t11:00:00.000,2022-07-10t10:53:00.000,ryanair,fr,ryr,113,fr113,ryr113,1,4,106,,,,,,,,,
departure,active,lgw,egkk,s,5,25.0,2022-07-10t12:10:00.000,2022-07-10t12:10:00.000,2022-07-10t12:34:00.000,2022-07-10t12:34:00.000,2022-07-10t12:34:00.000,ork,eick,,2022-07-10t13:35:00.000,2022-07-10t13:33:00.000,ryanair,fr,ryr,9853,fr9853,ryr9853,,2,05,,,,,,,,,
departure,active,lgw,egkk,s,4,,2022-07-10t13:10:00.000,2022-07-10t13:10:00.000,,,,dub,eidw,,2022-07-10t14:25:00.000,,ryanair,fr,ryr,115,fr115,ryr115,1,8,105,,,,,,,,,
departure,active,lgw,egkk,s,5,27.0,2022-07-10t14:55:00.000,2022-07-10t14:55:00.000,2022-07-10t15:22:00.000,2022-07-10t15:22:00.000,2022-07-10t15:22:00.000,dub,eidw,5.0,2022-07-10t16:10:00.000,2022-07-10t16:15:00.000,ryanair,fr,ryr,123,fr123,ryr123,1,7,03,,,,,,,,,
departure,active,lgw,egkk,s,2,,2022-07-10t17:35:00.000,2022-07-10t17:35:00.000,,,,dub,eidw,,2022-07-10t18:50:00.000,,ryanair,fr,ryr,117,fr117,ryr117,1,7,05,,,,,,,,,
departure,active,lgw,egkk,s,5,41.0,2022-07-10t19:00:00.000,2022-07-10t19:00:00.000,2022-07-10t19:40:00.000,2022-07-10t19:40:00.000,2022-07-10t19:40:00.000,dub,eidw,16.0,2022-07-10t20:15:00.000,2022-07-10t20:31:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,3,111,,,,,,,,,
departure,active,lgw,egkk,s,4,,2022-07-10t20:20:00.000,2022-07-10t20:20:00.000,,,,snn,einn,,2022-07-10t21:40:00.000,,ryanair,fr,ryr,1183,fr1183,ryr1183,,,,,,,,,,,,
departure,active,lgw,egkk,s,4,44.0,2022-07-10t21:35:00.000,2022-07-10t21:35:00.000,2022-07-10t22:19:00.000,2022-07-10t22:19:00.000,2022-07-10t22:19:00.000,dub,eidw,21.0,2022-07-10t22:50:00.000,2022-07-10t23:11:00.000,ryanair,fr,ryr,119,fr119,ryr119,1,8,102,,,,,,,,,
departure,active,lgw,egkk,s,5,13.0,2022-07-11t08:50:00.000,2022-07-11t08:50:00.000,2022-07-11t09:03:00.000,2022-07-11t09:03:00.000,2022-07-11t09:03:00.000,dub,eidw,,2022-07-11t10:10:00.000,2022-07-11t09:59:00.000,ryanair,fr,ryr,121,fr121,ryr121,1,4,105,,,,,,,,,
departure,active,lgw,egkk,s,5,6.0,2022-07-11t09:45:00.000,2022-07-11t09:45:00.000,2022-07-11t09:50:00.000,2022-07-11t09:50:00.000,2022-07-11t09:50:00.000,dub,eidw,,2022-07-11t11:00:00.000,2022-07-11t10:44:00.000,ryanair,fr,ryr,113,fr113,ryr113,1,5,05,,,,,,,,,
departure,active,lgw,egkk,s,4,35.0,2022-07-11t12:10:00.000,2022-07-11t12:45:00.000,,,,ork,eick,,2022-07-11t13:35:00.000,,ryanair,fr,ryr,9853,fr9853,ryr9853,,1,6,,,,,,,,,
departure,active,lgw,egkk,s,2,3.0,2022-07-11t13:10:00.000,2022-07-11t13:13:00.000,,,,dub,eidw,,2022-07-11t14:25:00.000,,ryanair,fr,ryr,115,fr115,ryr115,1,7,02,,,,,,,,,
departure,active,lgw,egkk,s,3,44.0,2022-07-11t14:55:00.000,2022-07-11t15:39:00.000,,,,dub,eidw,,2022-07-11t16:10:00.000,,ryanair,fr,ryr,123,fr123,ryr123,1,6,1xn,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-11t16:50:00.000,2022-07-11t16:50:00.000,,,,dub,eidw,,2022-07-11t18:05:00.000,,ryanair,fr,ryr,266,fr266,ryr266,1,5,1xs,,,,,,,,,
departure,active,lgw,egkk,s,,20.0,2022-07-11t17:35:00.000,2022-07-11t17:55:00.000,,,,dub,eidw,,2022-07-11t18:50:00.000,,ryanair,fr,ryr,117,fr117,ryr117,1,7,102,,,,,,,,,
departure,active,lgw,egkk,s,5,3.0,2022-07-11t18:55:00.000,2022-07-11t18:55:00.000,2022-07-11t18:58:00.000,2022-07-11t18:58:00.000,2022-07-11t18:58:00.000,dub,eidw,,2022-07-11t20:10:00.000,2022-07-11t19:52:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,5,105,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-11t21:35:00.000,2022-07-11t21:35:00.000,,,,dub,eidw,,2022-07-11t22:50:00.000,,ryanair,fr,ryr,119,fr119,ryr119,1,10,1xn,,,,,,,,,
departure,active,lgw,egkk,s,3,,2022-07-11t20:45:00.000,2022-07-11t20:45:00.000,,,,snn,einn,,2022-07-11t22:05:00.000,,ryanair,fr,ryr,1183,fr1183,ryr1183,,,05,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-12t08:50:00.000,2022-07-12t08:50:00.000,,,,dub,eidw,,2022-07-12t10:10:00.000,,ryanair,fr,ryr,121,fr121,ryr121,1,5,05,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-12t09:45:00.000,2022-07-12t09:45:00.000,,,,dub,eidw,,2022-07-12t11:00:00.000,,ryanair,fr,ryr,113,fr113,ryr113,1,5,108,,,,,,,,,
departure,active,lgw,egkk,s,12,24.0,2022-07-12t10:20:00.000,2022-07-12t10:20:00.000,2022-07-12t10:44:00.000,2022-07-12t10:44:00.000,2022-07-12t10:44:00.000,alc,leal,1.0,2022-07-12t13:45:00.000,2022-07-12t13:46:00.000,ryanair,fr,ryr,2715,fr2715,ryr2715,,5b,,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-12t13:10:00.000,2022-07-12t13:10:00.000,,,,dub,eidw,,2022-07-12t14:25:00.000,,ryanair,fr,ryr,115,fr115,ryr115,1,9,106,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-12t14:55:00.000,2022-07-12t14:55:00.000,,,,dub,eidw,,2022-07-12t16:10:00.000,,ryanair,fr,ryr,123,fr123,ryr123,1,7,107,,,,,,,,,
departure,active,lgw,egkk,s,4,45.0,2022-07-12t17:35:00.000,2022-07-12t17:35:00.000,2022-07-12t18:19:00.000,2022-07-12t18:19:00.000,2022-07-12t18:19:00.000,dub,eidw,22.0,2022-07-12t18:50:00.000,2022-07-12t19:12:00.000,ryanair,fr,ryr,117,fr117,ryr117,1,7,04,,,,,,,,,
departure,active,lgw,egkk,s,5,3.0,2022-07-12t19:00:00.000,2022-07-12t19:00:00.000,2022-07-12t19:03:00.000,2022-07-12t19:03:00.000,2022-07-12t19:03:00.000,dub,eidw,,2022-07-12t20:15:00.000,2022-07-12t19:54:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,2,05,,,,,,,,,
departure,active,lgw,egkk,s,5,21.0,2022-07-12t19:55:00.000,2022-07-12t19:55:00.000,2022-07-12t20:16:00.000,2022-07-12t20:16:00.000,2022-07-12t20:16:00.000,snn,einn,3.0,2022-07-12t21:15:00.000,2022-07-12t21:18:00.000,ryanair,fr,ryr,1183,fr1183,ryr1183,,,05,,,,,,,,,
departure,active,lgw,egkk,s,5,32.0,2022-07-12t20:35:00.000,2022-07-12t20:35:00.000,2022-07-12t21:06:00.000,2022-07-12t21:06:00.000,2022-07-12t21:06:00.000,ork,eick,9.0,2022-07-12t22:00:00.000,2022-07-12t22:09:00.000,ryanair,fr,ryr,9853,fr9853,ryr9853,,1,05,,,,,,,,,
departure,active,lgw,egkk,s,4,28.0,2022-07-12t21:35:00.000,2022-07-12t21:35:00.000,2022-07-12t22:03:00.000,2022-07-12t22:03:00.000,2022-07-12t22:03:00.000,dub,eidw,6.0,2022-07-12t22:50:00.000,2022-07-12t22:56:00.000,ryanair,fr,ryr,119,fr119,ryr119,1,8,04,,,,,,,,,
departure,active,lgw,egkk,s,4,18.0,2022-07-13t08:50:00.000,2022-07-13t08:50:00.000,2022-07-13t09:07:00.000,2022-07-13t09:07:00.000,2022-07-13t09:07:00.000,dub,eidw,,2022-07-13t10:10:00.000,2022-07-13t10:06:00.000,ryanair,fr,ryr,121,fr121,ryr121,1,5,113,,,,,,,,,
departure,active,lgw,egkk,s,4,47.0,2022-07-13t09:40:00.000,2022-07-13t09:40:00.000,2022-07-13t10:26:00.000,2022-07-13t10:26:00.000,2022-07-13t10:26:00.000,dub,eidw,26.0,2022-07-13t10:55:00.000,2022-07-13t11:20:00.000,ryanair,fr,ryr,113,fr113,ryr113,1,3,04,,,,,,,,,
departure,active,lgw,egkk,s,4,,2022-07-13t12:35:00.000,2022-07-13t12:35:00.000,,,,ork,eick,,2022-07-13t14:00:00.000,,ryanair,fr,ryr,9853,fr9853,ryr9853,,2,04,,,,,,,,,
departure,active,lgw,egkk,s,5,33.0,2022-07-13t13:10:00.000,2022-07-13t13:10:00.000,2022-07-13t13:43:00.000,2022-07-13t13:43:00.000,2022-07-13t13:43:00.000,dub,eidw,14.0,2022-07-13t14:25:00.000,2022-07-13t14:39:00.000,ryanair,fr,ryr,115,fr115,ryr115,1,7,102,,,,,,,,,
departure,active,lgw,egkk,s,4,46.0,2022-07-13t15:35:00.000,2022-07-13t15:35:00.000,2022-07-13t16:20:00.000,2022-07-13t16:20:00.000,2022-07-13t16:20:00.000,dub,eidw,10.0,2022-07-13t16:50:00.000,2022-07-13t17:00:00.000,ryanair,fr,ryr,123,fr123,ryr123,1,8,108,,,,,,,,,
departure,active,lgw,egkk,s,4,31.0,2022-07-13t17:35:00.000,2022-07-13t17:50:00.000,2022-07-13t18:05:00.000,2022-07-13t18:05:00.000,2022-07-13t18:05:00.000,dub,eidw,9.0,2022-07-13t18:50:00.000,2022-07-13t18:59:00.000,ryanair,fr,ryr,117,fr117,ryr117,1,7,112,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-13t18:45:00.000,2022-07-13t18:45:00.000,,,,dub,eidw,,2022-07-13t20:00:00.000,,ryanair,fr,ryr,266,fr266,ryr266,1,7,111,,,,,,,,,
departure,active,lgw,egkk,s,5,51.0,2022-07-13t19:45:00.000,2022-07-13t19:45:00.000,2022-07-13t20:35:00.000,2022-07-13t20:35:00.000,2022-07-13t20:35:00.000,dub,eidw,32.0,2022-07-13t20:55:00.000,2022-07-13t21:26:00.000,ryanair,fr,ryr,143,fr143,ryr143,1,6,108,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-13t20:10:00.000,2022-07-13t20:10:00.000,,,,snn,einn,,2022-07-13t21:30:00.000,,ryanair,fr,ryr,1183,fr1183,ryr1183,,,05,,,,,,,,,
departure,active,lgw,egkk,s,4,,2022-07-13t22:00:00.000,2022-07-13t22:00:00.000,,,,dub,eidw,,2022-07-13t23:15:00.000,,ryanair,fr,ryr,119,fr119,ryr119,1,7,1xn,,,,,,,,,
departure,active,lgw,egkk,s,4,18.0,2022-07-14t08:55:00.000,2022-07-14t08:53:00.000,2022-07-14t09:13:00.000,2022-07-14t09:13:00.000,2022-07-14t09:13:00.000,dub,eidw,,2022-07-14t10:10:00.000,2022-07-14t10:06:00.000,ryanair,fr,ryr,121,fr121,ryr121,1,4,103,,,,,,,,,
departure,active,lgw,egkk,s,3,,2022-07-14t09:45:00.000,2022-07-14t09:45:00.000,,,,dub,eidw,,2022-07-14t11:00:00.000,,ryanair,fr,ryr,113,fr113,ryr113,1,4,108,,,,,,,,,
departure,active,lgw,egkk,s,22,25.0,2022-07-14t11:00:00.000,2022-07-14t11:00:00.000,2022-07-14t11:24:00.000,2022-07-14t11:24:00.000,2022-07-14t11:24:00.000,alc,leal,2.0,2022-07-14t14:25:00.000,2022-07-14t14:26:00.000,ryanair,fr,ryr,2715,fr2715,ryr2715,n,3b,b22,,,,,,,,,
departure,active,lgw,egkk,s,2,9.0,2022-07-14t13:10:00.000,2022-07-14t13:10:00.000,2022-07-14t13:19:00.000,2022-07-14t13:19:00.000,2022-07-14t13:19:00.000,dub,eidw,,2022-07-14t14:25:00.000,2022-07-14t14:15:00.000,ryanair,fr,ryr,115,fr115,ryr115,1,9,104,,,,,,,,,
departure,active,lgw,egkk,s,4,22.0,2022-07-14t14:50:00.000,2022-07-14t15:12:00.000,,,,dub,eidw,,2022-07-14t16:05:00.000,,ryanair,fr,ryr,123,fr123,ryr123,1,3,04,,,,,,,,,
departure,active,lgw,egkk,s,4,44.0,2022-07-14t17:35:00.000,2022-07-14t17:35:00.000,2022-07-14t18:18:00.000,2022-07-14t18:18:00.000,2022-07-14t18:18:00.000,dub,eidw,16.0,2022-07-14t18:50:00.000,2022-07-14t19:05:00.000,ryanair,fr,ryr,117,fr117,ryr117,1,8,102,,,,,,,,,
departure,active,lgw,egkk,s,5,,2022-07-14t19:00:00.000,2022-07-14t19:00:00.000,,,,dub,eidw,,2022-07-14t20:15:00.000,,ryanair,fr,ryr,143,fr143,ryr143,1,4,102,,,,,,,,,
departure,active,lgw,egkk,s,2,,2022-07-14t20:10:00.000,2022-07-14t20:10:00.000,,,,snn,einn,,2022-07-14t21:30:00.000,,ryanair,fr,ryr,1183,fr1183,ryr1183,,,04,,,,,,,,,
departure,active,lgw,egkk,s,2,,2022-07-14t20:35:00.000,2022-07-14t20:35:00.000,,,,ork,eick,,2022-07-14t22:00:00.000,,ryanair,fr,ryr,9853,fr9853,ryr9853,,1,04,,,,,,,,,
departure,active,lgw,egkk,s,3,,2022-07-14t21:30:00.000,2022-07-14t21:30:00.000,,,,dub,eidw,,2022-07-14t22:45:00.000,,ryanair,fr,ryr,119,fr119,ryr119,1,3,03,,,,,,,,,
