type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.terminal,arrival.baggage,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay,codeshared.airline.name,codeshared.airline.iataCode,codeshared.airline.icaoCode,codeshared.flight.number,codeshared.flight.iataNumber,codeshared.flight.icaoNumber
departure,active,lba,egnm,,,2022-08-15t16:20:00.000,2022-08-15t16:20:00.000,,,,vno,eyvi,,,2022-08-15t21:05:00.000,,ryanair,fr,ryr,5043,fr5043,ryr5043,,,,,,,,,,,
departure,active,lba,egnm,,15.0,2022-08-15t16:35:00.000,2022-08-15t16:50:00.000,,,,reu,lers,t1,1,2022-08-15t20:00:00.000,,ryanair,fr,ryr,3577,fr3577,ryr3577,,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-15t17:25:00.000,2022-08-15t17:25:00.000,,,,alc,leal,,7b,2022-08-15t21:10:00.000,,ryanair,fr,ryr,9079,fr9079,ryr9079,,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-15t17:40:00.000,2022-08-15t17:40:00.000,,,,dub,eidw,1,3,2022-08-15t18:35:00.000,,ryanair,fr,ryr,157,fr157,ryr157,105,,,,,,,,,,
departure,active,lba,egnm,5,33.0,2022-08-15t20:20:00.000,2022-08-15t20:20:00.000,2022-08-15t20:53:00.000,2022-08-15t20:53:00.000,2022-08-15t20:53:00.000,agp,lemg,,,2022-08-16t00:15:00.000,2022-08-16t00:32:00.000,ryanair,fr,ryr,2446,fr2446,ryr2446,,,,,18.0,,,,,,
departure,active,lba,egnm,1,,2022-08-16t06:35:00.000,2022-08-16t06:35:00.000,,,,dub,eidw,1,4,2022-08-16t07:30:00.000,,ryanair,fr,ryr,153,fr153,ryr153,1,,,,,,,,,,
departure,active,lba,egnm,6,,2022-08-16t06:40:00.000,2022-08-16t06:40:00.000,,,,rix,evra,,,2022-08-16t11:20:00.000,,ryanair,fr,ryr,2482,fr2482,ryr2482,b6,,,,,,,,,,
departure,active,lba,egnm,8,,2022-08-16t07:00:00.000,2022-08-16t07:00:00.000,,,,zad,ldzd,,,2022-08-16t10:40:00.000,,ryanair,fr,ryr,3575,fr3575,ryr3575,8,,,,,,,,,,
departure,active,lba,egnm,5,,2022-08-16t08:45:00.000,2022-08-16t08:45:00.000,,,,wmi,epmo,,,2022-08-16t12:05:00.000,,ryanair,fr,ryr,2203,fr2203,ryr2203,5,,,,,,,,,,
departure,active,lba,egnm,7,29.0,2022-08-16t09:15:00.000,2022-08-16t09:15:00.000,2022-08-16t09:44:00.000,2022-08-16t09:44:00.000,2022-08-16t09:44:00.000,gro,lege,1,,2022-08-16t12:35:00.000,2022-08-16t12:42:00.000,ryanair,fr,ryr,2325,fr2325,ryr2325,7,,,,7.0,,,,,,
departure,active,lba,egnm,8,48.0,2022-08-16t09:25:00.000,2022-08-16t09:25:00.000,2022-08-16t10:13:00.000,2022-08-16t10:13:00.000,2022-08-16t10:13:00.000,krk,epkk,t,,2022-08-16t12:50:00.000,,ryanair,fr,ryr,2332,fr2332,ryr2332,8,,,,,,,,,,
departure,active,lba,egnm,6,26.0,2022-08-16t09:35:00.000,2022-08-16t09:35:00.000,2022-08-16t10:00:00.000,2022-08-16t10:00:00.000,2022-08-16t10:00:00.000,pmi,lepa,,01,2022-08-16t13:10:00.000,2022-08-16t13:18:00.000,ryanair,fr,ryr,2326,fr2326,ryr2326,a6,,,,8.0,,,,,,
departure,active,lba,egnm,8,,2022-08-16t10:20:00.000,2022-08-16t10:20:00.000,,,,alc,leal,,7b,2022-08-16t14:05:00.000,,ryanair,fr,ryr,9079,fr9079,ryr9079,,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-16t13:30:00.000,2022-08-16t13:30:00.000,,,,tfs,gcts,,a6,2022-08-16t18:10:00.000,,ryanair,fr,ryr,2492,fr2492,ryr2492,5,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-16t13:35:00.000,2022-08-16t13:35:00.000,,,,bva,lfob,t1,,2022-08-16t15:55:00.000,,ryanair,fr,ryr,3579,fr3579,ryr3579,8,,,,,,,,,,
departure,active,lba,egnm,8,,2022-08-16t16:15:00.000,2022-08-16t16:15:00.000,,,,agp,lemg,,,2022-08-16t20:10:00.000,,ryanair,fr,ryr,2446,fr2446,ryr2446,,,,,,,,,,,
departure,active,lba,egnm,6,6.0,2022-08-16t17:25:00.000,2022-08-16t17:25:00.000,2022-08-16t17:31:00.000,2022-08-16t17:31:00.000,2022-08-16t17:31:00.000,pmi,lepa,,01,2022-08-16t21:00:00.000,2022-08-16t20:46:00.000,ryanair,fr,ryr,2310,fr2310,ryr2310,a6,,,,,,,,,,
departure,active,lba,egnm,5,,2022-08-16t17:40:00.000,2022-08-16t17:40:00.000,,,,dub,eidw,1,5,2022-08-16t18:35:00.000,,ryanair,fr,ryr,157,fr157,ryr157,108,,,,,,,,,,
departure,active,lba,egnm,5,,2022-08-16t19:45:00.000,2022-08-16t19:45:00.000,,,,poz,eppo,,,2022-08-16t23:00:00.000,,ryanair,fr,ryr,5606,fr5606,ryr5606,5,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-17t06:35:00.000,2022-08-17t06:35:00.000,,,,dub,eidw,1,3,2022-08-17t07:30:00.000,,ryanair,fr,ryr,153,fr153,ryr153,1,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-17t07:05:00.000,2022-08-17t07:05:00.000,,,,bts,lzib,,,2022-08-17t10:30:00.000,,ryanair,fr,ryr,5041,fr5041,ryr5041,5,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-17t07:15:00.000,2022-08-17t07:15:00.000,,,,reu,lers,t1,1,2022-08-17t10:40:00.000,,ryanair,fr,ryr,3577,fr3577,ryr3577,,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-17t08:10:00.000,2022-08-17t08:10:00.000,,,,gdn,epgd,,,2022-08-17t11:20:00.000,,ryanair,fr,ryr,1503,fr1503,ryr1503,,,,,,,,,,,
departure,active,lba,egnm,4,6.0,2022-08-17t09:05:00.000,2022-08-17t09:05:00.000,2022-08-17t09:10:00.000,2022-08-17t09:10:00.000,2022-08-17t09:10:00.000,alc,leal,,7b,2022-08-17t12:50:00.000,2022-08-17t12:33:00.000,ryanair,fr,ryr,9079,fr9079,ryr9079,,,,,,,,,,,
departure,active,lba,egnm,8,,2022-08-17t09:30:00.000,2022-08-17t09:30:00.000,,,,wro,epwr,,a,2022-08-17t12:35:00.000,,ryanair,fr,ryr,4107,fr4107,ryr4107,8,,,,,,,,,,
departure,active,lba,egnm,9,,2022-08-17t09:30:00.000,2022-08-17t09:30:00.000,,,,vno,eyvi,,,2022-08-17t14:15:00.000,,ryanair,fr,ryr,5043,fr5043,ryr5043,7,,,,,,,,,,
departure,active,lba,egnm,8,18.0,2022-08-17t10:55:00.000,2022-08-17t10:55:00.000,2022-08-17t11:12:00.000,2022-08-17t11:12:00.000,2022-08-17t11:12:00.000,fao,lpfr,,,2022-08-17t13:55:00.000,,ryanair,fr,ryr,2503,fr2503,ryr2503,c9,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-17t14:35:00.000,2022-08-17t14:35:00.000,,,,ace,gcrr,1,3,2022-08-17t18:55:00.000,,ryanair,fr,ryr,2048,fr2048,ryr2048,8,,,,,,,,,,
departure,active,lba,egnm,9,13.0,2022-08-17t15:45:00.000,2022-08-17t15:45:00.000,2022-08-17t15:57:00.000,2022-08-17t15:57:00.000,2022-08-17t15:57:00.000,gro,lege,1,,2022-08-17t19:05:00.000,2022-08-17t18:51:00.000,ryanair,fr,ryr,2325,fr2325,ryr2325,9,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-17t17:05:00.000,2022-08-17t17:05:00.000,,,,agp,lemg,,,2022-08-17t21:00:00.000,,ryanair,fr,ryr,2446,fr2446,ryr2446,,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-17t17:40:00.000,2022-08-17t17:40:00.000,,,,dub,eidw,1,2,2022-08-17t18:35:00.000,,ryanair,fr,ryr,157,fr157,ryr157,109,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-18t06:05:00.000,2022-08-18t06:05:00.000,,,,dub,eidw,1,3,2022-08-18t07:00:00.000,,ryanair,fr,ryr,153,fr153,ryr153,105,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-18t06:25:00.000,2022-08-18t06:25:00.000,,,,rix,evra,,,2022-08-18t11:05:00.000,,ryanair,fr,ryr,2482,fr2482,ryr2482,b8,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-18t07:15:00.000,2022-08-18t07:15:00.000,,,,agp,lemg,,,2022-08-18t11:10:00.000,,ryanair,fr,ryr,2446,fr2446,ryr2446,,,,,,,,,,,
departure,active,lba,egnm,,30.0,2022-08-18t08:45:00.000,2022-08-18t08:45:00.000,2022-08-18t09:15:00.000,2022-08-18t09:15:00.000,2022-08-18t09:15:00.000,wmi,epmo,,,2022-08-18t12:05:00.000,2022-08-18t12:18:00.000,ryanair,fr,ryr,2203,fr2203,ryr2203,7,,,,14.0,,,,,,
departure,active,lba,egnm,5,,2022-08-18t08:45:00.000,2022-08-18t08:45:00.000,,,,pmi,lepa,,01,2022-08-18t12:20:00.000,,ryanair,fr,ryr,2326,fr2326,ryr2326,a8,,,,,,,,,,
departure,active,lba,egnm,5,,2022-08-18t09:00:00.000,2022-08-18t09:00:00.000,,,,lig,lfbl,,,2022-08-18t11:45:00.000,,ryanair,fr,ryr,2328,fr2328,ryr2328,5,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-18t13:50:00.000,2022-08-18t13:50:00.000,,,,ibz,leib,1,08,2022-08-18t17:35:00.000,,ryanair,fr,ryr,2486,fr2486,ryr2486,5,,,,,,,,,,
departure,active,lba,egnm,10,,2022-08-18t17:05:00.000,2022-08-18t17:05:00.000,,,,chq,lgsa,,,2022-08-18t23:05:00.000,,ryanair,fr,ryr,2900,fr2900,ryr2900,,,,,,,,,,,
departure,active,lba,egnm,,35.0,2022-08-18t17:40:00.000,2022-08-18t18:15:00.000,,,,dub,eidw,1,2,2022-08-18t18:35:00.000,,ryanair,fr,ryr,157,fr157,ryr157,106,,,,,,,,,,
departure,active,lba,egnm,10,,2022-08-18t17:55:00.000,2022-08-18t17:55:00.000,,,,pmi,lepa,,06,2022-08-18t21:30:00.000,,ryanair,fr,ryr,2310,fr2310,ryr2310,a10,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-18t20:10:00.000,2022-08-18t20:10:00.000,,,,alc,leal,,4b,2022-08-18t23:55:00.000,,ryanair,fr,ryr,9079,fr9079,ryr9079,,,,,,,,,,,
departure,active,lba,egnm,9,,2022-08-19t06:30:00.000,2022-08-19t06:30:00.000,,,,fue,gcfv,1,5,2022-08-19t10:50:00.000,,ryanair,fr,ryr,475,fr475,ryr475,9,,,,,,,,,,
departure,active,lba,egnm,7,,2022-08-19t06:35:00.000,2022-08-19t06:35:00.000,,,,dub,eidw,1,5,2022-08-19t07:30:00.000,,ryanair,fr,ryr,153,fr153,ryr153,8,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-19t07:00:00.000,2022-08-19t07:00:00.000,,,,alc,leal,,3b,2022-08-19t10:45:00.000,,ryanair,fr,ryr,9089,fr9089,ryr9089,,,,,,,,,,,
departure,active,lba,egnm,5,9.0,2022-08-19t08:30:00.000,2022-08-19t08:30:00.000,2022-08-19t08:38:00.000,2022-08-19t08:38:00.000,2022-08-19t08:38:00.000,gdn,epgd,,,2022-08-19t11:40:00.000,2022-08-19t11:33:00.000,ryanair,fr,ryr,1503,fr1503,ryr1503,5,,,,,,,,,,
departure,active,lba,egnm,7,,2022-08-19t09:35:00.000,2022-08-19t09:35:00.000,,,,pmi,lepa,,04,2022-08-19t13:10:00.000,,ryanair,fr,ryr,2326,fr2326,ryr2326,a8,,,,,,,,,,
departure,active,lba,egnm,8,10.0,2022-08-19t13:05:00.000,2022-08-19t13:05:00.000,2022-08-19t13:15:00.000,2022-08-19t13:15:00.000,2022-08-19t13:15:00.000,fao,lpfr,,,2022-08-19t16:05:00.000,2022-08-19t15:56:00.000,ryanair,fr,ryr,2503,fr2503,ryr2503,c8,,,,,,,,,,
departure,active,lba,egnm,10,,2022-08-19t15:10:00.000,2022-08-19t15:10:00.000,,,,reu,lers,t1,1,2022-08-19t18:35:00.000,,ryanair,fr,ryr,3577,fr3577,ryr3577,10,,,,,,,,,,
departure,active,lba,egnm,8,,2022-08-19t16:20:00.000,2022-08-19t16:20:00.000,,,,vno,eyvi,,,2022-08-19t21:05:00.000,,ryanair,fr,ryr,5043,fr5043,ryr5043,8,,,,,,,,,,
departure,active,lba,egnm,7,,2022-08-19t16:55:00.000,2022-08-19t16:55:00.000,,,,agp,lemg,,,2022-08-19t20:50:00.000,,ryanair,fr,ryr,2446,fr2446,ryr2446,,,,,,,,,,,
departure,active,lba,egnm,5,50.0,2022-08-19t17:40:00.000,2022-08-19t18:30:00.000,,,,dub,eidw,1,3,2022-08-19t18:35:00.000,,ryanair,fr,ryr,157,fr157,ryr157,102,,,,,,,,,,
departure,active,lba,egnm,5,,2022-08-19t19:35:00.000,2022-08-19t19:35:00.000,,,,alc,leal,,5b,2022-08-19t23:20:00.000,,ryanair,fr,ryr,9079,fr9079,ryr9079,,,,,,,,,,,
departure,active,lba,egnm,5,,2022-08-19t20:50:00.000,2022-08-19t20:50:00.000,,,,dub,eidw,1,4,2022-08-19t21:45:00.000,,ryanair,fr,ryr,456,fr456,ryr456,107,,,,,,,,,,
departure,active,lba,egnm,8,,2022-08-20t06:35:00.000,2022-08-20t06:35:00.000,,,,agp,lemg,,,2022-08-20t10:30:00.000,,ryanair,fr,ryr,2446,fr2446,ryr2446,,,,,,,,,,,
departure,active,lba,egnm,7,,2022-08-20t06:35:00.000,2022-08-20t06:35:00.000,,,,dub,eidw,1,5,2022-08-20t07:30:00.000,,ryanair,fr,ryr,153,fr153,ryr153,7,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-20t07:00:00.000,2022-08-20t07:00:00.000,,,,zad,ldzd,,,2022-08-20t10:40:00.000,,ryanair,fr,ryr,3575,fr3575,ryr3575,1,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-20t08:00:00.000,2022-08-20t08:00:00.000,,,,gro,lege,1,,2022-08-20t11:20:00.000,,ryanair,fr,ryr,2325,fr2325,ryr2325,7,,,,,,,,,,
departure,active,lba,egnm,7,,2022-08-20t09:35:00.000,2022-08-20t09:35:00.000,,,,pmi,lepa,,05,2022-08-20t13:10:00.000,,ryanair,fr,ryr,2326,fr2326,ryr2326,a8,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-20t13:10:00.000,2022-08-20t13:10:00.000,,,,bva,lfob,t1,,2022-08-20t15:30:00.000,,ryanair,fr,ryr,3579,fr3579,ryr3579,8,,,,,,,,,,
departure,active,lba,egnm,7,,2022-08-20t13:55:00.000,2022-08-20t13:55:00.000,,,,tfs,gcts,,b4,2022-08-20t18:35:00.000,,ryanair,fr,ryr,2492,fr2492,ryr2492,8,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-20t14:50:00.000,2022-08-20t14:50:00.000,,,,wmi,epmo,,,2022-08-20t18:10:00.000,,ryanair,fr,ryr,2203,fr2203,ryr2203,7,,,,,,,,,,
departure,active,lba,egnm,8,23.0,2022-08-20t15:25:00.000,2022-08-20t15:25:00.000,2022-08-20t15:47:00.000,2022-08-20t15:47:00.000,2022-08-20t15:47:00.000,poz,eppo,,,2022-08-20t18:40:00.000,2022-08-20t18:32:00.000,ryanair,fr,ryr,5606,fr5606,ryr5606,8,,,,,,,,,,
departure,active,lba,egnm,,40.0,2022-08-20t16:35:00.000,2022-08-20t17:15:00.000,,,,dub,eidw,1,5,2022-08-20t17:30:00.000,,ryanair,fr,ryr,157,fr157,ryr157,112,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-20t16:35:00.000,2022-08-20t16:35:00.000,,,,krk,epkk,t,,2022-08-20t20:00:00.000,,ryanair,fr,ryr,2332,fr2332,ryr2332,8,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-20t17:05:00.000,2022-08-20t17:05:00.000,,,,pmi,lepa,,03,2022-08-20t20:40:00.000,,ryanair,fr,ryr,2310,fr2310,ryr2310,,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-20t20:10:00.000,2022-08-20t20:10:00.000,,,,alc,leal,,3b,2022-08-20t23:55:00.000,,ryanair,fr,ryr,9079,fr9079,ryr9079,,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-21t06:35:00.000,2022-08-21t06:35:00.000,,,,dub,eidw,1,3,2022-08-21t07:30:00.000,,ryanair,fr,ryr,153,fr153,ryr153,107,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-21t07:15:00.000,2022-08-21t07:15:00.000,,,,gro,lege,1,,2022-08-21t10:35:00.000,,ryanair,fr,ryr,2325,fr2325,ryr2325,8,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-21t07:40:00.000,2022-08-21t07:40:00.000,,,,wro,epwr,,a,2022-08-21t10:45:00.000,,ryanair,fr,ryr,4107,fr4107,ryr4107,5,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-21t08:00:00.000,2022-08-21t08:00:00.000,,,,alc,leal,,7b,2022-08-21t11:45:00.000,,ryanair,fr,ryr,9089,fr9089,ryr9089,,,,,,,,,,,
departure,active,lba,egnm,5,15.0,2022-08-21t09:25:00.000,2022-08-21t09:25:00.000,2022-08-21t09:39:00.000,2022-08-21t09:39:00.000,2022-08-21t09:39:00.000,krk,epkk,t,,2022-08-21t12:50:00.000,2022-08-21t12:44:00.000,ryanair,fr,ryr,2332,fr2332,ryr2332,5,,,,,,,,,,
departure,active,lba,egnm,8,17.0,2022-08-21t09:30:00.000,2022-08-21t09:30:00.000,2022-08-21t09:47:00.000,2022-08-21t09:47:00.000,2022-08-21t09:47:00.000,lig,lfbl,,,2022-08-21t12:15:00.000,,ryanair,fr,ryr,2328,fr2328,ryr2328,8,,,,,,,,,,
departure,active,lba,egnm,5,,2022-08-21t12:15:00.000,2022-08-21t12:15:00.000,2022-08-21t12:12:00.000,2022-08-21t12:12:00.000,2022-08-21t12:12:00.000,fao,lpfr,,,2022-08-21t15:15:00.000,2022-08-21t14:47:00.000,ryanair,fr,ryr,2503,fr2503,ryr2503,c5,,,,,,,,,,
departure,active,lba,egnm,10,,2022-08-21t14:15:00.000,2022-08-21t14:15:00.000,,,,ace,gcrr,1,7,2022-08-21t18:35:00.000,,ryanair,fr,ryr,2048,fr2048,ryr2048,10,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-21t15:55:00.000,2022-08-21t15:55:00.000,,,,ibz,leib,1,09,2022-08-21t19:40:00.000,,ryanair,fr,ryr,2486,fr2486,ryr2486,,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-21t16:15:00.000,2022-08-21t16:15:00.000,,,,agp,lemg,,,2022-08-21t20:10:00.000,,ryanair,fr,ryr,2446,fr2446,ryr2446,,,,,,,,,,,
departure,active,lba,egnm,7,,2022-08-21t18:55:00.000,2022-08-21t18:55:00.000,,,,bts,lzib,,,2022-08-21t22:20:00.000,,ryanair,fr,ryr,5041,fr5041,ryr5041,,,,,,,,,,,
departure,active,lba,egnm,8,,2022-08-21t19:00:00.000,2022-08-21t19:00:00.000,,,,rix,evra,,,2022-08-21t23:40:00.000,,ryanair,fr,ryr,2482,fr2482,ryr2482,,,,,,,,,,,
departure,active,lba,egnm,5,7.0,2022-08-21t20:30:00.000,2022-08-21t20:30:00.000,2022-08-21t20:37:00.000,2022-08-21t20:37:00.000,2022-08-21t20:37:00.000,alc,leal,,2a,2022-08-22t00:15:00.000,2022-08-21t23:56:00.000,ryanair,fr,ryr,9079,fr9079,ryr9079,,,,,,,,,,,
departure,active,lba,egnm,8,20.0,2022-08-21t20:55:00.000,2022-08-21t20:55:00.000,2022-08-21t21:14:00.000,2022-08-21t21:14:00.000,2022-08-21t21:14:00.000,pmi,lepa,,02,2022-08-22t00:30:00.000,2022-08-22t00:30:00.000,ryanair,fr,ryr,2326,fr2326,ryr2326,,,,,,,,,,,
departure,active,lba,egnm,5,11.0,2022-08-21t22:15:00.000,2022-08-21t22:26:00.000,,,,dub,eidw,1,3,2022-08-21t23:10:00.000,,ryanair,fr,ryr,157,fr157,ryr157,109,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-22t06:30:00.000,2022-08-22t06:30:00.000,,,,fue,gcfv,,5,2022-08-22t10:50:00.000,,ryanair,fr,ryr,475,fr475,ryr475,,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-22t06:35:00.000,2022-08-22t06:35:00.000,,,,dub,eidw,1,3,2022-08-22t07:30:00.000,,ryanair,fr,ryr,153,fr153,ryr153,113,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-22t07:00:00.000,2022-08-22t07:00:00.000,,,,alc,leal,,7a,2022-08-22t10:45:00.000,,ryanair,fr,ryr,9089,fr9089,ryr9089,,,,,,,,,,,
departure,active,lba,egnm,5,,2022-08-22t09:35:00.000,2022-08-22t09:35:00.000,,,,pmi,lepa,,04,2022-08-22t13:10:00.000,,ryanair,fr,ryr,2326,fr2326,ryr2326,,,,,,,,,,,
departure,active,lba,egnm,5,30.0,2022-08-22t11:05:00.000,2022-08-22t11:05:00.000,2022-08-22t11:35:00.000,2022-08-22t11:35:00.000,2022-08-22t11:35:00.000,gdn,epgd,,,2022-08-22t14:15:00.000,2022-08-22t14:30:00.000,ryanair,fr,ryr,1503,fr1503,ryr1503,5,,,,16.0,,,,,,
departure,active,lba,egnm,8,,2022-08-22t11:25:00.000,2022-08-22t11:25:00.000,,,,fao,lpfr,,,2022-08-22t14:25:00.000,,ryanair,fr,ryr,2503,fr2503,ryr2503,c8,,,,,,,,,,
departure,active,lba,egnm,8,,2022-08-22t16:20:00.000,2022-08-22t16:20:00.000,,,,vno,eyvi,,,2022-08-22t21:05:00.000,,ryanair,fr,ryr,5043,fr5043,ryr5043,,,,,,,,,,,
departure,active,lba,egnm,7,6.0,2022-08-22t16:35:00.000,2022-08-22t16:35:00.000,2022-08-22t16:41:00.000,2022-08-22t16:41:00.000,2022-08-22t16:41:00.000,reu,lers,t1,1,2022-08-22t20:00:00.000,2022-08-22t19:44:00.000,ryanair,fr,ryr,3577,fr3577,ryr3577,7,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-22t17:25:00.000,2022-08-22t17:25:00.000,,,,alc,leal,,7b,2022-08-22t21:10:00.000,,ryanair,fr,ryr,9079,fr9079,ryr9079,,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-22t17:40:00.000,2022-08-22t17:40:00.000,,,,dub,eidw,1,5,2022-08-22t18:35:00.000,,ryanair,fr,ryr,157,fr157,ryr157,107,,,,,,,,,,
departure,active,lba,egnm,7,20.0,2022-08-22t20:00:00.000,2022-08-22t20:00:00.000,2022-08-22t20:20:00.000,2022-08-22t20:20:00.000,2022-08-22t20:20:00.000,wmi,epmo,,,2022-08-22t23:20:00.000,2022-08-22t23:20:00.000,ryanair,fr,ryr,2203,fr2203,ryr2203,,,,,,,,,,,
departure,active,lba,egnm,5,,2022-08-22t20:20:00.000,2022-08-22t20:20:00.000,,,,agp,lemg,,,2022-08-23t00:15:00.000,,ryanair,fr,ryr,2446,fr2446,ryr2446,,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-23t06:35:00.000,2022-08-23t06:35:00.000,,,,dub,eidw,1,3,2022-08-23t07:30:00.000,,ryanair,fr,ryr,153,fr153,ryr153,111,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-23t06:40:00.000,2022-08-23t06:40:00.000,,,,rix,evra,,,2022-08-23t11:20:00.000,,ryanair,fr,ryr,2482,fr2482,ryr2482,b5,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-23t07:00:00.000,2022-08-23t07:00:00.000,,,,zad,ldzd,,,2022-08-23t10:40:00.000,,ryanair,fr,ryr,3575,fr3575,ryr3575,8,,,,,,,,,,
departure,active,lba,egnm,5,,2022-08-23t08:45:00.000,2022-08-23t08:45:00.000,,,,wmi,epmo,,,2022-08-23t12:05:00.000,,ryanair,fr,ryr,2203,fr2203,ryr2203,5,,,,,,,,,,
departure,active,lba,egnm,,100.0,2022-08-23t09:15:00.000,2022-08-23t10:55:00.000,,,,gro,lege,1,,2022-08-23t12:35:00.000,,ryanair,fr,ryr,2325,fr2325,ryr2325,7,,,,,,,,,,
departure,active,lba,egnm,6,,2022-08-23t09:35:00.000,2022-08-23t09:35:00.000,,,,pmi,lepa,,01,2022-08-23t13:10:00.000,,ryanair,fr,ryr,2326,fr2326,ryr2326,a6,,,,,,,,,,
departure,active,lba,egnm,7,,2022-08-23t10:20:00.000,2022-08-23t10:20:00.000,,,,alc,leal,,7b,2022-08-23t14:05:00.000,,ryanair,fr,ryr,9079,fr9079,ryr9079,,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-23t13:30:00.000,2022-08-23t13:30:00.000,,,,tfs,gcts,,a3,2022-08-23t18:10:00.000,,ryanair,fr,ryr,2492,fr2492,ryr2492,5,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-23t13:35:00.000,2022-08-23t13:35:00.000,,,,bva,lfob,t1,,2022-08-23t15:55:00.000,,ryanair,fr,ryr,3579,fr3579,ryr3579,8,,,,,,,,,,
departure,active,lba,egnm,,75.0,2022-08-23t16:15:00.000,2022-08-23t17:30:00.000,,,,agp,lemg,,,2022-08-23t20:10:00.000,,ryanair,fr,ryr,2446,fr2446,ryr2446,,,,,,,,,,,
departure,active,lba,egnm,9,16.0,2022-08-23t17:25:00.000,2022-08-23t17:25:00.000,2022-08-23t17:40:00.000,2022-08-23t17:40:00.000,2022-08-23t17:40:00.000,pmi,lepa,,01,2022-08-23t21:00:00.000,2022-08-23t20:54:00.000,ryanair,fr,ryr,2310,fr2310,ryr2310,,,,,,,,,,,
departure,active,lba,egnm,10,,2022-08-23t17:40:00.000,2022-08-23t17:40:00.000,,,,dub,eidw,1,3,2022-08-23t18:35:00.000,,ryanair,fr,ryr,157,fr157,ryr157,1xs,,,,,,,,,,
departure,active,lba,egnm,5,,2022-08-23t19:45:00.000,2022-08-23t19:45:00.000,,,,poz,eppo,,,2022-08-23t23:00:00.000,,ryanair,fr,ryr,5606,fr5606,ryr5606,5,,,,,,,,,,
departure,active,lba,egnm,1,,2022-08-24t06:35:00.000,2022-08-24t06:35:00.000,,,,dub,eidw,1,4,2022-08-24t07:30:00.000,,ryanair,fr,ryr,153,fr153,ryr153,111,,,,,,,,,,
departure,active,lba,egnm,5,,2022-08-24t07:05:00.000,2022-08-24t07:05:00.000,,,,bts,lzib,,,2022-08-24t10:30:00.000,,ryanair,fr,ryr,5041,fr5041,ryr5041,,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-24t07:15:00.000,2022-08-24t07:15:00.000,,,,reu,lers,t1,2,2022-08-24t10:40:00.000,,ryanair,fr,ryr,3577,fr3577,ryr3577,,,,,,,,,,,
departure,active,lba,egnm,,,2022-08-24t08:10:00.000,2022-08-24t08:10:00.000,,,,gdn,epgd,,,2022-08-24t11:20:00.000,,ryanair,fr,ryr,1503,fr1503,ryr1503,,,,,,,,,,,
