type,status,departure.iataCode,departure.icaoCode,departure.gate,departure.delay,departure.scheduledTime,departure.estimatedTime,departure.actualTime,departure.estimatedRunway,departure.actualRunway,arrival.iataCode,arrival.icaoCode,arrival.scheduledTime,arrival.estimatedTime,airline.name,airline.iataCode,airline.icaoCode,flight.number,flight.iataNumber,flight.icaoNumber,arrival.terminal,arrival.baggage,arrival.gate,arrival.actualTime,arrival.estimatedRunway,arrival.actualRunway,arrival.delay
departure,active,ltn,eggw,5,15.0,2022-03-27t06:30:00.000,2022-03-27t06:30:00.000,2022-03-27t06:44:00.000,2022-03-27t06:44:00.000,2022-03-27t06:44:00.000,tfs,gcts,2022-03-27t11:00:00.000,2022-03-27t10:42:00.000,ryanair,fr,ryr,3513,fr3513,ryr3513,,b5,,,,,
departure,active,ltn,eggw,5,,2022-03-27t06:50:00.000,2022-03-27t06:50:00.000,,,,mla,lmml,2022-03-27t10:55:00.000,,ryanair,fr,ryr,3882,fr3882,ryr3882,,,,,,,
departure,active,ltn,eggw,6,10.0,2022-03-27t08:15:00.000,2022-03-27t08:00:00.000,2022-03-27t08:25:00.000,2022-03-27t08:25:00.000,2022-03-27t08:25:00.000,luz,eplb,2022-03-27t11:50:00.000,2022-03-27t11:43:00.000,ryanair,fr,ryr,582,fr582,ryr582,,,,,,,
departure,active,ltn,eggw,6,27.0,2022-03-27t08:45:00.000,2022-03-27t08:45:00.000,2022-03-27t09:11:00.000,2022-03-27t09:11:00.000,2022-03-27t09:11:00.000,kun,eyka,2022-03-27t13:15:00.000,2022-03-27t13:20:00.000,ryanair,fr,ryr,2144,fr2144,ryr2144,,,,,,,6.0
departure,active,ltn,eggw,6,31.0,2022-03-27t09:00:00.000,2022-03-27t09:00:00.000,2022-03-27t09:31:00.000,2022-03-27t09:31:00.000,2022-03-27t09:31:00.000,vno,eyvi,2022-03-27t13:35:00.000,2022-03-27t13:50:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,,,,,16.0
departure,active,ltn,eggw,6,11.0,2022-03-27t10:00:00.000,2022-03-27t10:00:00.000,2022-03-27t10:10:00.000,2022-03-27t10:10:00.000,2022-03-27t10:10:00.000,noc,eikn,2022-03-27t11:20:00.000,2022-03-27t11:10:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,,,,,
departure,active,ltn,eggw,2,18.0,2022-03-27t13:25:00.000,2022-03-27t13:25:00.000,2022-03-27t13:43:00.000,2022-03-27t13:43:00.000,2022-03-27t13:43:00.000,blq,lipe,2022-03-27t16:30:00.000,2022-03-27t16:34:00.000,ryanair,fr,ryr,3406,fr3406,ryr3406,,,,,,,5.0
departure,active,ltn,eggw,2,12.0,2022-03-27t14:10:00.000,2022-03-27t14:10:00.000,2022-03-27t14:21:00.000,2022-03-27t14:21:00.000,2022-03-27t14:21:00.000,kir,eiky,2022-03-27t15:30:00.000,2022-03-27t15:24:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,,,,,
departure,active,ltn,eggw,2,32.0,2022-03-27t14:25:00.000,2022-03-27t14:25:00.000,2022-03-27t14:57:00.000,2022-03-27t14:57:00.000,2022-03-27t14:57:00.000,dub,eidw,2022-03-27t15:35:00.000,2022-03-27t15:47:00.000,ryanair,fr,ryr,338,fr338,ryr338,1,8,1xs,,,,12.0
departure,active,ltn,eggw,2,,2022-03-27t15:40:00.000,2022-03-27t15:40:00.000,,,,nap,lirn,2022-03-27t19:20:00.000,,ryanair,fr,ryr,5455,fr5455,ryr5455,,,,,,,
departure,active,ltn,eggw,2,11.0,2022-03-27t16:30:00.000,2022-03-27t16:30:00.000,2022-03-27t16:40:00.000,2022-03-27t16:40:00.000,2022-03-27t16:40:00.000,noc,eikn,2022-03-27t17:50:00.000,2022-03-27t17:46:00.000,ryanair,fr,ryr,8144,fr8144,ryr8144,,,,,,,
departure,active,ltn,eggw,2,12.0,2022-03-27t16:40:00.000,2022-03-27t16:40:00.000,2022-03-27t16:51:00.000,2022-03-27t16:51:00.000,2022-03-27t16:51:00.000,rmu,lemi,2022-03-27t20:25:00.000,2022-03-27t20:05:00.000,ryanair,fr,ryr,3452,fr3452,ryr3452,,,,,,,
departure,active,ltn,eggw,2,,2022-03-27t17:35:00.000,2022-03-27t17:25:00.000,,,,bcn,lebl,2022-03-27t20:45:00.000,,ryanair,fr,ryr,7807,fr7807,ryr7807,2,45,,,,,
departure,active,ltn,eggw,2,30.0,2022-03-27t17:35:00.000,2022-03-27t18:05:00.000,,,,alc,leal,2022-03-27t21:05:00.000,,ryanair,fr,ryr,8425,fr8425,ryr8425,,4b,,,,,
departure,active,ltn,eggw,2,39.0,2022-03-27t18:30:00.000,2022-03-27t18:45:00.000,2022-03-27t19:08:00.000,2022-03-27t19:08:00.000,2022-03-27t19:08:00.000,bzg,epby,2022-03-27t21:30:00.000,2022-03-27t21:54:00.000,ryanair,fr,ryr,1640,fr1640,ryr1640,,,,,,,25.0
departure,active,ltn,eggw,2,8.0,2022-03-27t20:10:00.000,2022-03-27t20:10:00.000,2022-03-27t20:18:00.000,2022-03-27t20:18:00.000,2022-03-27t20:18:00.000,dub,eidw,2022-03-27t21:20:00.000,2022-03-27t21:05:00.000,ryanair,fr,ryr,341,fr341,ryr341,1,5,103,,,,
departure,active,ltn,eggw,2,17.0,2022-03-27t20:10:00.000,2022-03-27t20:10:00.000,2022-03-27t20:26:00.000,2022-03-27t20:26:00.000,2022-03-27t20:26:00.000,fao,lpfr,2022-03-27t23:00:00.000,2022-03-27t23:04:00.000,ryanair,fr,ryr,9206,fr9206,ryr9206,,,,,,,5.0
departure,active,ltn,eggw,1,32.0,2022-03-27t22:00:00.000,2022-03-27t22:00:00.000,2022-03-27t22:32:00.000,2022-03-27t22:32:00.000,2022-03-27t22:32:00.000,ork,eick,2022-03-27t23:15:00.000,2022-03-27t23:30:00.000,ryanair,fr,ryr,423,fr423,ryr423,,,,,,,15.0
departure,active,ltn,eggw,2,15.0,2022-03-28t06:15:00.000,2022-03-28t06:15:00.000,2022-03-28t06:29:00.000,2022-03-28t06:29:00.000,2022-03-28t06:29:00.000,agp,lemg,2022-03-28t10:00:00.000,2022-03-28t09:57:00.000,ryanair,fr,ryr,7784,fr7784,ryr7784,,,,,,,
departure,active,ltn,eggw,1,20.0,2022-03-28t06:25:00.000,2022-03-28t06:25:00.000,2022-03-28t06:44:00.000,2022-03-28t06:44:00.000,2022-03-28t06:44:00.000,lpa,gclp,2022-03-28t10:50:00.000,2022-03-28t10:48:00.000,ryanair,fr,ryr,3515,fr3515,ryr3515,,37,,,,,
departure,active,ltn,eggw,1,5.0,2022-03-28t06:30:00.000,2022-03-28t06:30:00.000,2022-03-28t06:34:00.000,2022-03-28t06:34:00.000,2022-03-28t06:34:00.000,dub,eidw,2022-03-28t07:40:00.000,2022-03-28t07:27:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,112,,,,
departure,active,ltn,eggw,1,13.0,2022-03-28t06:30:00.000,2022-03-28t06:30:00.000,2022-03-28t06:42:00.000,2022-03-28t06:42:00.000,2022-03-28t06:42:00.000,ath,lgav,2022-03-28t12:05:00.000,2022-03-28t12:10:00.000,ryanair,fr,ryr,7805,fr7805,ryr7805,,,,,,,5.0
departure,active,ltn,eggw,5,10.0,2022-03-28t06:50:00.000,2022-03-28t06:50:00.000,2022-03-28t06:59:00.000,2022-03-28t06:59:00.000,2022-03-28t06:59:00.000,vno,eyvi,2022-03-28t11:30:00.000,2022-03-28t11:17:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,,,,,
departure,active,ltn,eggw,5,22.0,2022-03-28t08:20:00.000,2022-03-28t08:20:00.000,2022-03-28t08:42:00.000,2022-03-28t08:42:00.000,2022-03-28t08:42:00.000,rmu,lemi,2022-03-28t12:05:00.000,2022-03-28t11:55:00.000,ryanair,fr,ryr,3452,fr3452,ryr3452,,,,,,,
departure,active,ltn,eggw,5,5.0,2022-03-28t10:00:00.000,2022-03-28t10:00:00.000,2022-03-28t10:04:00.000,2022-03-28t10:04:00.000,2022-03-28t10:04:00.000,kir,eiky,2022-03-28t11:20:00.000,2022-03-28t11:08:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,,,,,
departure,active,ltn,eggw,1,10.0,2022-03-28t12:50:00.000,2022-03-28t12:50:00.000,2022-03-28t12:59:00.000,2022-03-28t12:59:00.000,2022-03-28t12:59:00.000,noc,eikn,2022-03-28t14:10:00.000,2022-03-28t14:00:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,,,,,
departure,active,ltn,eggw,1,12.0,2022-03-28t14:00:00.000,2022-03-28t14:00:00.000,2022-03-28t14:11:00.000,2022-03-28t14:11:00.000,2022-03-28t14:11:00.000,ork,eick,2022-03-28t15:15:00.000,2022-03-28t15:11:00.000,ryanair,fr,ryr,423,fr423,ryr423,,,,,,,
departure,active,ltn,eggw,1,17.0,2022-03-28t14:25:00.000,2022-03-28t14:25:00.000,2022-03-28t14:41:00.000,2022-03-28t14:41:00.000,2022-03-28t14:41:00.000,dub,eidw,2022-03-28t15:35:00.000,2022-03-28t15:32:00.000,ryanair,fr,ryr,338,fr338,ryr338,1,8,102,,,,
departure,active,ltn,eggw,1,9.0,2022-03-28t15:15:00.000,2022-03-28t15:15:00.000,2022-03-28t15:24:00.000,2022-03-28t15:24:00.000,2022-03-28t15:24:00.000,nap,lirn,2022-03-28t18:55:00.000,2022-03-28t18:49:00.000,ryanair,fr,ryr,5455,fr5455,ryr5455,,,,,,,
departure,active,ltn,eggw,1,29.0,2022-03-28t15:20:00.000,2022-03-28t15:40:00.000,2022-03-28t15:49:00.000,2022-03-28t15:49:00.000,2022-03-28t15:49:00.000,bcn,lebl,2022-03-28t18:30:00.000,2022-03-28t18:38:00.000,ryanair,fr,ryr,7807,fr7807,ryr7807,2,45,,,,,8.0
departure,active,ltn,eggw,1,14.0,2022-03-28t16:40:00.000,2022-03-28t16:40:00.000,2022-03-28t16:53:00.000,2022-03-28t16:53:00.000,2022-03-28t16:53:00.000,luz,eplb,2022-03-28t20:15:00.000,2022-03-28t19:55:00.000,ryanair,fr,ryr,582,fr582,ryr582,,,,,,,
departure,active,ltn,eggw,1,6.0,2022-03-28t16:45:00.000,2022-03-28t16:45:00.000,2022-03-28t16:50:00.000,2022-03-28t16:50:00.000,2022-03-28t16:50:00.000,alc,leal,2022-03-28t20:15:00.000,2022-03-28t20:05:00.000,ryanair,fr,ryr,8425,fr8425,ryr8425,,7b,,,,,
departure,active,ltn,eggw,1,13.0,2022-03-28t17:30:00.000,2022-03-28t17:30:00.000,2022-03-28t17:43:00.000,2022-03-28t17:43:00.000,2022-03-28t17:43:00.000,fao,lpfr,2022-03-28t20:20:00.000,2022-03-28t20:22:00.000,ryanair,fr,ryr,9206,fr9206,ryr9206,,,,,,,3.0
departure,active,ltn,eggw,1,2.0,2022-03-28t18:00:00.000,2022-03-28t18:00:00.000,2022-03-28t18:01:00.000,2022-03-28t18:01:00.000,2022-03-28t18:01:00.000,dub,eidw,2022-03-28t19:10:00.000,2022-03-28t18:54:00.000,ryanair,fr,ryr,339,fr339,ryr339,1,8,105,,,,
departure,active,ltn,eggw,1,17.0,2022-03-28t19:45:00.000,2022-03-28t19:45:00.000,2022-03-28t20:02:00.000,2022-03-28t20:02:00.000,2022-03-28t20:02:00.000,kun,eyka,2022-03-29t00:15:00.000,2022-03-29t00:11:00.000,ryanair,fr,ryr,2144,fr2144,ryr2144,,,,,,,
departure,active,ltn,eggw,1,45.0,2022-03-28t20:50:00.000,2022-03-28t21:35:00.000,,,,dub,eidw,2022-03-28t22:00:00.000,,ryanair,fr,ryr,341,fr341,ryr341,1,3,109,,,,
departure,active,ltn,eggw,1,6.0,2022-03-29t06:30:00.000,2022-03-29t06:30:00.000,2022-03-29t06:35:00.000,2022-03-29t06:35:00.000,2022-03-29t06:35:00.000,dub,eidw,2022-03-29t07:40:00.000,2022-03-29t07:20:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,6,108,,,,
departure,active,ltn,eggw,1,18.0,2022-03-29t06:40:00.000,2022-03-29t06:40:00.000,2022-03-29t06:57:00.000,2022-03-29t06:57:00.000,2022-03-29t06:57:00.000,ath,lgav,2022-03-29t12:15:00.000,2022-03-29t12:21:00.000,ryanair,fr,ryr,7805,fr7805,ryr7805,,,,,,,6.0
departure,active,ltn,eggw,1,4.0,2022-03-29t06:50:00.000,2022-03-29t06:50:00.000,2022-03-29t06:54:00.000,2022-03-29t06:54:00.000,2022-03-29t06:54:00.000,agp,lemg,2022-03-29t10:35:00.000,2022-03-29t10:21:00.000,ryanair,fr,ryr,7784,fr7784,ryr7784,,,,,,,
departure,active,ltn,eggw,5,,2022-03-29t07:20:00.000,2022-03-29t07:20:00.000,,,,rze,eprz,2022-03-29t10:45:00.000,,ryanair,fr,ryr,3472,fr3472,ryr3472,,,,,,,
departure,active,ltn,eggw,5,17.0,2022-03-29t08:15:00.000,2022-03-29t08:15:00.000,2022-03-29t08:32:00.000,2022-03-29t08:32:00.000,2022-03-29t08:32:00.000,fue,gcfv,2022-03-29t12:30:00.000,2022-03-29t12:29:00.000,ryanair,fr,ryr,3525,fr3525,ryr3525,,6,,,,,
departure,active,ltn,eggw,5,25.0,2022-03-29t08:55:00.000,2022-03-29t08:55:00.000,2022-03-29t09:19:00.000,2022-03-29t09:19:00.000,2022-03-29t09:19:00.000,kun,eyka,2022-03-29t13:25:00.000,2022-03-29t13:44:00.000,ryanair,fr,ryr,2144,fr2144,ryr2144,,,,,,,19.0
departure,active,ltn,eggw,5,15.0,2022-03-29t10:00:00.000,2022-03-29t10:00:00.000,2022-03-29t10:15:00.000,2022-03-29t10:15:00.000,2022-03-29t10:15:00.000,noc,eikn,2022-03-29t11:20:00.000,2022-03-29t11:26:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,,,,,7.0
departure,active,ltn,eggw,6,7.0,2022-03-29t11:20:00.000,2022-03-29t11:20:00.000,2022-03-29t11:26:00.000,2022-03-29t11:26:00.000,2022-03-29t11:26:00.000,fao,lpfr,2022-03-29t14:10:00.000,2022-03-29t13:56:00.000,ryanair,fr,ryr,9206,fr9206,ryr9206,,,,,,,
departure,active,ltn,eggw,6,26.0,2022-03-29t12:40:00.000,2022-03-29t12:40:00.000,2022-03-29t13:06:00.000,2022-03-29t13:06:00.000,2022-03-29t13:06:00.000,krk,epkk,2022-03-29t15:55:00.000,2022-03-29t16:06:00.000,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,,,,,12.0
departure,active,ltn,eggw,1,8.0,2022-03-29t14:05:00.000,2022-03-29t14:05:00.000,2022-03-29t14:12:00.000,2022-03-29t14:12:00.000,2022-03-29t14:12:00.000,dub,eidw,2022-03-29t15:15:00.000,2022-03-29t15:03:00.000,ryanair,fr,ryr,338,fr338,ryr338,1,8,105,,,,
departure,active,ltn,eggw,1,18.0,2022-03-29t15:20:00.000,2022-03-29t15:20:00.000,2022-03-29t15:37:00.000,2022-03-29t15:37:00.000,2022-03-29t15:37:00.000,cta,licc,2022-03-29t19:30:00.000,2022-03-29t19:27:00.000,ryanair,fr,ryr,628,fr628,ryr628,,,,,,,
departure,active,ltn,eggw,1,8.0,2022-03-29t16:00:00.000,2022-03-29t16:00:00.000,2022-03-29t16:07:00.000,2022-03-29t16:07:00.000,2022-03-29t16:07:00.000,bzg,epby,2022-03-29t19:00:00.000,2022-03-29t18:55:00.000,ryanair,fr,ryr,1640,fr1640,ryr1640,,,,,,,
departure,active,ltn,eggw,1,6.0,2022-03-29t16:10:00.000,2022-03-29t16:10:00.000,2022-03-29t16:16:00.000,2022-03-29t16:16:00.000,2022-03-29t16:16:00.000,kir,eiky,2022-03-29t17:30:00.000,2022-03-29t17:24:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,,,,,
departure,active,ltn,eggw,1,15.0,2022-03-29t17:15:00.000,2022-03-29t17:15:00.000,2022-03-29t17:29:00.000,2022-03-29t17:29:00.000,2022-03-29t17:29:00.000,vno,eyvi,2022-03-29t21:55:00.000,2022-03-29t21:54:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,,,,,
departure,active,ltn,eggw,1,5.0,2022-03-29t17:55:00.000,2022-03-29t17:55:00.000,2022-03-29t17:59:00.000,2022-03-29t17:59:00.000,2022-03-29t17:59:00.000,svq,lezl,2022-03-29t21:35:00.000,2022-03-29t21:22:00.000,ryanair,fr,ryr,5620,fr5620,ryr5620,1,7,,,,,
departure,active,ltn,eggw,1,8.0,2022-03-29t18:10:00.000,2022-03-29t18:10:00.000,2022-03-29t18:17:00.000,2022-03-29t18:17:00.000,2022-03-29t18:17:00.000,alc,leal,2022-03-29t21:40:00.000,2022-03-29t21:31:00.000,ryanair,fr,ryr,8425,fr8425,ryr8425,,3b,,,,,
departure,active,ltn,eggw,1,30.0,2022-03-29t19:35:00.000,2022-03-29t20:05:00.000,,,,mla,lmml,2022-03-29t23:45:00.000,,ryanair,fr,ryr,3882,fr3882,ryr3882,,,,,,,
departure,active,ltn,eggw,1,6.0,2022-03-29t20:15:00.000,2022-03-29t20:15:00.000,2022-03-29t20:21:00.000,2022-03-29t20:21:00.000,2022-03-29t20:21:00.000,dub,eidw,2022-03-29t21:25:00.000,2022-03-29t21:21:00.000,ryanair,fr,ryr,341,fr341,ryr341,1,6,105,2022-03-29t21:09:00.000,2022-03-29t21:09:00.000,2022-03-29t21:09:00.000,
departure,active,ltn,eggw,1,18.0,2022-03-29t21:05:00.000,2022-03-29t21:05:00.000,2022-03-29t21:22:00.000,2022-03-29t21:22:00.000,2022-03-29t21:22:00.000,blq,lipe,2022-03-30t00:10:00.000,2022-03-30t00:11:00.000,ryanair,fr,ryr,3406,fr3406,ryr3406,,,,,,,1.0
departure,active,ltn,eggw,2,18.0,2022-03-30t06:25:00.000,2022-03-30t06:25:00.000,2022-03-30t06:43:00.000,2022-03-30t06:43:00.000,2022-03-30t06:43:00.000,ath,lgav,2022-03-30t12:00:00.000,2022-03-30t12:12:00.000,ryanair,fr,ryr,7805,fr7805,ryr7805,,,,,,,13.0
departure,active,ltn,eggw,2,7.0,2022-03-30t06:30:00.000,2022-03-30t06:30:00.000,2022-03-30t06:36:00.000,2022-03-30t06:36:00.000,2022-03-30t06:36:00.000,dub,eidw,2022-03-30t07:40:00.000,2022-03-30t07:29:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,4,109,,,,
departure,active,ltn,eggw,2,9.0,2022-03-30t06:30:00.000,2022-03-30t06:30:00.000,2022-03-30t06:38:00.000,2022-03-30t06:38:00.000,2022-03-30t06:38:00.000,ace,gcrr,2022-03-30t10:35:00.000,2022-03-30t10:27:00.000,ryanair,fr,ryr,3511,fr3511,ryr3511,1,2,,,,,
departure,active,ltn,eggw,2,5.0,2022-03-30t06:40:00.000,2022-03-30t06:40:00.000,2022-03-30t06:45:00.000,2022-03-30t06:45:00.000,2022-03-30t06:45:00.000,noc,eikn,2022-03-30t08:00:00.000,2022-03-30t07:47:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,,,,,
departure,active,ltn,eggw,2,12.0,2022-03-30t07:20:00.000,2022-03-30t07:20:00.000,2022-03-30t07:32:00.000,2022-03-30t07:32:00.000,2022-03-30t07:32:00.000,tfs,gcts,2022-03-30t11:50:00.000,2022-03-30t11:33:00.000,ryanair,fr,ryr,3513,fr3513,ryr3513,,a3,,,,,
departure,active,ltn,eggw,5,26.0,2022-03-30t08:55:00.000,2022-03-30t08:55:00.000,2022-03-30t09:20:00.000,2022-03-30t09:20:00.000,2022-03-30t09:20:00.000,kun,eyka,2022-03-30t13:25:00.000,2022-03-30t13:37:00.000,ryanair,fr,ryr,2144,fr2144,ryr2144,,,,,,,13.0
departure,active,ltn,eggw,5,4.0,2022-03-30t09:50:00.000,2022-03-30t09:50:00.000,2022-03-30t09:54:00.000,2022-03-30t09:54:00.000,2022-03-30t09:54:00.000,dub,eidw,2022-03-30t11:00:00.000,2022-03-30t10:50:00.000,ryanair,fr,ryr,338,fr338,ryr338,1,5,111,,,,
departure,active,ltn,eggw,5,15.0,2022-03-30t10:05:00.000,2022-03-30t10:05:00.000,2022-03-30t10:19:00.000,2022-03-30t10:19:00.000,2022-03-30t10:19:00.000,vno,eyvi,2022-03-30t14:45:00.000,2022-03-30t14:39:00.000,ryanair,fr,ryr,3466,fr3466,ryr3466,,,,,,,
departure,active,ltn,eggw,5,10.0,2022-03-30t11:05:00.000,2022-03-30t11:05:00.000,2022-03-30t11:14:00.000,2022-03-30t11:14:00.000,2022-03-30t11:14:00.000,rmu,lemi,2022-03-30t14:50:00.000,2022-03-30t14:37:00.000,ryanair,fr,ryr,3452,fr3452,ryr3452,,,,,,,
departure,active,ltn,eggw,2,23.0,2022-03-30t13:55:00.000,2022-03-30t13:55:00.000,2022-03-30t14:18:00.000,2022-03-30t14:18:00.000,2022-03-30t14:18:00.000,krk,epkk,2022-03-30t17:10:00.000,2022-03-30t17:17:00.000,ryanair,fr,ryr,1813,fr1813,ryr1813,t,,,,,,7.0
departure,active,ltn,eggw,2,9.0,2022-03-30t14:00:00.000,2022-03-30t14:00:00.000,2022-03-30t14:08:00.000,2022-03-30t14:08:00.000,2022-03-30t14:08:00.000,ork,eick,2022-03-30t15:15:00.000,2022-03-30t15:10:00.000,ryanair,fr,ryr,423,fr423,ryr423,,,,,,,
departure,active,ltn,eggw,2,6.0,2022-03-30t15:15:00.000,2022-03-30t15:15:00.000,2022-03-30t15:21:00.000,2022-03-30t15:21:00.000,2022-03-30t15:21:00.000,agp,lemg,2022-03-30t19:00:00.000,2022-03-30t18:49:00.000,ryanair,fr,ryr,7784,fr7784,ryr7784,,,,,,,
departure,active,ltn,eggw,2,3.0,2022-03-30t16:15:00.000,2022-03-30t16:15:00.000,2022-03-30t16:18:00.000,2022-03-30t16:18:00.000,2022-03-30t16:18:00.000,kir,eiky,2022-03-30t17:35:00.000,2022-03-30t17:21:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,,,,,
departure,active,ltn,eggw,2,23.0,2022-03-30t16:50:00.000,2022-03-30t16:50:00.000,2022-03-30t17:12:00.000,2022-03-30t17:12:00.000,2022-03-30t17:12:00.000,mla,lmml,2022-03-30t21:00:00.000,2022-03-30t21:05:00.000,ryanair,fr,ryr,3882,fr3882,ryr3882,,,,,,,6.0
departure,active,ltn,eggw,2,10.0,2022-03-30t17:30:00.000,2022-03-30t17:30:00.000,2022-03-30t17:40:00.000,2022-03-30t17:40:00.000,2022-03-30t17:40:00.000,luz,eplb,2022-03-30t21:05:00.000,2022-03-30t20:50:00.000,ryanair,fr,ryr,582,fr582,ryr582,,,,,,,
departure,active,ltn,eggw,2,18.0,2022-03-30t17:30:00.000,2022-03-30t17:30:00.000,2022-03-30t17:48:00.000,2022-03-30t17:48:00.000,2022-03-30t17:48:00.000,bcn,lebl,2022-03-30t20:40:00.000,2022-03-30t20:37:00.000,ryanair,fr,ryr,7807,fr7807,ryr7807,2,42,,,,,
departure,active,ltn,eggw,2,39.0,2022-03-30t17:35:00.000,2022-03-30t17:35:00.000,2022-03-30t18:13:00.000,2022-03-30t18:13:00.000,2022-03-30t18:13:00.000,fao,lpfr,2022-03-30t20:25:00.000,2022-03-30t20:48:00.000,ryanair,fr,ryr,9206,fr9206,ryr9206,,,,,,,23.0
departure,active,ltn,eggw,2,16.0,2022-03-30t18:00:00.000,2022-03-30t18:00:00.000,2022-03-30t18:16:00.000,2022-03-30t18:16:00.000,2022-03-30t18:16:00.000,alc,leal,2022-03-30t21:30:00.000,2022-03-30t21:35:00.000,ryanair,fr,ryr,8425,fr8425,ryr8425,,5b,,,,,5.0
departure,active,ltn,eggw,2,29.0,2022-03-30t19:40:00.000,2022-03-30t19:40:00.000,2022-03-30t20:09:00.000,2022-03-30t20:09:00.000,2022-03-30t20:09:00.000,dub,eidw,2022-03-30t20:50:00.000,2022-03-30t21:01:00.000,ryanair,fr,ryr,341,fr341,ryr341,1,6,109,,,,11.0
departure,active,ltn,eggw,2,11.0,2022-03-31t06:25:00.000,2022-03-31t06:25:00.000,2022-03-31t06:35:00.000,2022-03-31t06:35:00.000,2022-03-31t06:35:00.000,noc,eikn,2022-03-31t07:45:00.000,2022-03-31t07:38:00.000,ryanair,fr,ryr,8144,fr8144,ryr8144,,,,,,,
departure,active,ltn,eggw,2,8.0,2022-03-31t06:30:00.000,2022-03-31t06:30:00.000,2022-03-31t06:37:00.000,2022-03-31t06:37:00.000,2022-03-31t06:37:00.000,dub,eidw,2022-03-31t07:40:00.000,2022-03-31t07:29:00.000,ryanair,fr,ryr,331,fr331,ryr331,1,2,111,,,,
departure,active,ltn,eggw,2,10.0,2022-03-31t06:35:00.000,2022-03-31t06:35:00.000,2022-03-31t06:45:00.000,2022-03-31t06:45:00.000,2022-03-31t06:45:00.000,rmu,lemi,2022-03-31t10:20:00.000,2022-03-31t10:06:00.000,ryanair,fr,ryr,3452,fr3452,ryr3452,,,,,,,
departure,active,ltn,eggw,5,14.0,2022-03-31t07:15:00.000,2022-03-31t07:15:00.000,2022-03-31t07:29:00.000,2022-03-31t07:29:00.000,2022-03-31t07:29:00.000,rze,eprz,2022-03-31t10:40:00.000,2022-03-31t10:42:00.000,ryanair,fr,ryr,3472,fr3472,ryr3472,,,,,,,3.0
departure,active,ltn,eggw,5,7.0,2022-03-31t07:45:00.000,2022-03-31t07:45:00.000,2022-03-31t07:51:00.000,2022-03-31t07:51:00.000,2022-03-31t07:51:00.000,luz,eplb,2022-03-31t11:20:00.000,2022-03-31t11:01:00.000,ryanair,fr,ryr,582,fr582,ryr582,,,,,,,
departure,active,ltn,eggw,5,,2022-03-31t08:55:00.000,2022-03-31t08:55:00.000,,,,kun,eyka,2022-03-31t13:25:00.000,,ryanair,fr,ryr,2144,fr2144,ryr2144,,,,,,,
departure,active,ltn,eggw,5,28.0,2022-03-31t09:00:00.000,2022-03-31t09:00:00.000,2022-03-31t09:27:00.000,2022-03-31t09:27:00.000,2022-03-31t09:27:00.000,agp,lemg,2022-03-31t12:45:00.000,2022-03-31t12:52:00.000,ryanair,fr,ryr,7784,fr7784,ryr7784,,,,,,,8.0
departure,active,ltn,eggw,5,18.0,2022-03-31t10:00:00.000,2022-03-31t10:00:00.000,2022-03-31t10:18:00.000,2022-03-31t10:18:00.000,2022-03-31t10:18:00.000,noc,eikn,2022-03-31t11:20:00.000,2022-03-31t11:20:00.000,ryanair,fr,ryr,8142,fr8142,ryr8142,,,,,,,1.0
departure,active,ltn,eggw,5,10.0,2022-03-31t11:00:00.000,2022-03-31t11:00:00.000,2022-03-31t11:09:00.000,2022-03-31t11:09:00.000,2022-03-31t11:09:00.000,bzg,epby,2022-03-31t14:00:00.000,2022-03-31t13:54:00.000,ryanair,fr,ryr,1640,fr1640,ryr1640,,,,,,,
departure,active,ltn,eggw,2,33.0,2022-03-31t14:25:00.000,2022-03-31t14:25:00.000,2022-03-31t14:58:00.000,2022-03-31t14:58:00.000,2022-03-31t14:58:00.000,dub,eidw,2022-03-31t15:35:00.000,2022-03-31t15:49:00.000,ryanair,fr,ryr,338,fr338,ryr338,1,7,108,,,,15.0
departure,active,ltn,eggw,2,28.0,2022-03-31t16:00:00.000,2022-03-31t16:05:00.000,2022-03-31t16:27:00.000,2022-03-31t16:27:00.000,2022-03-31t16:27:00.000,bcn,lebl,2022-03-31t19:10:00.000,2022-03-31t19:18:00.000,ryanair,fr,ryr,7807,fr7807,ryr7807,2,43,,,,,9.0
departure,active,ltn,eggw,2,33.0,2022-03-31t16:15:00.000,2022-03-31t16:15:00.000,2022-03-31t16:48:00.000,2022-03-31t16:48:00.000,2022-03-31t16:48:00.000,kir,eiky,2022-03-31t17:35:00.000,2022-03-31t17:51:00.000,ryanair,fr,ryr,842,fr842,ryr842,,,,,,,16.0
